Date: 07-14 at 02:27:33, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1368.63(11) mean: 3147.59, max: 4213.96
Date: 07-14 at 02:28:20, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1324.76(11) mean: 3131.14, max: 4186.54
Date: 07-14 at 02:29:08, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1317.39(11) mean: 3066.30, max: 3914.82
Date: 07-14 at 02:29:59, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1317.39(11) mean: 3015.18, max: 3811.36
Date: 07-14 at 02:30:55, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1317.39(11) mean: 1511.14, max: 1635.36
Date: 07-14 at 02:31:42, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1317.39(11) mean: 1540.54, max: 1657.30
Date: 07-14 at 02:32:33, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1317.39(11) mean: 1591.00, max: 1728.88
Date: 07-14 at 02:33:26, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1317.39(11) mean: 1688.74, max: 1888.42
Date: 07-14 at 02:34:15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1317.39(11) mean: 1544.52, max: 1826.22
Date: 07-14 at 02:35:10, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1309.70(12) mean: 1416.13, max: 1585.62
Date: 07-14 at 02:36:03, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1291.51(12) mean: 1446.59, max: 1625.68
Date: 07-14 at 02:36:53, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1291.50(11) mean: 1434.46, max: 1573.05
Date: 07-14 at 02:37:45, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1291.50(11) mean: 1452.55, max: 1604.09
Date: 07-14 at 02:38:40, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1291.50(11) mean: 1432.44, max: 1591.10
Date: 07-14 at 02:39:31, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1291.50(11) mean: 1455.68, max: 1645.57
Date: 07-14 at 02:40:26, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1291.50(11) mean: 1405.54, max: 1505.02
Date: 07-14 at 02:41:21, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1280.26(12) mean: 1557.54, max: 1838.43
Date: 07-14 at 02:42:12, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1271.69(12) mean: 1526.79, max: 1884.39
Date: 07-14 at 02:43:07, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1264.25(12) mean: 1423.00, max: 1809.15
Date: 07-14 at 02:43:56, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1261.49(12) mean: 1428.07, max: 1814.47
Date: 07-14 at 02:44:47, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1250.46(11) mean: 1404.16, max: 1873.25
Date: 07-14 at 02:45:38, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1233.14(11) mean: 1422.93, max: 1684.76
Date: 07-14 at 02:46:34, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1223.16(11) mean: 1268.96, max: 1342.70
Date: 07-14 at 02:47:28, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1214.20(11) mean: 1259.50, max: 1320.95
Date: 07-14 at 02:48:26, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1214.20(11) mean: 1252.32, max: 1320.95
Date: 07-14 at 02:49:13, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1214.20(11) mean: 1315.10, max: 1395.85
Date: 07-14 at 02:50:02, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1214.20(11) mean: 1337.31, max: 1432.39
Date: 07-14 at 02:51:00, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1214.20(11) mean: 1268.35, max: 1346.87
Date: 07-14 at 02:51:51, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1214.20(11) mean: 1470.42, max: 1621.08
Date: 07-14 at 02:52:46, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1214.20(11) mean: 1277.43, max: 1323.92
Date: 07-14 at 02:53:37, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1207.33(10) mean: 1260.73, max: 1303.29
Date: 07-14 at 02:54:28, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1207.33(10) mean: 1254.64, max: 1297.15
Date: 07-14 at 02:55:20, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1207.33(10) mean: 1294.72, max: 1371.83
Date: 07-14 at 02:56:13, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1207.33(10) mean: 1271.29, max: 1367.24
Date: 07-14 at 02:57:03, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1207.33(10) mean: 1288.03, max: 1374.18
Date: 07-14 at 02:57:54, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1207.33(10) mean: 1428.45, max: 1655.79
Date: 07-14 at 02:58:46, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1207.33(10) mean: 1291.44, max: 1613.24
Date: 07-14 at 02:59:36, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1207.33(10) mean: 1265.96, max: 1357.64
Date: 07-14 at 03:00:29, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1198.24(10) mean: 1230.90, max: 1269.55
Date: 07-14 at 03:01:17, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1193.43(10) mean: 1250.63, max: 1317.82
Date: 07-14 at 03:02:06, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1191.78(10) mean: 1259.28, max: 1329.00
Date: 07-14 at 03:02:59, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1191.78(10) mean: 1235.92, max: 1317.82
Date: 07-14 at 03:03:50, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1191.78(10) mean: 1225.00, max: 1359.67
Date: 07-14 at 03:04:41, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1188.10(9) mean: 1230.20, max: 1393.23
