Date: 07-14 at 10:57:39, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1625.96(6) mean: 3685.68, max: 4640.61
Date: 07-14 at 10:58:29, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1462.41(9) mean: 2947.81, max: 4001.04
Date: 07-14 at 10:59:23, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1328.97(9) mean: 2082.34, max: 3115.55
Date: 07-14 at 11:00:17, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1246.70(9) mean: 1968.52, max: 3061.05
Date: 07-14 at 11:01:07, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1218.59(9) mean: 1954.25, max: 2956.08
Date: 07-14 at 11:01:58, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1218.34(9) mean: 1964.52, max: 2937.76
Date: 07-14 at 11:02:58, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1217.11(9) mean: 1378.15, max: 1536.53
Date: 07-14 at 11:03:48, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1217.11(9) mean: 1388.60, max: 1512.50
Date: 07-14 at 11:04:39, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1217.11(9) mean: 1447.19, max: 1603.02
Date: 07-14 at 11:05:37, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1217.11(9) mean: 1362.63, max: 1642.60
Date: 07-14 at 11:06:28, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1217.11(9) mean: 1326.38, max: 1458.24
Date: 07-14 at 11:07:26, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1210.48(10) mean: 1451.59, max: 1822.10
Date: 07-14 at 11:08:18, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1198.83(9) mean: 1369.89, max: 1734.49
Date: 07-14 at 11:09:08, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1197.29(9) mean: 1320.55, max: 1524.58
Date: 07-14 at 11:10:00, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1191.52(9) mean: 1310.68, max: 1500.11
Date: 07-14 at 11:10:53, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1191.52(9) mean: 1236.09, max: 1316.56
Date: 07-14 at 11:11:44, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1152.98(9) mean: 1229.56, max: 1329.69
