Date: 07-13 at 21:52:24, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1653.04(11) mean: 3685.08, max: 4640.61
Date: 07-13 at 21:53:16, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1525.08(11) mean: 2926.28, max: 3946.91
Date: 07-13 at 21:54:08, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1480.27(10) mean: 2848.05, max: 3737.48
Date: 07-13 at 21:55:04, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1479.19(10) mean: 2785.31, max: 3548.90
Date: 07-13 at 21:55:56, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1479.19(10) mean: 2482.51, max: 3309.71
Date: 07-13 at 21:56:51, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1479.19(10) mean: 1943.64, max: 2595.60
Date: 07-13 at 21:57:46, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1479.19(10) mean: 1847.84, max: 2487.79
Date: 07-13 at 21:58:42, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1479.19(10) mean: 1622.07, max: 1787.16
Date: 07-13 at 21:59:38, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1479.19(10) mean: 1803.91, max: 2063.43
Date: 07-13 at 22:00:35, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1445.63(10) mean: 1727.13, max: 2075.55
Date: 07-13 at 22:01:25, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1369.48(10) mean: 1738.16, max: 2158.11
Date: 07-13 at 22:02:16, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1362.58(10) mean: 1778.69, max: 2035.93
Date: 07-13 at 22:03:14, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1362.58(10) mean: 1643.01, max: 1973.88
