Date: 07-14 at 04:34:18, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1603.89(13) mean: 3579.16, max: 4392.12
Date: 07-14 at 04:35:10, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1459.16(12) mean: 3545.77, max: 4344.95
Date: 07-14 at 04:35:59, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1441.80(12) mean: 3180.80, max: 4118.99
Date: 07-14 at 04:36:51, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1382.80(12) mean: 2755.67, max: 3697.15
Date: 07-14 at 04:37:47, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1370.27(12) mean: 1489.40, max: 1774.58
Date: 07-14 at 04:38:34, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1370.27(12) mean: 1520.27, max: 1819.65
Date: 07-14 at 04:39:24, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1314.24(11) mean: 1513.15, max: 1672.99
Date: 07-14 at 04:40:18, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1311.16(11) mean: 1505.48, max: 1717.60
Date: 07-14 at 04:41:09, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1311.16(11) mean: 1480.75, max: 1702.44
Date: 07-14 at 04:42:02, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1239.92(10) mean: 1386.82, max: 1494.92
Date: 07-14 at 04:42:56, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1227.32(10) mean: 1396.84, max: 1505.78
Date: 07-14 at 04:43:45, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1225.44(10) mean: 1421.15, max: 1558.81
Date: 07-14 at 04:44:42, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1225.44(10) mean: 1330.56, max: 1492.64
Date: 07-14 at 04:45:35, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1225.44(10) mean: 1362.62, max: 1547.98
Date: 07-14 at 04:46:24, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1225.44(10) mean: 1411.58, max: 1598.61
Date: 07-14 at 04:47:22, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1221.48(10) mean: 1281.15, max: 1387.46
Date: 07-14 at 04:48:13, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1221.48(10) mean: 1295.72, max: 1397.01
Date: 07-14 at 04:49:02, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1217.70(10) mean: 1298.97, max: 1406.73
