Date: 09-13 at 11:12:52, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 1035.36(5), mean: 2562.40, max: 3454.05
Date: 09-13 at 11:13:40, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 985.70(5), mean: 2548.19, max: 3433.73
Date: 09-13 at 11:14:11, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 959.89(6), mean: 1651.94, max: 2689.14
Date: 09-13 at 11:14:56, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 901.32(6), mean: 1499.31, max: 2519.97
Date: 09-13 at 11:15:30, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 850.36(6), mean: 1343.70, max: 2192.83
Date: 09-13 at 11:16:06, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 829.70(6), mean: 1082.12, max: 1599.65
Date: 09-13 at 11:16:34, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 815.03(6), mean: 1109.34, max: 1529.68
Date: 09-13 at 11:17:04, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 813.02(6), mean: 884.43, max: 975.77
Date: 09-13 at 11:17:38, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 811.54(6), mean: 893.86, max: 1025.44
Date: 09-13 at 11:18:20, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 807.00(6), mean: 858.73, max: 1010.86
Date: 09-13 at 11:19:02, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 806.07(6), mean: 824.28, max: 874.38
Date: 09-13 at 11:19:42, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 804.71(6), mean: 817.96, max: 841.85
Date: 09-13 at 11:20:23, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 802.80(6), mean: 816.96, max: 837.96
Date: 09-13 at 11:21:02, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 802.80(6), mean: 868.34, max: 907.23
Date: 09-13 at 11:21:42, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 705.33, best obj: 802.80(6), mean: 832.46, max: 853.36
