Date: 07-13 at 15:13:26, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1264.59(14) mean: 3708.58, max: 4193.29
Date: 07-13 at 15:14:29, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1162.19(14) mean: 3129.93, max: 3851.35
Date: 07-13 at 15:15:32, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1109.82(13) mean: 3014.24, max: 3769.10
Date: 07-13 at 15:16:38, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1029.59(13) mean: 2293.21, max: 3333.67
Date: 07-13 at 15:17:46, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 1026.03(13) mean: 2182.94, max: 3289.65
Date: 07-13 at 15:18:50, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 959.40(13) mean: 1148.05, max: 1316.68
Date: 07-13 at 15:19:52, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 902.65(12) mean: 1035.97, max: 1241.91
Date: 07-13 at 15:20:51, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 877.70(11) mean: 984.36, max: 1096.34
Date: 07-13 at 15:21:50, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 926.65, max: 1043.61
Date: 07-13 at 15:22:47, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 911.19, max: 1018.10
Date: 07-13 at 15:23:40, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 907.89, max: 1018.10
Date: 07-13 at 15:24:36, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 907.89, max: 1018.10
Date: 07-13 at 15:25:35, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 904.07, max: 1023.56
Date: 07-13 at 15:26:31, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 884.20, max: 1018.10
Date: 07-13 at 15:27:25, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 872.43, max: 1018.10
Date: 07-13 at 15:28:21, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 871.12, max: 1018.10
Date: 07-13 at 15:29:20, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 871.12, max: 1018.10
Date: 07-13 at 15:30:13, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 871.12, max: 1018.10
Date: 07-13 at 15:31:06, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 863.88, max: 909.46
Date: 07-13 at 15:32:01, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 844.17, max: 894.76
Date: 07-13 at 15:32:59, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 833.32, max: 894.76
Date: 07-13 at 15:33:50, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 833.32, max: 894.76
Date: 07-13 at 15:34:42, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 833.32, max: 894.76
Date: 07-13 at 15:35:35, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 833.32, max: 894.76
Date: 07-13 at 15:36:31, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 833.32, max: 894.76
Date: 07-13 at 15:37:25, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 833.32, max: 894.76
Date: 07-13 at 15:38:17, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.97, max: 829.38
Date: 07-13 at 15:39:10, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:40:05, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:41:02, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:41:52, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:42:44, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:43:39, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:44:35, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:45:29, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:46:20, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:47:13, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:48:08, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:49:03, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:49:54, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:50:45, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:51:39, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:52:36, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:53:28, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:54:20, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:55:14, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:56:11, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:57:04, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:57:56, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:58:50, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 15:59:46, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 16:00:42, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 16:01:33, iter: 53, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 16:02:26, iter: 54, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 16:03:20, iter: 55, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 16:04:17, iter: 56, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 16:05:10, iter: 57, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-13 at 16:06:01, iter: 58, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
