Date: 08-07 at 03:11:47, iter: 1, new3, Khoo: 954.16, current_best: 1329.14 best obj: 1329.14(4) mean: 3001.03, max: 3732.06
Date: 08-07 at 03:13:07, iter: 2, new3, Khoo: 954.16, current_best: 1237.84 best obj: 1237.84(4) mean: 2579.34, max: 3394.20
Date: 08-07 at 03:14:28, iter: 3, new3, Khoo: 954.16, current_best: 1202.39 best obj: 1202.39(4) mean: 2599.39, max: 3448.95
Date: 08-07 at 03:15:47, iter: 4, new3, Khoo: 954.16, current_best: 1185.89 best obj: 1185.89(4) mean: 2611.32, max: 3453.00
Date: 08-07 at 03:16:41, iter: 5, new3, Khoo: 954.16, current_best: 1114.37 best obj: 1114.37(4) mean: 1459.23, max: 2236.17
Date: 08-07 at 03:17:55, iter: 6, new3, Khoo: 954.16, current_best: 1107.62 best obj: 1107.62(4) mean: 1344.12, max: 2094.92
Date: 08-07 at 03:18:45, iter: 7, new3, Khoo: 954.16, current_best: 1098.63 best obj: 1098.63(4) mean: 1147.82, max: 1376.52
Date: 08-07 at 03:20:02, iter: 8, new3, Khoo: 954.16, current_best: 1098.63 best obj: 1098.63(4) mean: 1133.49, max: 1312.78
Date: 08-07 at 03:21:11, iter: 9, new3, Khoo: 954.16, current_best: 1098.63 best obj: 1098.63(4) mean: 1118.71, max: 1234.85
Date: 08-07 at 03:22:25, iter: 10, new3, Khoo: 954.16, current_best: 1098.47 best obj: 1098.47(4) mean: 1111.29, max: 1174.90
Date: 08-07 at 03:23:30, iter: 11, new3, Khoo: 954.16, current_best: 1095.92 best obj: 1095.92(4) mean: 1130.71, max: 1228.19
Date: 08-07 at 03:24:14, iter: 12, new3, Khoo: 954.16, current_best: 1094.85 best obj: 1094.85(4) mean: 1162.98, max: 1234.89
Date: 08-07 at 03:25:01, iter: 13, new3, Khoo: 954.16, current_best: 1094.39 best obj: 1094.39(4) mean: 1106.22, max: 1130.82
Date: 08-07 at 03:26:11, iter: 14, new3, Khoo: 954.16, current_best: 1094.39 best obj: 1094.39(4) mean: 1117.41, max: 1145.73
Date: 08-07 at 03:26:58, iter: 15, new3, Khoo: 954.16, current_best: 1093.42 best obj: 1093.42(4) mean: 1115.78, max: 1166.20
Date: 08-07 at 03:27:44, iter: 16, new3, Khoo: 954.16, current_best: 1090.03 best obj: 1090.03(4) mean: 1095.19, max: 1107.88
Date: 08-07 at 03:28:58, iter: 17, new3, Khoo: 954.16, current_best: 1090.03 best obj: 1090.03(4) mean: 1102.02, max: 1133.18
Date: 08-07 at 03:29:44, iter: 18, new3, Khoo: 954.16, current_best: 1090.03 best obj: 1090.03(4) mean: 1115.51, max: 1176.44
Date: 08-07 at 03:30:49, iter: 19, new3, Khoo: 954.16, current_best: 1090.03 best obj: 1090.03(4) mean: 1091.51, max: 1106.14
Date: 08-07 at 03:32:20, iter: 21, new3, Khoo: 954.16, current_best: 1090.03 best obj: 1090.03(4) mean: 1211.34, max: 1829.38
Date: 08-07 at 03:33:25, iter: 22, new3, Khoo: 954.16, current_best: 1090.03 best obj: 1090.03(4) mean: 1183.95, max: 1732.51
