Date: 03-24 at 16:15:52, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 983.60(5), mean: 1751.64, max: 2588.27
Date: 03-24 at 16:15:54, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 936.16(6), mean: 1413.47, max: 2156.63
Date: 03-24 at 16:15:56, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 883.88(6), mean: 1367.52, max: 1956.58
Date: 03-24 at 16:15:59, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 883.88(6), mean: 1425.79, max: 1971.75
Date: 03-24 at 16:16:03, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 765.33(7), mean: 939.06, max: 1166.08
Date: 03-24 at 16:16:05, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 687.11(6), mean: 1006.71, max: 1245.39
Date: 03-24 at 16:16:07, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 668.87(6), mean: 887.28, max: 1071.31
Date: 03-24 at 16:16:11, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 663.11(6), mean: 906.42, max: 1131.42
Date: 03-24 at 16:16:15, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 628.04(5), mean: 800.91, max: 1005.47
Date: 03-24 at 16:16:20, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 748.93, max: 909.69
Date: 03-24 at 16:16:27, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 727.15, max: 857.96
Date: 03-24 at 16:16:33, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 729.27, max: 930.85
Date: 03-24 at 16:16:37, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 675.34, max: 737.74
Date: 03-24 at 16:16:42, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 663.77, max: 762.39
Date: 03-24 at 16:16:51, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 2105.69, max: 2887.55
Date: 03-24 at 16:16:55, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 1472.17, max: 2123.81
Date: 03-24 at 16:16:58, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 1441.09, max: 1946.46
Date: 03-24 at 16:17:01, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 625.96(5), mean: 1006.21, max: 1407.31
Date: 03-24 at 16:17:08, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 603.27(5), mean: 2111.84, max: 2912.12
Date: 03-24 at 16:17:12, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 603.27(5), mean: 1606.30, max: 2275.57
