Date: 03-06 at 03:14:08, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 909.39(3), mean: 1960.88, max: 2651.83
Date: 03-06 at 03:14:11, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 860.00(3), mean: 1753.60, max: 2343.96
Date: 03-06 at 03:14:19, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 855.02(3), mean: 924.99, max: 1007.21
Date: 03-06 at 03:14:25, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 833.89(6), mean: 972.20, max: 1114.62
Date: 03-06 at 03:14:34, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 827.00(6), mean: 879.19, max: 972.52
Date: 03-06 at 03:14:41, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 796.03(6), mean: 870.81, max: 928.38
Date: 03-06 at 03:14:48, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 728.70(5), mean: 804.46, max: 904.09
Date: 03-06 at 03:14:56, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 727.14(5), mean: 792.89, max: 838.84
Date: 03-06 at 03:15:04, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 724.34(5), mean: 809.60, max: 867.49
Date: 03-06 at 03:15:17, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 724.34(5), mean: 796.43, max: 867.49
Date: 03-06 at 03:15:30, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 724.34(5), mean: 780.73, max: 841.59
Date: 03-06 at 03:15:39, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 706.11(6), mean: 754.09, max: 807.31
Date: 03-06 at 03:15:53, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 706.11(6), mean: 739.00, max: 800.44
Date: 03-06 at 03:16:02, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 673.93(6), mean: 703.85, max: 706.11
Date: 03-06 at 03:16:22, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 673.93(6), mean: 701.70, max: 706.11
Date: 03-06 at 03:16:37, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 673.93(6), mean: 701.70, max: 706.11
Date: 03-06 at 03:16:53, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 673.93(5), mean: 701.70, max: 706.11
Date: 03-06 at 03:17:05, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 673.81, max: 673.93
Date: 03-06 at 03:17:15, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 672.14, max: 672.14
Date: 03-06 at 03:17:24, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 672.14, max: 672.14
Date: 03-06 at 03:17:38, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 672.14, max: 672.14
Date: 03-06 at 03:17:48, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 672.14, max: 672.14
Date: 03-06 at 03:18:05, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 2147.78, max: 2964.89
Date: 03-06 at 03:18:11, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 1547.31, max: 2431.78
Date: 03-06 at 03:18:18, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 1128.54, max: 1757.05
Date: 03-06 at 03:18:28, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 856.86, max: 1461.24
Date: 03-06 at 03:18:38, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 2170.43, max: 2922.53
Date: 03-06 at 03:18:46, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 672.14(5), mean: 1359.54, max: 2195.65
