Date: 02-01 at 15:09:58, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 1125.41(4), mean: 2193.68, max: 3108.51
Date: 02-01 at 15:11:19, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 1017.37(4), mean: 2198.68, max: 3117.77
Date: 02-01 at 15:12:15, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 965.21(4), mean: 1841.44, max: 2966.84
Date: 02-01 at 15:13:09, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 952.66(4), mean: 1474.19, max: 2450.98
Date: 02-01 at 15:14:06, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 945.78(4), mean: 1384.83, max: 2449.43
Date: 02-01 at 15:15:14, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 945.78(4), mean: 1129.43, max: 1325.09
Date: 02-01 at 15:16:09, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 945.78(4), mean: 1162.54, max: 1342.69
Date: 02-01 at 15:17:10, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 945.78(4), mean: 1080.18, max: 1361.53
Date: 02-01 at 15:18:17, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 945.78(4), mean: 1099.07, max: 1248.61
Date: 02-01 at 15:19:04, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 945.78(4), mean: 1216.75, max: 1398.91
Date: 02-01 at 15:19:59, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 945.78(4), mean: 1185.53, max: 1435.17
Date: 02-01 at 15:20:54, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 944.25(4), mean: 989.56, max: 1039.56
Date: 02-01 at 15:21:39, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 931.82(4), mean: 1077.67, max: 1124.59
Date: 02-01 at 15:22:26, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 931.82(4), mean: 968.50, max: 1015.90
Date: 02-01 at 15:23:11, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 908.92(5), mean: 948.00, max: 980.13
Date: 02-01 at 15:24:24, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 897.23(5), mean: 978.76, max: 1015.37
Date: 02-01 at 15:25:31, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 892.50(5), mean: 998.21, max: 1033.53
Date: 02-01 at 15:26:35, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 892.50(5), mean: 992.41, max: 1054.80
Date: 02-01 at 15:27:45, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 892.50(5), mean: 950.49, max: 1029.32
Date: 02-01 at 15:28:53, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 886.51(5), mean: 934.79, max: 982.03
Date: 02-01 at 15:30:02, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 865.71(5), mean: 1015.23, max: 1068.10
Date: 02-01 at 15:30:58, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 865.71(5), mean: 1051.27, max: 1119.00
Date: 02-01 at 15:31:55, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 865.71(5), mean: 934.95, max: 1083.74
Date: 02-01 at 15:33:06, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 865.71(5), mean: 967.47, max: 1117.08
Date: 02-01 at 15:34:23, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 865.71(5), mean: 914.14, max: 949.08
Date: 02-01 at 15:35:17, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 862.75(5), mean: 1122.81, max: 1353.14
Date: 02-01 at 15:36:16, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 862.75(5), mean: 939.47, max: 1178.24
Date: 02-01 at 15:37:04, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 862.75(5), mean: 910.11, max: 977.37
Date: 02-01 at 15:38:00, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 862.75(5), mean: 889.96, max: 977.13
Date: 02-01 at 15:39:11, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 862.75(5), mean: 1126.95, max: 1487.63
Date: 02-01 at 15:40:05, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 753.15, best obj: 862.75(5), mean: 1003.64, max: 1479.52
