Date: 04-10 at 21:59:38, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 395.30, max: 635.93
Date: 04-10 at 21:59:39, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 471.58, max: 926.38
Date: 04-10 at 21:59:41, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 549.04, max: 1216.84
Date: 04-10 at 21:59:44, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 626.49, max: 1507.29
Date: 04-10 at 21:59:46, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 637.19, max: 1547.41
Date: 04-10 at 21:59:50, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 714.64, max: 1837.86
Date: 04-10 at 21:59:56, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 792.10, max: 2128.31
Date: 04-10 at 22:00:04, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 869.55, max: 2418.77
Date: 04-10 at 22:00:12, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 880.25, max: 2458.88
Date: 04-10 at 22:00:23, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 957.70, max: 2749.34
Date: 04-10 at 22:00:37, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 330.57(2), mean: 1035.16, max: 3039.79
