Date: 04-10 at 12:42:45, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 749.08(3), mean: 860.30, max: 1033.56
Date: 04-10 at 12:42:47, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 732.93(3), mean: 827.11, max: 968.55
Date: 04-10 at 12:42:48, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 732.93(3), mean: 827.08, max: 968.55
Date: 04-10 at 12:42:50, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:42:52, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:42:53, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:42:55, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:42:56, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:42:58, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:42:59, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:43:01, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:43:02, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:43:04, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
Date: 04-10 at 12:43:05, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 680.83(4), mean: 821.70, max: 968.55
