Date: 04-10 at 01:59:11, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 701.08(3), mean: 835.30, max: 1008.35
Date: 04-10 at 01:59:13, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 701.08(3), mean: 824.95, max: 1008.35
Date: 04-10 at 01:59:14, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 701.08(3), mean: 789.01, max: 930.09
Date: 04-10 at 01:59:16, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 701.08(3), mean: 815.14, max: 930.09
Date: 04-10 at 01:59:17, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 701.08(3), mean: 845.16, max: 1074.56
Date: 04-10 at 01:59:19, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 872.52, max: 1227.12
Date: 04-10 at 01:59:20, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 888.15, max: 1305.31
Date: 04-10 at 01:59:22, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 955.97, max: 1644.41
Date: 04-10 at 01:59:25, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 1023.79, max: 1983.51
Date: 04-10 at 01:59:28, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 1091.61, max: 2322.61
Date: 04-10 at 01:59:31, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 1107.25, max: 2400.80
Date: 04-10 at 01:59:36, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 1175.07, max: 2739.90
Date: 04-10 at 01:59:40, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 1190.71, max: 2818.08
Date: 04-10 at 01:59:45, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 1206.35, max: 2896.26
Date: 04-10 at 01:59:51, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 1274.17, max: 3235.37
Date: 04-10 at 01:59:59, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 675.38(3), mean: 1341.99, max: 3574.47
