Date: 12-17 at 13:07:43, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 1047.91(6), mean: 3147.16, max: 3626.13
Date: 12-17 at 13:08:29, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 986.91(6), mean: 2878.33, max: 3497.06
Date: 12-17 at 13:09:15, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 965.61(6), mean: 2901.35, max: 3507.18
Date: 12-17 at 13:10:09, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 952.09(6), mean: 2569.72, max: 3498.66
Date: 12-17 at 13:10:48, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 952.09(6), mean: 1922.15, max: 2740.86
Date: 12-17 at 13:11:29, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 913.89(9), mean: 984.27, max: 1080.21
Date: 12-17 at 13:12:15, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 907.81(9), mean: 1024.37, max: 1115.83
Date: 12-17 at 13:12:58, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 904.13(9), mean: 1045.26, max: 1146.32
Date: 12-17 at 13:13:46, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 904.13(9), mean: 1040.42, max: 1167.29
Date: 12-17 at 13:14:27, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 904.13(9), mean: 1010.91, max: 1132.62
Date: 12-17 at 13:15:04, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 846.10(7), mean: 906.51, max: 968.21
Date: 12-17 at 13:15:48, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 832.45(7), mean: 938.44, max: 1002.74
Date: 12-17 at 13:16:38, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 826.46(7), mean: 927.09, max: 992.17
Date: 12-17 at 13:17:13, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.72(7), mean: 890.24, max: 1023.59
Date: 12-17 at 13:17:50, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.72(7), mean: 880.42, max: 968.82
Date: 12-17 at 13:18:38, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.72(7), mean: 884.94, max: 970.71
Date: 12-17 at 13:19:18, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.72(7), mean: 868.54, max: 941.12
Date: 12-17 at 13:19:58, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.72(7), mean: 855.91, max: 892.54
Date: 12-17 at 13:20:33, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 823.72(7), mean: 871.35, max: 995.60
Date: 12-17 at 13:21:16, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 819.41(6), mean: 860.61, max: 942.74
Date: 12-17 at 13:21:54, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.92(6), mean: 836.02, max: 874.66
Date: 12-17 at 13:22:33, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.92(6), mean: 834.53, max: 870.74
Date: 12-17 at 13:23:06, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.92(6), mean: 846.17, max: 959.67
Date: 12-17 at 13:23:45, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 805.36, max: 836.12
Date: 12-17 at 13:24:20, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 804.44, max: 835.21
Date: 12-17 at 13:24:49, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 813.60, max: 845.03
Date: 12-17 at 13:25:23, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 806.47, max: 837.26
Date: 12-17 at 13:26:09, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 804.44, max: 835.21
Date: 12-17 at 13:26:42, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 813.60, max: 845.03
Date: 12-17 at 13:27:25, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 804.44, max: 835.21
Date: 12-17 at 13:28:00, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 804.44, max: 835.21
Date: 12-17 at 13:28:31, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 813.60, max: 845.03
Date: 12-17 at 13:29:09, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 803.65, max: 834.37
Date: 12-17 at 13:29:45, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 705.33, best obj: 801.08(6), mean: 803.65, max: 834.37
