Date: 07-08 at 21:04:15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 1071.82(5) mean: 3858.87, max: 4391.57
Date: 07-08 at 21:05:03, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 871.15(5) mean: 2765.20, max: 3706.39
Date: 07-08 at 21:05:52, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 844.29(5) mean: 2107.75, max: 3260.20
Date: 07-08 at 21:06:35, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 775.69(5) mean: 2156.59, max: 3315.61
Date: 07-08 at 21:07:23, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 769.63(5) mean: 1012.10, max: 1385.49
Date: 07-08 at 21:08:07, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 766.93(5) mean: 988.36, max: 1131.17
Date: 07-08 at 21:08:51, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 751.89(4) mean: 807.34, max: 891.58
Date: 07-08 at 21:09:34, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 743.04(6) mean: 863.53, max: 978.21
Date: 07-08 at 21:10:13, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 741.69(6) mean: 864.39, max: 999.34
Date: 07-08 at 21:10:55, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 741.69(6) mean: 824.09, max: 1031.52
Date: 07-08 at 21:11:41, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.97(4) mean: 784.11, max: 888.92
Date: 07-08 at 21:12:23, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 761.16, max: 834.08
Date: 07-08 at 21:13:05, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 810.06, max: 893.65
Date: 07-08 at 21:13:47, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 725.11, max: 827.02
Date: 07-08 at 21:14:25, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 723.33, max: 763.93
Date: 07-08 at 21:15:07, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 716.68, max: 723.39
Date: 07-08 at 21:15:51, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 724.94, max: 803.13
Date: 07-08 at 21:16:33, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 715.84, max: 723.39
Date: 07-08 at 21:17:11, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 715.65, max: 723.39
Date: 07-08 at 21:17:50, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 717.33, max: 734.42
Date: 07-08 at 21:18:33, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 714.93, max: 723.39
Date: 07-08 at 21:19:16, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 714.68, max: 723.39
Date: 07-08 at 21:19:54, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 714.68, max: 723.39
Date: 07-08 at 21:20:35, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 694.94, max: 695.01
Date: 07-08 at 21:21:15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 694.94, max: 695.01
Date: 07-08 at 21:21:59, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 694.94, max: 695.01
Date: 07-08 at 21:22:40, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 694.94, max: 695.01
Date: 07-08 at 21:23:19, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 694.67(4) mean: 694.94, max: 695.01
