Date: 07-28 at 16:15:30, #particle: 50, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1412.14(17), mean: 2184.89, max: 3046.93
Date: 07-28 at 16:19:11, #particle: 50, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1336.26(17), mean: 2077.56, max: 2885.86
Date: 07-28 at 16:22:52, #particle: 50, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1294.01(17), mean: 2009.87, max: 2842.61
Date: 07-28 at 16:26:49, #particle: 50, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1274.23(16), mean: 1781.99, max: 2742.97
Date: 07-28 at 16:30:51, #particle: 50, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.91(16), mean: 1684.65, max: 2678.75
Date: 07-28 at 16:34:26, #particle: 50, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.91(16), mean: 1636.29, max: 2627.20
Date: 07-28 at 16:37:59, #particle: 50, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.91(16), mean: 1615.06, max: 2594.35
Date: 07-28 at 16:42:01, #particle: 50, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.91(16), mean: 1363.30, max: 1448.30
Date: 07-28 at 16:45:23, #particle: 50, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.91(16), mean: 1381.21, max: 1470.92
Date: 07-28 at 16:48:52, #particle: 50, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.91(16), mean: 1469.25, max: 1747.76
Date: 07-28 at 16:52:34, #particle: 50, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.91(16), mean: 1358.24, max: 1653.64
Date: 07-28 at 16:55:47, #particle: 50, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1267.91(16), mean: 1397.24, max: 1692.55
Date: 07-28 at 16:59:31, #particle: 50, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1263.61(16), mean: 1316.20, max: 1401.47
Date: 07-28 at 17:02:55, #particle: 50, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1254.78(15), mean: 1334.23, max: 1449.95
Date: 07-28 at 17:06:17, #particle: 50, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1254.78(15), mean: 1321.91, max: 1444.48
Date: 07-28 at 17:09:31, #particle: 50, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1254.78(15), mean: 1359.83, max: 1489.91
Date: 07-28 at 17:13:12, #particle: 50, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1254.78(15), mean: 1304.77, max: 1412.97
Date: 07-28 at 17:16:43, #particle: 50, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1250.32(15), mean: 1354.35, max: 1441.90
Date: 07-28 at 17:20:30, #particle: 50, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1250.32(15), mean: 1342.93, max: 1477.70
Date: 07-28 at 17:24:17, #particle: 50, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1247.44(15), mean: 1326.83, max: 1478.16
Date: 07-28 at 17:28:11, #particle: 50, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.88(15), mean: 1294.92, max: 1419.56
Date: 07-28 at 17:31:47, #particle: 50, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.88(15), mean: 1311.94, max: 1443.31
Date: 07-28 at 17:35:41, #particle: 50, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.88(15), mean: 1288.33, max: 1346.36
Date: 07-28 at 17:39:21, #particle: 50, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.88(15), mean: 1312.51, max: 1392.84
Date: 07-28 at 17:43:13, #particle: 50, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.88(15), mean: 1282.18, max: 1425.14
Date: 07-28 at 17:46:43, #particle: 50, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.88(15), mean: 1402.11, max: 1681.66
Date: 07-28 at 17:50:25, #particle: 50, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.88(15), mean: 1373.98, max: 1717.14
Date: 07-28 at 17:54:14, #particle: 50, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.34(15), mean: 1297.57, max: 1520.41
Date: 07-28 at 17:58:01, #particle: 50, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.34(15), mean: 1282.09, max: 1450.39
Date: 07-28 at 18:01:56, #particle: 50, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.34(15), mean: 1264.99, max: 1318.81
Date: 07-28 at 18:05:35, #particle: 50, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.34(15), mean: 1283.63, max: 1370.85
Date: 07-28 at 18:09:05, #particle: 50, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1245.03(15), mean: 1309.34, max: 1399.62
Date: 07-28 at 18:13:05, #particle: 50, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1243.09(15), mean: 1280.79, max: 1370.60
Date: 07-28 at 18:17:00, #particle: 50, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.82(15), mean: 1274.47, max: 1414.93
Date: 07-28 at 18:20:50, #particle: 50, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.82(15), mean: 1268.85, max: 1329.66
Date: 07-28 at 18:24:35, #particle: 50, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.03(15), mean: 1266.31, max: 1334.50
Date: 07-28 at 18:28:17, #particle: 50, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.03(15), mean: 1274.88, max: 1358.24
Date: 07-28 at 18:32:02, #particle: 50, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.03(15), mean: 1273.58, max: 1348.02
Date: 07-28 at 18:35:55, #particle: 50, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.03(15), mean: 1266.59, max: 1301.69
Date: 07-28 at 18:39:35, #particle: 50, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.03(15), mean: 1279.96, max: 1345.73
Date: 07-28 at 18:43:35, #particle: 50, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.03(15), mean: 1309.87, max: 1483.50
Date: 07-28 at 18:47:20, #particle: 50, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1237.03(15), mean: 1290.15, max: 1485.52
Date: 07-28 at 18:51:14, #particle: 50, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1236.37(15), mean: 1256.60, max: 1313.51
Date: 07-28 at 18:54:52, #particle: 50, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1270.44, max: 1362.19
Date: 07-28 at 18:58:38, #particle: 50, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1258.91, max: 1347.78
Date: 07-28 at 19:02:24, #particle: 50, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1253.92, max: 1291.14
Date: 07-28 at 19:06:08, #particle: 50, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1253.35, max: 1288.65
Date: 07-28 at 19:09:50, #particle: 50, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1259.48, max: 1320.78
Date: 07-28 at 19:14:01, #particle: 50, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1265.82, max: 1539.26
Date: 07-28 at 19:17:46, #particle: 50, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1265.04, max: 1522.78
Date: 07-28 at 19:21:27, #particle: 50, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1263.39, max: 1524.96
Date: 07-28 at 19:25:11, #particle: 50, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1258.98, max: 1375.50
Date: 07-28 at 19:29:15, #particle: 50, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.21(15), mean: 1260.13, max: 1452.55
Date: 07-28 at 19:32:59, #particle: 50, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1254.78, max: 1463.12
Date: 07-28 at 19:36:41, #particle: 50, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1251.80, max: 1497.23
Date: 07-28 at 19:40:27, #particle: 50, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1252.50, max: 1468.59
Date: 07-28 at 19:43:53, #particle: 50, iter: 62, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1289.50, max: 1378.11
Date: 07-28 at 19:47:44, #particle: 50, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1244.01, max: 1339.71
Date: 07-28 at 19:51:46, #particle: 50, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1254.22, max: 1452.62
Date: 07-28 at 19:55:31, #particle: 50, iter: 66, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1243.45, max: 1338.51
Date: 07-28 at 19:59:13, #particle: 50, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1245.32, max: 1316.20
Date: 07-28 at 20:02:57, #particle: 50, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1243.38, max: 1333.48
Date: 07-28 at 20:06:57, #particle: 50, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1252.50, max: 1497.37
Date: 07-28 at 20:10:33, #particle: 50, iter: 71, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1255.44, max: 1500.65
Date: 07-28 at 20:14:14, #particle: 50, iter: 72, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1242.63, max: 1351.35
Date: 07-28 at 20:17:56, #particle: 50, iter: 73, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1242.35, max: 1399.15
Date: 07-28 at 20:22:00, #particle: 50, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1246.04, max: 1448.39
Date: 07-28 at 20:25:42, #particle: 50, iter: 76, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1244.31, max: 1421.37
Date: 07-28 at 20:29:27, #particle: 50, iter: 77, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1241.30, max: 1380.95
Date: 07-28 at 20:33:10, #particle: 50, iter: 78, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1239.56, max: 1284.68
Date: 07-28 at 20:37:11, #particle: 50, iter: 80, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1247.16, max: 1428.87
Date: 07-28 at 20:40:52, #particle: 50, iter: 81, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1245.88, max: 1416.66
Date: 07-28 at 20:44:38, #particle: 50, iter: 82, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1235.13(15), mean: 1245.16, max: 1300.01
Date: 07-28 at 20:48:26, #particle: 50, iter: 84, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1811.65, max: 2875.07
Date: 07-28 at 20:52:37, #particle: 50, iter: 86, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1369.56, max: 1633.84
Date: 07-28 at 20:56:14, #particle: 50, iter: 87, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1381.93, max: 1670.24
Date: 07-28 at 21:00:05, #particle: 50, iter: 88, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1326.18, max: 1638.38
Date: 07-28 at 21:03:40, #particle: 50, iter: 89, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1348.96, max: 1711.70
Date: 07-28 at 21:07:44, #particle: 50, iter: 91, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1360.57, max: 1646.99
Date: 07-28 at 21:11:23, #particle: 50, iter: 92, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1340.63, max: 1672.74
Date: 07-28 at 21:15:05, #particle: 50, iter: 93, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1327.33, max: 1706.22
Date: 07-28 at 21:18:51, #particle: 50, iter: 94, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1300.54, max: 1678.10
Date: 07-28 at 21:22:49, #particle: 50, iter: 96, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1326.75, max: 1654.71
Date: 07-28 at 21:26:26, #particle: 50, iter: 97, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1326.53, max: 1671.99
Date: 07-28 at 21:30:07, #particle: 50, iter: 98, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1330.59, max: 1688.48
Date: 07-28 at 21:33:52, #particle: 50, iter: 99, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1306.90, max: 1707.92
Date: 07-28 at 21:37:54, #particle: 50, iter: 101, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1320.51, max: 1638.15
Date: 07-28 at 21:41:39, #particle: 50, iter: 102, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1301.18, max: 1676.71
Date: 07-28 at 21:45:16, #particle: 50, iter: 103, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1312.58, max: 1691.61
Date: 07-28 at 21:48:59, #particle: 50, iter: 104, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1317.61, max: 1729.74
Date: 07-28 at 21:53:01, #particle: 50, iter: 106, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1304.69, max: 1756.57
Date: 07-28 at 21:56:43, #particle: 50, iter: 107, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1284.48, max: 1600.25
Date: 07-28 at 22:00:23, #particle: 50, iter: 109, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1821.10, max: 2828.46
Date: 07-28 at 22:04:14, #particle: 50, iter: 110, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1335.45, max: 1513.32
Date: 07-28 at 22:07:57, #particle: 50, iter: 112, fix: false, local: false, cut car: true, new generate: true, Khoo: 1213.62, best obj: 1233.32(15), mean: 1369.55, max: 1766.91
