Date: 07-11 at 14:09:09, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 1451.66(12) mean: 3458.96, max: 4140.77
Date: 07-11 at 14:10:04, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 1289.36(15) mean: 3192.21, max: 3933.94
Date: 07-11 at 14:11:02, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 1200.32(15) mean: 2806.08, max: 3731.22
Date: 07-11 at 14:11:56, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 1060.08(13) mean: 2690.64, max: 3756.83
Date: 07-11 at 14:12:50, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 1011.77(13) mean: 2584.24, max: 3664.63
Date: 07-11 at 14:13:46, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 973.13(12) mean: 2522.03, max: 3589.31
Date: 07-11 at 14:14:47, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 943.14(12) mean: 2345.78, max: 3295.96
Date: 07-11 at 14:15:45, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 942.49(12) mean: 1667.52, max: 2715.95
Date: 07-11 at 14:16:50, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 904.88(11) mean: 1053.03, max: 1193.54
Date: 07-11 at 14:17:40, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 904.88(11) mean: 1054.31, max: 1164.81
Date: 07-11 at 14:18:40, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 904.88(11) mean: 1010.72, max: 1105.00
Date: 07-11 at 14:19:38, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 904.88(11) mean: 984.91, max: 1028.67
Date: 07-11 at 14:20:33, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 904.88(11) mean: 979.13, max: 1028.67
Date: 07-11 at 14:21:30, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 904.88(11) mean: 1136.85, max: 1835.63
Date: 07-11 at 14:22:24, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 896.00(11) mean: 1176.07, max: 1866.39
Date: 07-11 at 14:23:12, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 896.00(11) mean: 1173.18, max: 1896.02
Date: 07-11 at 14:24:08, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 891.14(11) mean: 986.25, max: 1130.63
Date: 07-11 at 14:25:03, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 889.68(11) mean: 953.84, max: 1142.36
Date: 07-11 at 14:25:55, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 889.19(11) mean: 951.93, max: 1093.80
Date: 07-11 at 14:26:50, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 886.48(11) mean: 939.99, max: 1047.78
Date: 07-11 at 14:27:48, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 886.48(11) mean: 932.73, max: 994.82
Date: 07-11 at 14:28:39, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 886.48(11) mean: 928.61, max: 994.82
Date: 07-11 at 14:29:32, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.07 best obj: 886.48(11) mean: 928.60, max: 994.82
