Date: 07-04 at 09:34:34, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1761.10(13) mean: 3515.93, max: 4443.12
Date: 07-04 at 09:36:03, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1597.60(12) mean: 3238.13, max: 4325.78
Date: 07-04 at 09:37:30, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1591.29(12) mean: 3162.02, max: 4181.76
Date: 07-04 at 09:39:03, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1573.13(12) mean: 2632.75, max: 4027.43
Date: 07-04 at 09:40:38, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1532.20(12) mean: 2465.52, max: 3681.66
Date: 07-04 at 09:42:01, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1516.02(12) mean: 2444.77, max: 3556.80
Date: 07-04 at 09:43:29, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1511.53(12) mean: 2451.16, max: 3477.22
Date: 07-04 at 09:45:12, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1504.50(12) mean: 1681.03, max: 1820.16
Date: 07-04 at 09:46:42, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1504.50(12) mean: 1666.35, max: 1879.83
Date: 07-04 at 09:48:14, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1504.50(12) mean: 1739.82, max: 1967.74
Date: 07-04 at 09:49:53, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1504.50(12) mean: 1730.77, max: 1891.78
Date: 07-04 at 09:51:21, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1504.50(12) mean: 1784.35, max: 1969.25
Date: 07-04 at 09:52:57, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1504.50(12) mean: 1932.39, max: 2289.65
Date: 07-04 at 09:54:38, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1504.50(12) mean: 1701.88, max: 2164.75
Date: 07-04 at 09:56:04, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1504.50(12) mean: 1723.19, max: 2181.11
Date: 07-04 at 09:57:43, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1480.56(12) mean: 1596.51, max: 1726.46
Date: 07-04 at 09:59:11, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1464.49(12) mean: 1646.72, max: 1803.96
Date: 07-04 at 10:00:40, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1444.72(12) mean: 1712.89, max: 1867.32
Date: 07-04 at 10:02:10, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1444.72(12) mean: 1741.34, max: 1918.60
Date: 07-04 at 10:03:45, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1444.72(12) mean: 1583.26, max: 1749.19
Date: 07-04 at 10:05:18, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1444.72(12) mean: 1562.51, max: 1776.60
Date: 07-04 at 10:06:56, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1441.59(13) mean: 1574.96, max: 1804.20
Date: 07-04 at 10:08:27, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1434.22(13) mean: 1568.51, max: 1707.45
Date: 07-04 at 10:10:06, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1434.22(13) mean: 1508.21, max: 1593.23
Date: 07-04 at 10:11:39, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1434.22(13) mean: 1531.62, max: 1622.99
Date: 07-04 at 10:13:06, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1434.22(13) mean: 1547.79, max: 1656.77
Date: 07-04 at 10:14:34, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1434.22(13) mean: 1539.87, max: 1657.30
Date: 07-04 at 10:16:15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1425.06(13) mean: 1660.57, max: 1969.43
Date: 07-04 at 10:17:42, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1425.06(13) mean: 1601.53, max: 1775.61
Date: 07-04 at 10:19:15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1425.06(13) mean: 1583.05, max: 1805.37
Date: 07-04 at 10:20:52, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1425.06(13) mean: 1546.87, max: 1811.98
Date: 07-04 at 10:22:31, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1425.06(13) mean: 1670.96, max: 1946.48
Date: 07-04 at 10:24:10, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1418.54(12) mean: 1544.13, max: 1802.78
Date: 07-04 at 10:25:41, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1417.38(12) mean: 1500.78, max: 1688.34
Date: 07-04 at 10:27:10, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1387.87(12) mean: 1443.72, max: 1561.46
Date: 07-04 at 10:28:43, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1369.06(12) mean: 1455.40, max: 1584.77
Date: 07-04 at 10:30:15, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1369.06(12) mean: 1414.61, max: 1539.73
Date: 07-04 at 10:31:45, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1369.06(12) mean: 1429.92, max: 1585.75
Date: 07-04 at 10:33:13, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1369.06(12) mean: 1458.99, max: 1604.56
Date: 07-04 at 10:34:48, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1369.06(12) mean: 1420.25, max: 1531.63
Date: 07-04 at 10:36:15, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1364.60(11) mean: 1562.50, max: 1791.44
Date: 07-04 at 10:37:49, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1364.60(11) mean: 1437.52, max: 1608.47
Date: 07-04 at 10:39:16, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1354.06(11) mean: 1425.22, max: 1653.15
Date: 07-04 at 10:40:48, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1354.06(11) mean: 1404.60, max: 1526.43
Date: 07-04 at 10:42:25, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1354.06(11) mean: 1401.21, max: 1472.89
Date: 07-04 at 10:43:56, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1354.06(11) mean: 1386.98, max: 1428.58
Date: 07-04 at 10:45:21, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1354.06(11) mean: 1393.34, max: 1478.06
Date: 07-04 at 10:46:57, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1354.06(11) mean: 1527.15, max: 1791.89
Date: 07-04 at 10:48:28, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1350.15(10) mean: 1413.81, max: 1709.52
Date: 07-04 at 10:49:58, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1377.00, max: 1500.27
Date: 07-04 at 10:51:31, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1375.46, max: 1432.25
Date: 07-04 at 10:53:04, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1379.99, max: 1440.50
Date: 07-04 at 10:54:30, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1386.69, max: 1483.67
Date: 07-04 at 10:56:03, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1368.49, max: 1428.78
Date: 07-04 at 10:57:41, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1628.97, max: 1834.55
Date: 07-04 at 10:59:02, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1482.47, max: 1814.22
Date: 07-04 at 11:00:28, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1454.97, max: 1821.20
Date: 07-04 at 11:02:05, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1395.65, max: 1466.96
Date: 07-04 at 11:03:25, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1338.85(10) mean: 1632.31, max: 1923.46
