Date: 07-04 at 14:52:25, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1657.83(12) mean: 3522.38, max: 4443.12
Date: 07-04 at 14:53:56, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1544.51(11) mean: 3338.37, max: 4127.42
Date: 07-04 at 14:55:32, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1513.04(11) mean: 3045.25, max: 3915.63
Date: 07-04 at 14:57:04, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 2957.21, max: 3745.27
Date: 07-04 at 14:58:34, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 2805.85, max: 3702.14
Date: 07-04 at 15:00:17, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1703.79, max: 1808.74
Date: 07-04 at 15:01:48, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1733.98, max: 1874.51
Date: 07-04 at 15:03:16, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1770.94, max: 1929.23
Date: 07-04 at 15:04:50, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1931.41, max: 2402.48
Date: 07-04 at 15:06:26, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1709.59, max: 2064.80
Date: 07-04 at 15:07:59, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1667.33, max: 1898.80
Date: 07-04 at 15:09:30, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1677.84, max: 1883.18
Date: 07-04 at 15:11:08, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1783.55, max: 1992.34
Date: 07-04 at 15:12:42, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1650.05, max: 1845.68
Date: 07-04 at 15:14:20, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1628.41, max: 1785.62
Date: 07-04 at 15:15:49, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1644.55, max: 1852.74
Date: 07-04 at 15:17:28, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1770.00, max: 1965.08
Date: 07-04 at 15:18:56, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1505.08(11) mean: 1789.34, max: 2009.27
Date: 07-04 at 15:20:25, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1503.72(12) mean: 1645.11, max: 1918.83
Date: 07-04 at 15:21:55, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1483.46(11) mean: 1665.14, max: 1827.03
Date: 07-04 at 15:23:28, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1477.74(11) mean: 1643.83, max: 1792.04
Date: 07-04 at 15:24:53, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1477.74(11) mean: 1684.03, max: 1837.83
Date: 07-04 at 15:26:29, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1477.74(11) mean: 1621.35, max: 1888.03
Date: 07-04 at 15:28:03, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1477.74(11) mean: 1674.36, max: 1949.47
Date: 07-04 at 15:29:35, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1477.74(11) mean: 1633.74, max: 1798.37
Date: 07-04 at 15:31:18, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1470.11(12) mean: 1661.49, max: 1831.89
Date: 07-04 at 15:32:41, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1462.76(11) mean: 1656.36, max: 1821.21
Date: 07-04 at 15:34:10, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1446.81(11) mean: 1629.85, max: 1747.77
Date: 07-04 at 15:35:40, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1446.41(11) mean: 1629.39, max: 1798.35
Date: 07-04 at 15:37:18, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1443.41(12) mean: 1526.32, max: 1703.53
Date: 07-04 at 15:38:52, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1428.44(11) mean: 1493.34, max: 1666.98
Date: 07-04 at 15:40:28, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1426.67(11) mean: 1492.33, max: 1597.52
Date: 07-04 at 15:41:55, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1426.67(11) mean: 1508.22, max: 1563.99
Date: 07-04 at 15:43:27, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1426.67(11) mean: 1528.33, max: 1627.57
Date: 07-04 at 15:45:07, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1420.56(11) mean: 1464.41, max: 1504.64
Date: 07-04 at 15:46:30, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1420.56(11) mean: 1515.77, max: 1557.83
Date: 07-04 at 15:48:09, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1420.56(11) mean: 1469.04, max: 1507.26
Date: 07-04 at 15:49:45, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1420.56(11) mean: 1464.68, max: 1512.54
Date: 07-04 at 15:51:22, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1420.56(11) mean: 1456.62, max: 1495.63
Date: 07-04 at 15:52:53, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1416.98(11) mean: 1603.61, max: 1881.20
Date: 07-04 at 15:54:23, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1416.98(11) mean: 1474.62, max: 1645.99
Date: 07-04 at 15:55:46, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1416.98(11) mean: 1490.92, max: 1683.62
Date: 07-04 at 15:57:12, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1414.68(10) mean: 1509.61, max: 1680.08
Date: 07-04 at 15:58:45, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1397.22(9) mean: 1522.10, max: 1699.76
Date: 07-04 at 16:00:20, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1394.15(9) mean: 1474.27, max: 1665.93
Date: 07-04 at 16:01:49, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1394.15(9) mean: 1447.90, max: 1551.35
Date: 07-04 at 16:03:16, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1394.15(9) mean: 1472.81, max: 1581.66
Date: 07-04 at 16:04:47, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1394.15(9) mean: 1484.55, max: 1574.54
Date: 07-04 at 16:06:15, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1387.77(9) mean: 1456.81, max: 1530.89
Date: 07-04 at 16:07:45, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1387.77(9) mean: 1461.21, max: 1550.89
Date: 07-04 at 16:09:09, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1451.96, max: 1564.10
Date: 07-04 at 16:10:44, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1432.83, max: 1512.17
Date: 07-04 at 16:12:16, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1449.24, max: 1523.83
Date: 07-04 at 16:13:42, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1442.05, max: 1599.73
Date: 07-04 at 16:15:08, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1435.18, max: 1523.22
Date: 07-04 at 16:16:41, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1710.53, max: 2005.02
Date: 07-04 at 16:18:06, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1583.49, max: 1971.66
Date: 07-04 at 16:19:33, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1473.46, max: 1568.49
Date: 07-04 at 16:21:05, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1482.68, max: 1616.49
Date: 07-04 at 16:22:34, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1695.03, max: 1854.16
Date: 07-04 at 16:23:59, iter: 68, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1541.48, max: 1797.70
Date: 07-04 at 16:25:25, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.58(9) mean: 1533.07, max: 1870.85
Date: 07-04 at 16:26:52, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.20(10) mean: 1463.28, max: 1680.48
Date: 07-04 at 16:28:23, iter: 71, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1383.20(10) mean: 1417.79, max: 1497.56
Date: 07-04 at 16:29:56, iter: 72, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1372.27(9) mean: 1411.11, max: 1479.50
Date: 07-04 at 16:31:22, iter: 73, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1356.23(9) mean: 1412.84, max: 1518.23
Date: 07-04 at 16:32:44, iter: 74, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1353.89(9) mean: 1522.58, max: 1605.62
Date: 07-04 at 16:34:18, iter: 75, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1351.80(9) mean: 1400.34, max: 1426.19
