Date: 07-05 at 01:09:38, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1659.01(12) mean: 3494.92, max: 4443.12
Date: 07-05 at 01:11:00, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1579.19(11) mean: 2853.71, max: 4102.82
Date: 07-05 at 01:12:24, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1547.90(11) mean: 2348.29, max: 3652.78
Date: 07-05 at 01:13:47, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1515.04(10) mean: 2366.59, max: 3657.39
Date: 07-05 at 01:15:15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1495.04(13) mean: 1629.20, max: 1771.77
Date: 07-05 at 01:16:32, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1460.10(12) mean: 1651.06, max: 1812.42
Date: 07-05 at 01:17:57, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1460.10(12) mean: 1701.22, max: 1805.80
Date: 07-05 at 01:19:24, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1440.96(10) mean: 1633.02, max: 1841.87
Date: 07-05 at 01:20:46, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1420.50(10) mean: 1617.11, max: 1848.77
Date: 07-05 at 01:22:20, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1414.74(10) mean: 1514.09, max: 1615.22
Date: 07-05 at 01:23:38, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1414.74(10) mean: 1559.50, max: 1676.76
Date: 07-05 at 01:25:01, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1406.79(12) mean: 1524.48, max: 1683.94
Date: 07-05 at 01:26:28, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1386.05(11) mean: 1540.26, max: 1741.19
Date: 07-05 at 01:27:55, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1386.05(11) mean: 1466.83, max: 1572.33
