Date: 03-06 at 04:10:10, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 805.87(6), mean: 1610.36, max: 1966.62
Date: 03-06 at 04:10:16, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 744.08(6), mean: 1065.79, max: 1692.07
Date: 03-06 at 04:10:22, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 730.25(6), mean: 926.09, max: 1373.19
Date: 03-06 at 04:10:36, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 721.77(6), mean: 748.07, max: 796.70
Date: 03-06 at 04:10:41, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 721.77(6), mean: 786.44, max: 818.70
Date: 03-06 at 04:10:55, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 706.25(6), mean: 743.67, max: 787.37
Date: 03-06 at 04:11:00, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 685.37(6), mean: 768.25, max: 815.50
Date: 03-06 at 04:11:07, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 685.37(6), mean: 763.55, max: 810.54
Date: 03-06 at 04:11:16, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 677.44(6), mean: 723.48, max: 812.41
Date: 03-06 at 04:11:29, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 677.44(6), mean: 704.05, max: 733.55
Date: 03-06 at 04:11:37, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 671.08(6), mean: 713.56, max: 758.55
Date: 03-06 at 04:11:43, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 705.47, max: 753.24
Date: 03-06 at 04:11:54, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 698.71, max: 725.88
Date: 03-06 at 04:12:06, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 692.61, max: 712.12
Date: 03-06 at 04:12:16, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 667.66, max: 673.42
Date: 03-06 at 04:12:31, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 676.78, max: 717.84
Date: 03-06 at 04:12:42, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 1812.58, max: 2235.10
Date: 03-06 at 04:12:50, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 1422.09, max: 1822.11
Date: 03-06 at 04:12:59, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 941.18, max: 1475.62
Date: 03-06 at 04:13:10, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 782.92, max: 1152.32
Date: 03-06 at 04:13:22, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 1797.68, max: 2238.81
Date: 03-06 at 04:13:30, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 666.29(6), mean: 1284.02, max: 1706.98
