Date: 07-06 at 22:34:50, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1405.70(5) mean: 2860.69, max: 3381.39
Date: 07-06 at 22:35:36, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1373.71(5) mean: 2477.52, max: 3090.36
Date: 07-06 at 22:36:26, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1373.55(5) mean: 1807.58, max: 2379.53
Date: 07-06 at 22:37:35, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1337.95(10) mean: 1805.25, max: 2331.20
Date: 07-06 at 22:38:38, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1263.73(9) mean: 1653.28, max: 2133.15
Date: 07-06 at 22:39:47, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1260.69(9) mean: 1300.68, max: 1359.35
Date: 07-06 at 22:40:49, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1260.69(9) mean: 1351.31, max: 1413.70
Date: 07-06 at 22:41:57, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1260.69(9) mean: 1384.30, max: 1454.82
Date: 07-06 at 22:43:10, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1190.57(9) mean: 1266.54, max: 1301.54
Date: 07-06 at 22:44:21, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1182.46(9) mean: 1301.44, max: 1354.09
Date: 07-06 at 22:45:29, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1163.68(9) mean: 1310.39, max: 1365.02
Date: 07-06 at 22:46:43, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1163.68(9) mean: 1231.66, max: 1304.98
Date: 07-06 at 22:47:58, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1163.68(9) mean: 1277.71, max: 1362.14
Date: 07-06 at 22:49:08, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1163.68(9) mean: 1275.80, max: 1384.61
Date: 07-06 at 22:50:27, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1158.15(9) mean: 1283.67, max: 1431.56
Date: 07-06 at 22:51:42, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1158.15(9) mean: 1268.60, max: 1467.78
Date: 07-06 at 22:52:49, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1158.15(9) mean: 1234.00, max: 1320.31
Date: 07-06 at 22:53:40, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1158.15(9) mean: 1230.20, max: 1367.19
Date: 07-06 at 22:54:58, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1158.15(9) mean: 1196.90, max: 1255.49
Date: 07-06 at 22:56:10, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1158.15(9) mean: 1368.91, max: 1582.83
Date: 07-06 at 22:57:18, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1158.15(9) mean: 1281.16, max: 1587.21
