Date: 12-03 at 04:48:35, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1282.54(4), mean: 4023.16, max: 4738.28
Date: 12-03 at 04:49:24, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1168.95(4), mean: 2798.69, max: 3776.72
Date: 12-03 at 04:50:13, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1146.42(4), mean: 2834.35, max: 3721.99
Date: 12-03 at 04:51:10, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1130.67(4), mean: 1256.53, max: 1660.87
Date: 12-03 at 04:51:52, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1125.23(4), mean: 1430.16, max: 1796.47
Date: 12-03 at 04:52:44, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1098.85(7), mean: 1153.39, max: 1203.66
Date: 12-03 at 04:53:32, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1093.37(7), mean: 1219.14, max: 1264.69
Date: 12-03 at 04:54:15, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1045.62(7), mean: 1253.85, max: 1330.55
Date: 12-03 at 04:55:03, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 991.14(7), mean: 1221.03, max: 1392.09
Date: 12-03 at 04:55:53, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 974.85(7), mean: 1127.35, max: 1321.91
Date: 12-03 at 04:56:37, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1141.83, max: 1365.04
Date: 12-03 at 04:57:25, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1157.81, max: 1448.29
Date: 12-03 at 04:58:15, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1145.42, max: 1498.84
Date: 12-03 at 04:59:04, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1048.20, max: 1137.40
Date: 12-03 at 04:59:55, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1049.35, max: 1153.34
Date: 12-03 at 05:00:45, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 3134.26, max: 4484.85
Date: 12-03 at 05:01:33, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1478.30, max: 4324.34
Date: 12-03 at 05:02:19, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1490.88, max: 3886.47
Date: 12-03 at 05:03:08, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1470.38, max: 3505.28
Date: 12-03 at 05:03:55, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 3032.80, max: 4093.39
Date: 12-03 at 05:04:45, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.99(7), mean: 1545.10, max: 3451.89
