Date: 12-03 at 00:49:32, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1211.73(9), mean: 2999.86, max: 4226.72
Date: 12-03 at 00:50:26, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1091.94(8), mean: 2556.63, max: 3699.68
Date: 12-03 at 00:51:14, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1046.23(8), mean: 2245.90, max: 3353.10
Date: 12-03 at 00:52:05, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1029.50(8), mean: 1779.32, max: 3064.69
Date: 12-03 at 00:53:02, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1029.50(8), mean: 1160.50, max: 1313.91
Date: 12-03 at 00:53:46, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 1029.50(8), mean: 1191.37, max: 1321.62
Date: 12-03 at 00:54:35, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 980.87(7), mean: 1177.71, max: 1341.15
Date: 12-03 at 00:55:27, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 975.55(7), mean: 1187.62, max: 1380.09
Date: 12-03 at 00:56:22, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 970.00(9), mean: 1071.13, max: 1374.30
Date: 12-03 at 00:57:10, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.53(9), mean: 1109.07, max: 1379.22
Date: 12-03 at 00:58:05, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 969.53(9), mean: 1080.05, max: 1212.83
Date: 12-03 at 00:58:54, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 956.95(9), mean: 1029.04, max: 1138.97
Date: 12-03 at 00:59:49, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 925.45(8), mean: 989.44, max: 1120.86
Date: 12-03 at 01:00:43, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 916.53(8), mean: 963.85, max: 1058.70
Date: 12-03 at 01:01:31, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 910.04(8), mean: 978.52, max: 1029.21
Date: 12-03 at 01:02:20, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 907.96(8), mean: 1007.60, max: 1069.51
Date: 12-03 at 01:03:16, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 907.96(8), mean: 950.60, max: 1001.81
Date: 12-03 at 01:04:07, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 907.96(8), mean: 944.70, max: 991.07
Date: 12-03 at 01:04:58, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 907.96(8), mean: 956.38, max: 1016.79
Date: 12-03 at 01:05:49, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 907.96(8), mean: 954.98, max: 1018.18
Date: 12-03 at 01:06:44, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 903.52(8), mean: 3260.43, max: 4196.90
Date: 12-03 at 01:07:40, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 903.52(8), mean: 1176.38, max: 1332.16
Date: 12-03 at 01:08:29, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 903.52(8), mean: 1131.91, max: 1265.20
Date: 12-03 at 01:09:19, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 903.52(8), mean: 1056.40, max: 1242.37
Date: 12-03 at 01:10:10, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 903.52(8), mean: 3085.92, max: 4052.52
Date: 12-03 at 01:11:02, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 778.93, best obj: 903.52(8), mean: 1395.64, max: 3335.97
