Date: 08-06 at 16:52:00, iter: 1, new3, Khoo: 1371.69, current_best: 1664.33 best obj: 1664.33(16) mean: 2722.02, max: 3243.04
Date: 08-06 at 18:23:01, iter: 51, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1427.69(14) mean: 1575.44, max: 1818.98
Date: 08-06 at 18:25:17, iter: 53, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1427.69(15) mean: 1532.05, max: 1747.71
Date: 08-06 at 18:27:18, iter: 54, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1466.89(15) mean: 1570.19, max: 1735.35
Date: 08-06 at 18:29:24, iter: 55, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1451.74(15) mean: 1562.54, max: 1736.98
Date: 08-06 at 18:31:33, iter: 57, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1451.74(15) mean: 1645.61, max: 1898.21
Date: 08-06 at 18:33:35, iter: 58, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1451.74(15) mean: 1641.61, max: 1929.47
Date: 08-06 at 18:35:36, iter: 59, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1451.74(15) mean: 1604.77, max: 1846.31
Date: 08-06 at 18:37:36, iter: 60, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1451.74(15) mean: 1602.33, max: 1844.71
Date: 08-06 at 18:39:46, iter: 62, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1451.74(15) mean: 1630.21, max: 1886.42
Date: 08-06 at 18:41:45, iter: 63, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1451.74(15) mean: 1609.56, max: 1886.47
Date: 08-06 at 18:44:15, iter: 65, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1451.74(16) mean: 1586.79, max: 1882.96
Date: 08-06 at 18:46:19, iter: 66, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1476.18(15) mean: 1645.32, max: 1792.82
Date: 08-06 at 18:48:18, iter: 68, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1476.18(15) mean: 1816.00, max: 2152.15
Date: 08-06 at 18:50:28, iter: 69, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1476.18(15) mean: 1675.90, max: 2050.47
Date: 08-06 at 18:52:36, iter: 70, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1476.18(15) mean: 1630.78, max: 1830.57
Date: 08-06 at 18:54:35, iter: 71, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1476.18(15) mean: 1668.62, max: 1922.10
Date: 08-06 at 18:56:41, iter: 73, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1476.18(15) mean: 1763.92, max: 2033.37
Date: 08-06 at 18:58:52, iter: 74, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1473.18(15) mean: 1734.18, max: 1947.97
Date: 08-06 at 19:01:00, iter: 75, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1460.47(15) mean: 1628.44, max: 1915.00
Date: 08-06 at 19:03:26, iter: 77, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1443.94(18) mean: 1565.16, max: 1720.72
Date: 08-06 at 19:05:46, iter: 79, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1462.74(15) mean: 1775.35, max: 2107.24
Date: 08-06 at 19:07:52, iter: 81, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1455.84(15) mean: 2114.50, max: 3093.41
Date: 08-06 at 19:09:55, iter: 82, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1455.84(15) mean: 1636.95, max: 1757.38
Date: 08-06 at 19:12:01, iter: 83, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1455.84(15) mean: 1575.99, max: 1706.72
Date: 08-06 at 19:14:04, iter: 85, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1455.84(15) mean: 1674.19, max: 1890.48
Date: 08-06 at 19:16:00, iter: 86, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1455.84(15) mean: 1735.87, max: 1956.68
Date: 08-06 at 19:17:50, iter: 87, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1455.84(15) mean: 1807.71, max: 2030.68
Date: 08-06 at 19:19:56, iter: 88, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1454.10(14) mean: 1619.82, max: 1848.41
Date: 08-06 at 19:22:27, iter: 91, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1569.20(15) mean: 1758.70, max: 2091.24
Date: 08-06 at 19:24:14, iter: 92, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1494.49(15) mean: 1736.56, max: 2069.58
Date: 08-06 at 19:26:12, iter: 93, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1476.36(15) mean: 1797.73, max: 2107.47
Date: 08-06 at 19:28:12, iter: 94, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1470.29(15) mean: 1748.53, max: 2118.34
Date: 08-06 at 19:30:19, iter: 96, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1470.29(15) mean: 1777.15, max: 2144.49
Date: 08-06 at 19:32:30, iter: 97, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1470.29(15) mean: 1596.35, max: 2017.20
Date: 08-06 at 19:34:23, iter: 98, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1470.29(15) mean: 1681.68, max: 2115.31
Date: 08-06 at 19:36:24, iter: 99, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1470.29(15) mean: 1530.11, max: 1604.24
Date: 08-06 at 19:38:27, iter: 101, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1470.29(15) mean: 1633.43, max: 1916.79
Date: 08-06 at 19:40:45, iter: 103, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1470.29(16) mean: 1512.97, max: 1610.09
Date: 08-06 at 19:42:40, iter: 104, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1580.04(16) mean: 1721.36, max: 1886.22
Date: 08-06 at 19:44:41, iter: 105, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1580.04(16) mean: 1741.33, max: 1922.68
Date: 08-06 at 19:47:00, iter: 107, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1577.25(16) mean: 1820.32, max: 2022.31
Date: 08-06 at 19:49:04, iter: 108, new3, Khoo: 1371.69, current_best: 1427.69 best obj: 1569.76(16) mean: 1897.36, max: 2114.65
