Date: 07-15 at 20:43:08, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1573.82(6) mean: 3628.43, max: 4603.09
Date: 07-15 at 20:43:48, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1357.40(6) mean: 3261.44, max: 4186.11
Date: 07-15 at 20:44:28, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1314.68(6) mean: 3170.64, max: 4028.52
Date: 07-15 at 20:45:08, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1314.68(6) mean: 2532.47, max: 3526.29
Date: 07-15 at 20:45:50, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1308.04(8) mean: 1485.52, max: 1602.60
Date: 07-15 at 20:46:30, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1293.71(8) mean: 1519.09, max: 1676.15
Date: 07-15 at 20:47:13, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1289.51(8) mean: 1410.83, max: 1551.50
Date: 07-15 at 20:47:55, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1287.58(8) mean: 1442.01, max: 1594.35
Date: 07-15 at 20:48:33, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1287.02(8) mean: 1522.25, max: 1631.89
Date: 07-15 at 20:49:21, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1287.02(8) mean: 1390.87, max: 1486.02
Date: 07-15 at 20:50:07, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1264.03(9) mean: 1356.21, max: 1405.39
Date: 07-15 at 20:50:43, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1262.20(9) mean: 1397.10, max: 1483.06
Date: 07-15 at 20:51:25, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1262.20(9) mean: 1351.54, max: 1405.31
Date: 07-15 at 20:52:11, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64 best obj: 1262.20(9) mean: 1374.13, max: 1430.23
