Date: 12-29 at 20:37:23, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1644.36(6), mean: 3199.86, max: 4034.43
Date: 12-29 at 20:38:04, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1578.28(6), mean: 2978.21, max: 3797.61
Date: 12-29 at 20:38:37, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1530.96(6), mean: 2676.66, max: 3352.96
Date: 12-29 at 20:39:08, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1525.53(6), mean: 2235.63, max: 2907.60
Date: 12-29 at 20:39:47, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1499.92(10), mean: 1988.16, max: 2795.54
Date: 12-29 at 20:40:32, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1449.55(10), mean: 1814.18, max: 2712.44
Date: 12-29 at 20:41:16, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1449.04(10), mean: 1823.79, max: 2730.62
Date: 12-29 at 20:41:51, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1449.04(10), mean: 1784.03, max: 2427.56
Date: 12-29 at 20:42:31, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1407.52(11), mean: 1693.33, max: 2119.82
Date: 12-29 at 20:43:12, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1370.16(10), mean: 1637.39, max: 2162.70
Date: 12-29 at 20:43:50, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1335.92(9), mean: 1660.25, max: 2174.96
Date: 12-29 at 20:44:24, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1323.22(8), mean: 1515.01, max: 1733.86
Date: 12-29 at 20:45:07, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1313.16(8), mean: 1469.30, max: 1744.04
Date: 12-29 at 20:45:44, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1309.89(8), mean: 1527.80, max: 1808.05
Date: 12-29 at 20:46:31, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1298.79(10), mean: 1365.48, max: 1427.67
Date: 12-29 at 20:47:09, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1264.66(10), mean: 1379.36, max: 1488.47
Date: 12-29 at 20:47:51, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1264.00(10), mean: 1426.31, max: 1533.94
Date: 12-29 at 20:48:35, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1264.00(10), mean: 1460.99, max: 1586.98
Date: 12-29 at 20:49:16, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1264.00(10), mean: 1323.43, max: 1375.49
Date: 12-29 at 20:49:56, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1264.00(10), mean: 1360.10, max: 1432.19
Date: 12-29 at 20:50:40, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1263.85(10), mean: 1307.05, max: 1361.30
Date: 12-29 at 20:51:20, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1262.02(10), mean: 1320.06, max: 1402.99
Date: 12-29 at 20:52:04, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1260.77(10), mean: 1299.09, max: 1424.79
Date: 12-29 at 20:52:47, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1258.47(10), mean: 1333.56, max: 1457.35
Date: 12-29 at 20:53:32, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1095.64, best obj: 1246.80(9), mean: 1279.31, max: 1318.59
