Date: 07-09 at 02:24:12, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1579.14(15) mean: 2701.72, max: 3355.19
Date: 07-09 at 02:25:00, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1499.92(15) mean: 2572.38, max: 3251.50
Date: 07-09 at 02:25:53, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1493.76(15) mean: 2509.88, max: 3255.11
Date: 07-09 at 02:26:49, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1493.76(15) mean: 2515.74, max: 3215.06
Date: 07-09 at 02:27:37, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1493.76(15) mean: 2525.18, max: 3140.84
Date: 07-09 at 02:28:29, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1493.76(15) mean: 2244.59, max: 3060.88
Date: 07-09 at 02:29:30, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1439.49(14) mean: 1571.61, max: 1676.81
Date: 07-09 at 02:30:16, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.78(14) mean: 1586.29, max: 1719.12
Date: 07-09 at 02:31:04, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1643.25, max: 1784.34
Date: 07-09 at 02:31:58, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1589.49, max: 1794.38
Date: 07-09 at 02:32:43, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1576.41, max: 1793.77
Date: 07-09 at 02:33:36, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1471.49, max: 1556.52
Date: 07-09 at 02:34:27, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1528.55, max: 1615.19
Date: 07-09 at 02:35:16, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1452.64, max: 1567.60
Date: 07-09 at 02:36:07, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1456.35, max: 1538.57
Date: 07-09 at 02:36:58, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1442.92, max: 1477.70
Date: 07-09 at 02:37:43, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.64(14) mean: 1484.08, max: 1565.14
Date: 07-09 at 02:38:32, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1423.45(14) mean: 1490.92, max: 1639.94
Date: 07-09 at 02:39:25, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.84(14) mean: 1475.71, max: 1640.48
Date: 07-09 at 02:40:11, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1484.05, max: 1674.04
Date: 07-09 at 02:40:59, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1462.58, max: 1677.43
Date: 07-09 at 02:41:53, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1448.29, max: 1749.45
Date: 07-09 at 02:42:40, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1449.01, max: 1776.92
Date: 07-09 at 02:43:28, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1442.64, max: 1508.68
Date: 07-09 at 02:44:17, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1495.68, max: 1569.88
Date: 07-09 at 02:45:06, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1521.96, max: 1580.65
Date: 07-09 at 02:45:56, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1443.21, max: 1555.93
Date: 07-09 at 02:46:49, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.30(14) mean: 1444.37, max: 1539.52
Date: 07-09 at 02:47:38, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1438.88, max: 1603.95
Date: 07-09 at 02:48:25, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1450.88, max: 1671.03
Date: 07-09 at 02:49:12, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1472.27, max: 1568.09
Date: 07-09 at 02:50:03, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1445.91, max: 1597.32
Date: 07-09 at 02:50:51, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1428.24, max: 1492.66
Date: 07-09 at 02:51:41, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1428.70, max: 1500.52
Date: 07-09 at 02:52:34, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1425.30, max: 1465.46
Date: 07-09 at 02:53:23, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1424.59, max: 1462.64
Date: 07-09 at 02:54:10, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1421.11(14) mean: 1425.30, max: 1465.46
