Date: 11-05 at 03:10:04, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1812.09(19), mean: 2842.99, max: 3445.83
Date: 11-05 at 03:11:37, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1721.30(18), mean: 2769.66, max: 3375.11
Date: 11-05 at 03:13:12, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1681.70(17), mean: 2384.40, max: 3230.25
Date: 11-05 at 03:14:47, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1662.19(17), mean: 2042.13, max: 3088.26
Date: 11-05 at 03:16:22, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1662.19(17), mean: 1989.52, max: 3063.07
Date: 11-05 at 03:18:04, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1662.19(17), mean: 1928.03, max: 3060.38
Date: 11-05 at 03:19:35, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1662.19(17), mean: 1958.80, max: 3039.83
Date: 11-05 at 03:21:09, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1659.61(17), mean: 1921.98, max: 3025.40
Date: 11-05 at 03:22:40, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1659.61(17), mean: 1945.42, max: 3042.86
Date: 11-05 at 03:24:13, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1659.61(17), mean: 1756.61, max: 1849.44
Date: 11-05 at 03:25:50, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1659.61(17), mean: 1742.68, max: 1881.67
Date: 11-05 at 03:27:21, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1641.05(18), mean: 1774.75, max: 1942.36
Date: 11-05 at 03:28:53, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1640.41(18), mean: 1751.61, max: 1953.66
Date: 11-05 at 03:30:19, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1640.41(18), mean: 1790.67, max: 2021.67
Date: 11-05 at 03:31:57, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1640.41(18), mean: 1795.09, max: 1921.43
Date: 11-05 at 03:33:29, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1640.41(18), mean: 1794.71, max: 1944.95
Date: 11-05 at 03:35:02, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1640.41(18), mean: 1824.83, max: 1979.63
Date: 11-05 at 03:36:36, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1602.91(17), mean: 1756.18, max: 1926.20
Date: 11-05 at 03:38:03, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1602.91(17), mean: 1792.29, max: 1981.87
Date: 11-05 at 03:39:42, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1602.91(17), mean: 1715.50, max: 1861.91
Date: 11-05 at 03:41:21, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1602.91(17), mean: 1687.53, max: 1812.54
Date: 11-05 at 03:42:55, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1592.77(17), mean: 1687.44, max: 1845.90
Date: 11-05 at 03:44:25, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1592.77(17), mean: 1714.57, max: 1889.67
Date: 11-05 at 03:46:01, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1592.77(17), mean: 1667.69, max: 1808.50
Date: 11-05 at 03:47:30, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1592.77(17), mean: 1660.50, max: 1801.93
Date: 11-05 at 03:48:56, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1591.76(17), mean: 1656.81, max: 1801.93
Date: 11-05 at 03:50:23, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1591.76(17), mean: 1677.04, max: 1808.41
