Date: 07-06 at 00:47:27, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1682.42(21) mean: 2453.79, max: 2860.34
Date: 07-06 at 00:49:12, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1593.04(20) mean: 2396.96, max: 2892.76
Date: 07-06 at 00:51:00, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1583.32(20) mean: 2141.37, max: 2796.52
Date: 07-06 at 00:52:46, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1580.12(20) mean: 2042.33, max: 2771.52
Date: 07-06 at 00:54:37, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1580.12(20) mean: 1911.73, max: 2792.43
Date: 07-06 at 00:56:25, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1580.12(20) mean: 1799.11, max: 2717.20
Date: 07-06 at 00:58:11, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1580.12(20) mean: 1706.52, max: 1905.89
Date: 07-06 at 00:59:55, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1580.12(20) mean: 1686.48, max: 1933.00
Date: 07-06 at 01:01:40, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1580.12(20) mean: 1745.82, max: 1904.67
Date: 07-06 at 01:03:30, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1580.12(20) mean: 1697.83, max: 1929.57
Date: 07-06 at 01:05:16, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1580.12(20) mean: 1679.25, max: 1968.97
Date: 07-06 at 01:07:02, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1576.35(21) mean: 1610.84, max: 1679.31
Date: 07-06 at 01:08:44, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1551.34(20) mean: 1616.66, max: 1654.17
Date: 07-06 at 01:10:24, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1543.81(20) mean: 1666.20, max: 1707.51
Date: 07-06 at 01:12:07, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.84(20) mean: 1659.01, max: 1762.93
Date: 07-06 at 01:13:48, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.84(20) mean: 1619.49, max: 1778.74
Date: 07-06 at 01:15:32, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.84(20) mean: 1667.50, max: 1830.34
Date: 07-06 at 01:17:18, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.84(20) mean: 1627.44, max: 1696.57
Date: 07-06 at 01:18:57, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.84(20) mean: 1639.93, max: 1746.15
Date: 07-06 at 01:20:41, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.84(20) mean: 1691.82, max: 1893.06
Date: 07-06 at 01:22:17, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.84(20) mean: 1624.63, max: 1940.08
Date: 07-06 at 01:23:57, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.81(19) mean: 1593.61, max: 1645.54
Date: 07-06 at 01:25:35, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.81(19) mean: 1659.67, max: 1707.31
Date: 07-06 at 01:27:17, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.81(19) mean: 1634.83, max: 1712.28
Date: 07-06 at 01:28:54, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.81(19) mean: 1672.96, max: 1763.28
Date: 07-06 at 01:30:39, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1542.81(19) mean: 1718.68, max: 1818.69
