Date: 07-06 at 19:11:20, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1726.02(21) mean: 2695.12, max: 2931.86
Date: 07-06 at 19:13:24, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1636.01(21) mean: 2553.51, max: 2920.97
Date: 07-06 at 19:15:32, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1620.56(20) mean: 2540.86, max: 2867.84
Date: 07-06 at 19:17:43, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1578.22(20) mean: 2161.38, max: 2840.98
Date: 07-06 at 19:19:41, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1570.69(20) mean: 1981.74, max: 2847.13
Date: 07-06 at 19:21:39, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1562.77(20) mean: 1940.59, max: 2807.83
Date: 07-06 at 19:23:42, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1545.42(20) mean: 1927.36, max: 2834.54
Date: 07-06 at 19:25:44, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1545.42(20) mean: 1677.96, max: 1752.59
Date: 07-06 at 19:27:44, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1540.01(20) mean: 1682.37, max: 1776.59
Date: 07-06 at 19:29:42, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1681.99, max: 1813.21
Date: 07-06 at 19:31:40, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1623.97, max: 1697.92
Date: 07-06 at 19:33:41, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1651.95, max: 1710.37
Date: 07-06 at 19:35:40, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1643.05, max: 1743.90
Date: 07-06 at 19:37:46, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1666.00, max: 1776.11
Date: 07-06 at 19:39:40, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1641.26, max: 1860.14
Date: 07-06 at 19:41:37, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1639.07, max: 1858.53
Date: 07-06 at 19:43:32, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1604.13, max: 1705.07
Date: 07-06 at 19:45:23, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1599.93, max: 1738.06
Date: 07-06 at 19:47:29, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1708.66, max: 1913.36
Date: 07-06 at 19:49:26, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1700.47, max: 1929.17
Date: 07-06 at 19:51:23, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1654.74, max: 1942.19
Date: 07-06 at 19:53:20, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1652.69, max: 1832.02
Date: 07-06 at 19:55:19, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1539.11(20) mean: 1651.65, max: 1883.75
Date: 07-06 at 19:57:19, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1533.91(20) mean: 1617.91, max: 1730.60
Date: 07-06 at 19:59:19, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1623.33, max: 1718.85
Date: 07-06 at 20:01:15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1581.99, max: 1647.90
Date: 07-06 at 20:03:09, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1611.04, max: 1693.01
Date: 07-06 at 20:05:12, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1572.93, max: 1629.80
Date: 07-06 at 20:07:08, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1588.48, max: 1677.67
Date: 07-06 at 20:09:05, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1627.24, max: 1943.04
Date: 07-06 at 20:11:02, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1572.33, max: 1828.51
Date: 07-06 at 20:12:54, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1567.00, max: 1861.54
Date: 07-06 at 20:14:50, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.85(19) mean: 1566.70, max: 1877.35
Date: 07-06 at 20:16:45, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1517.57(19) mean: 1594.20, max: 1840.77
Date: 07-06 at 20:18:39, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1517.57(19) mean: 1573.06, max: 1680.94
Date: 07-06 at 20:20:32, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1517.57(19) mean: 1584.38, max: 1696.71
Date: 07-06 at 20:22:29, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1517.57(19) mean: 1582.55, max: 1739.72
Date: 07-06 at 20:24:23, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1517.57(19) mean: 1539.67, max: 1575.03
