Date: 08-08 at 17:58:32, iter: 1, new3, Khoo: 735.8, current_best: 1022.37 best obj: 1022.37(6) mean: 3191.99, max: 3624.89
Date: 08-08 at 18:51:39, iter: 45, new3, Khoo: 735.8, current_best: 834.40 best obj: 834.40(6) mean: 922.21, max: 1294.63
Date: 08-08 at 18:52:54, iter: 46, new3, Khoo: 735.8, current_best: 834.40 best obj: 834.40(6) mean: 899.75, max: 988.33
Date: 08-08 at 18:54:02, iter: 48, new3, Khoo: 735.8, current_best: 834.40 best obj: 834.40(6) mean: 1041.64, max: 1220.15
Date: 08-08 at 18:55:43, iter: 50, new3, Khoo: 735.8, current_best: 834.40 best obj: 834.40(7) mean: 934.63, max: 1208.58
Date: 08-08 at 18:57:02, iter: 51, new3, Khoo: 735.8, current_best: 834.40 best obj: 846.16(6) mean: 1040.78, max: 1346.38
Date: 08-08 at 18:58:31, iter: 52, new3, Khoo: 735.8, current_best: 823.78 best obj: 823.78(5) mean: 864.49, max: 938.64
Date: 08-08 at 18:59:35, iter: 53, new3, Khoo: 735.8, current_best: 820.79 best obj: 820.79(5) mean: 935.26, max: 1064.16
Date: 08-08 at 19:00:40, iter: 54, new3, Khoo: 735.8, current_best: 820.78 best obj: 820.78(5) mean: 865.49, max: 971.95
Date: 08-08 at 19:01:47, iter: 55, new3, Khoo: 735.8, current_best: 815.89 best obj: 815.89(5) mean: 834.58, max: 964.95
Date: 08-08 at 19:03:06, iter: 56, new3, Khoo: 735.8, current_best: 815.89 best obj: 815.89(5) mean: 840.04, max: 1042.10
Date: 08-08 at 19:04:13, iter: 57, new3, Khoo: 735.8, current_best: 810.95 best obj: 810.95(6) mean: 831.34, max: 879.47
Date: 08-08 at 19:05:19, iter: 58, new3, Khoo: 735.8, current_best: 810.95 best obj: 810.95(6) mean: 815.05, max: 835.54
Date: 08-08 at 19:06:20, iter: 59, new3, Khoo: 735.8, current_best: 810.95 best obj: 810.95(6) mean: 821.13, max: 890.04
Date: 08-08 at 19:07:44, iter: 60, new3, Khoo: 735.8, current_best: 810.95 best obj: 810.95(6) mean: 829.76, max: 906.09
Date: 08-08 at 19:09:09, iter: 62, new3, Khoo: 735.8, current_best: 810.95 best obj: 810.95(6) mean: 943.52, max: 1124.41
Date: 08-08 at 19:10:13, iter: 63, new3, Khoo: 735.8, current_best: 810.52 best obj: 810.52(5) mean: 858.87, max: 1058.39
Date: 08-08 at 19:11:37, iter: 64, new3, Khoo: 735.8, current_best: 808.87 best obj: 808.87(5) mean: 836.87, max: 913.48
Date: 08-08 at 19:12:40, iter: 65, new3, Khoo: 735.8, current_best: 805.22 best obj: 805.22(5) mean: 834.72, max: 999.34
Date: 08-08 at 19:13:30, iter: 66, new3, Khoo: 735.8, current_best: 798.28 best obj: 798.28(5) mean: 818.87, max: 900.09
Date: 08-08 at 19:14:34, iter: 67, new3, Khoo: 735.8, current_best: 792.92 best obj: 792.92(5) mean: 810.07, max: 913.20
Date: 08-08 at 19:15:25, iter: 68, new3, Khoo: 735.8, current_best: 792.52 best obj: 792.52(5) mean: 796.58, max: 842.91
Date: 08-08 at 19:16:28, iter: 69, new3, Khoo: 735.8, current_best: 792.52 best obj: 792.52(5) mean: 800.96, max: 890.34
Date: 08-08 at 19:17:20, iter: 70, new3, Khoo: 735.8, current_best: 792.52 best obj: 792.52(5) mean: 795.41, max: 835.56
Date: 08-08 at 19:18:10, iter: 71, new3, Khoo: 735.8, current_best: 791.75 best obj: 791.75(5) mean: 794.41, max: 833.94
Date: 08-08 at 19:19:12, iter: 72, new3, Khoo: 735.8, current_best: 791.75 best obj: 791.75(5) mean: 856.63, max: 871.90
Date: 08-08 at 19:20:18, iter: 73, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 792.76, max: 809.30
Date: 08-08 at 19:22:01, iter: 74, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 791.36, max: 809.44
Date: 08-08 at 19:22:54, iter: 75, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 791.25, max: 812.54
Date: 08-08 at 19:23:46, iter: 76, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 790.39, max: 791.75
Date: 08-08 at 19:24:48, iter: 78, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 980.68, max: 1216.09
Date: 08-08 at 19:25:55, iter: 79, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 835.03, max: 957.79
Date: 08-08 at 19:26:42, iter: 80, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 832.49, max: 930.31
Date: 08-08 at 19:27:33, iter: 81, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 811.82, max: 896.74
Date: 08-08 at 19:29:21, iter: 83, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(5) mean: 1039.94, max: 1344.36
Date: 08-08 at 19:30:19, iter: 85, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.19(6) mean: 866.78, max: 1073.07
Date: 08-08 at 19:31:59, iter: 86, new3, Khoo: 735.8, current_best: 788.19 best obj: 901.08(7) mean: 1131.45, max: 1825.20
Date: 08-08 at 19:33:19, iter: 87, new3, Khoo: 735.8, current_best: 788.19 best obj: 808.97(6) mean: 1166.89, max: 1858.65
Date: 08-08 at 19:34:48, iter: 89, new3, Khoo: 735.8, current_best: 788.19 best obj: 801.34(5) mean: 1244.27, max: 1841.37
Date: 08-08 at 19:36:17, iter: 90, new3, Khoo: 735.8, current_best: 788.19 best obj: 801.34(5) mean: 1069.75, max: 1695.90
Date: 08-08 at 19:37:25, iter: 91, new3, Khoo: 735.8, current_best: 788.19 best obj: 801.34(5) mean: 1070.21, max: 1663.47
Date: 08-08 at 19:38:17, iter: 92, new3, Khoo: 735.8, current_best: 788.19 best obj: 801.34(5) mean: 1005.07, max: 1206.97
Date: 08-08 at 19:39:40, iter: 94, new3, Khoo: 735.8, current_best: 788.19 best obj: 801.34(5) mean: 1056.54, max: 1263.07
Date: 08-08 at 19:40:57, iter: 95, new3, Khoo: 735.8, current_best: 788.19 best obj: 801.34(5) mean: 949.33, max: 1209.98
Date: 08-08 at 19:42:36, iter: 97, new3, Khoo: 735.8, current_best: 788.19 best obj: 801.34(6) mean: 833.25, max: 959.58
Date: 08-08 at 19:44:03, iter: 98, new3, Khoo: 735.8, current_best: 788.19 best obj: 794.13(5) mean: 840.02, max: 899.33
Date: 08-08 at 19:45:20, iter: 100, new3, Khoo: 735.8, current_best: 788.19 best obj: 788.45(6) mean: 1049.13, max: 1320.71
Date: 08-08 at 19:46:44, iter: 101, new3, Khoo: 735.8, current_best: 784.31 best obj: 784.31(6) mean: 907.17, max: 1210.36
Date: 08-08 at 19:47:50, iter: 102, new3, Khoo: 735.8, current_best: 784.20 best obj: 784.20(6) mean: 886.03, max: 1093.62
Date: 08-08 at 19:49:17, iter: 103, new3, Khoo: 735.8, current_best: 784.20 best obj: 784.20(6) mean: 831.39, max: 1009.71
Date: 08-08 at 19:50:58, iter: 104, new3, Khoo: 735.8, current_best: 784.20 best obj: 784.20(6) mean: 827.18, max: 1015.77
Date: 08-08 at 19:52:48, iter: 105, new3, Khoo: 735.8, current_best: 784.20 best obj: 784.20(6) mean: 814.55, max: 939.44
Date: 08-08 at 19:54:05, iter: 107, new3, Khoo: 735.8, current_best: 784.20 best obj: 784.20(6) mean: 995.89, max: 1278.02
Date: 08-08 at 19:54:59, iter: 108, new3, Khoo: 735.8, current_best: 782.39 best obj: 782.39(5) mean: 840.39, max: 1110.59
Date: 08-08 at 19:56:12, iter: 109, new3, Khoo: 735.8, current_best: 780.83 best obj: 780.83(5) mean: 804.54, max: 918.22
Date: 08-08 at 19:57:06, iter: 110, new3, Khoo: 735.8, current_best: 780.83 best obj: 780.83(5) mean: 800.98, max: 975.01
Date: 08-08 at 19:58:22, iter: 111, new3, Khoo: 735.8, current_best: 780.83 best obj: 780.83(5) mean: 797.45, max: 905.18
Date: 08-08 at 19:59:35, iter: 112, new3, Khoo: 735.8, current_best: 772.03 best obj: 772.03(6) mean: 797.27, max: 876.73
Date: 08-08 at 20:00:47, iter: 113, new3, Khoo: 735.8, current_best: 769.74 best obj: 769.74(6) mean: 777.79, max: 815.98
Date: 08-08 at 20:01:42, iter: 114, new3, Khoo: 735.8, current_best: 769.74 best obj: 769.74(6) mean: 779.52, max: 795.49
Date: 08-08 at 20:02:33, iter: 115, new3, Khoo: 735.8, current_best: 769.74 best obj: 769.74(6) mean: 774.85, max: 800.37
Date: 08-08 at 20:03:47, iter: 116, new3, Khoo: 735.8, current_best: 769.74 best obj: 769.74(6) mean: 771.24, max: 780.83
Date: 08-08 at 20:05:06, iter: 118, new3, Khoo: 735.8, current_best: 769.74 best obj: 769.74(6) mean: 950.95, max: 1391.67
Date: 08-08 at 20:06:33, iter: 119, new3, Khoo: 735.8, current_best: 769.74 best obj: 769.74(6) mean: 868.11, max: 1160.42
Date: 08-08 at 20:07:51, iter: 120, new3, Khoo: 735.8, current_best: 769.74 best obj: 769.74(6) mean: 799.36, max: 899.96
Date: 08-08 at 20:09:04, iter: 121, new3, Khoo: 735.8, current_best: 769.74 best obj: 769.74(6) mean: 797.24, max: 899.30
Date: 08-08 at 20:10:15, iter: 122, new3, Khoo: 735.8, current_best: 769.23 best obj: 769.23(5) mean: 797.79, max: 857.45
Date: 08-08 at 20:11:11, iter: 123, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 768.97, max: 800.95
Date: 08-08 at 20:12:18, iter: 124, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 765.43, max: 765.43
Date: 08-08 at 20:13:50, iter: 125, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 765.43, max: 765.43
Date: 08-08 at 20:15:02, iter: 126, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 765.43, max: 765.43
Date: 08-08 at 20:16:09, iter: 128, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 1001.05, max: 1266.57
Date: 08-08 at 20:17:16, iter: 129, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 927.16, max: 1111.49
Date: 08-08 at 20:18:08, iter: 130, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 852.40, max: 1067.16
Date: 08-08 at 20:19:15, iter: 131, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 787.20, max: 859.81
Date: 08-08 at 20:20:25, iter: 133, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(5) mean: 994.60, max: 1285.69
Date: 08-08 at 20:21:50, iter: 135, new3, Khoo: 735.8, current_best: 765.43 best obj: 765.43(6) mean: 848.61, max: 1023.62
Date: 08-08 at 20:22:52, iter: 136, new3, Khoo: 735.8, current_best: 765.43 best obj: 835.27(6) mean: 981.15, max: 1156.41
Date: 08-08 at 20:23:56, iter: 137, new3, Khoo: 735.8, current_best: 761.26 best obj: 761.26(5) mean: 921.83, max: 1013.46
Date: 08-08 at 20:25:44, iter: 138, new3, Khoo: 735.8, current_best: 760.94 best obj: 760.94(5) mean: 924.17, max: 1020.51
Date: 08-08 at 20:26:59, iter: 139, new3, Khoo: 735.8, current_best: 754.50 best obj: 754.50(5) mean: 794.44, max: 892.41
Date: 08-08 at 20:28:02, iter: 140, new3, Khoo: 735.8, current_best: 748.66 best obj: 748.66(5) mean: 783.60, max: 849.22
Date: 08-08 at 20:29:12, iter: 141, new3, Khoo: 735.8, current_best: 748.66 best obj: 748.66(5) mean: 780.60, max: 852.55
Date: 08-08 at 20:30:20, iter: 142, new3, Khoo: 735.8, current_best: 748.66 best obj: 748.66(5) mean: 770.49, max: 838.17
Date: 08-08 at 20:32:01, iter: 143, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 765.80, max: 838.43
Date: 08-08 at 20:33:10, iter: 144, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 761.51, max: 828.50
Date: 08-08 at 20:34:10, iter: 145, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 758.33, max: 828.50
Date: 08-08 at 20:35:03, iter: 146, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 747.61, max: 773.67
Date: 08-08 at 20:35:59, iter: 148, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 900.44, max: 1195.36
Date: 08-08 at 20:37:16, iter: 149, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 794.43, max: 945.64
Date: 08-08 at 20:38:05, iter: 150, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 769.42, max: 863.70
Date: 08-08 at 20:39:47, iter: 151, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 767.13, max: 872.65
Date: 08-08 at 20:41:31, iter: 153, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(5) mean: 934.78, max: 1259.18
Date: 08-08 at 20:42:42, iter: 155, new3, Khoo: 735.8, current_best: 745.09 best obj: 745.09(6) mean: 798.88, max: 918.28
Date: 08-08 at 20:43:58, iter: 156, new3, Khoo: 735.8, current_best: 745.09 best obj: 874.94(6) mean: 1109.42, max: 1345.26
Date: 08-08 at 20:45:30, iter: 157, new3, Khoo: 735.8, current_best: 745.09 best obj: 807.87(5) mean: 1131.34, max: 1335.38
Date: 08-08 at 20:46:35, iter: 159, new3, Khoo: 735.8, current_best: 745.09 best obj: 792.70(6) mean: 1052.42, max: 1332.00
Date: 08-08 at 20:47:33, iter: 160, new3, Khoo: 735.8, current_best: 745.09 best obj: 757.42(5) mean: 984.99, max: 1238.49
Date: 08-08 at 20:49:12, iter: 161, new3, Khoo: 735.8, current_best: 745.09 best obj: 749.71(5) mean: 977.66, max: 1244.37
Date: 08-08 at 20:50:09, iter: 162, new3, Khoo: 735.8, current_best: 745.09 best obj: 749.71(5) mean: 833.44, max: 919.79
Date: 08-08 at 20:51:23, iter: 164, new3, Khoo: 735.8, current_best: 745.09 best obj: 749.71(5) mean: 891.63, max: 1061.39
Date: 08-08 at 20:52:25, iter: 165, new3, Khoo: 735.8, current_best: 745.09 best obj: 749.71(5) mean: 796.48, max: 893.41
Date: 08-08 at 20:54:24, iter: 167, new3, Khoo: 735.8, current_best: 745.09 best obj: 749.71(6) mean: 788.26, max: 902.36
Date: 08-08 at 20:55:18, iter: 168, new3, Khoo: 735.8, current_best: 745.09 best obj: 821.25(6) mean: 921.96, max: 1060.50
Date: 08-08 at 20:56:12, iter: 170, new3, Khoo: 735.8, current_best: 745.09 best obj: 816.57(6) mean: 1076.60, max: 1330.10
Date: 08-08 at 20:58:03, iter: 171, new3, Khoo: 735.8, current_best: 745.09 best obj: 793.06(5) mean: 927.67, max: 1333.19
Date: 08-08 at 20:59:09, iter: 172, new3, Khoo: 735.8, current_best: 745.09 best obj: 790.11(5) mean: 922.31, max: 1183.85
Date: 08-08 at 21:00:23, iter: 173, new3, Khoo: 735.8, current_best: 745.09 best obj: 789.97(5) mean: 860.00, max: 927.62
Date: 08-08 at 21:02:09, iter: 175, new3, Khoo: 735.8, current_best: 745.09 best obj: 789.97(5) mean: 1019.52, max: 1378.27
Date: 08-08 at 21:03:05, iter: 176, new3, Khoo: 735.8, current_best: 745.09 best obj: 789.97(5) mean: 918.10, max: 1163.35
Date: 08-08 at 21:04:21, iter: 177, new3, Khoo: 735.8, current_best: 745.09 best obj: 789.97(5) mean: 838.74, max: 912.30
Date: 08-08 at 21:05:44, iter: 179, new3, Khoo: 735.8, current_best: 745.09 best obj: 789.97(6) mean: 840.50, max: 900.05
Date: 08-08 at 21:06:41, iter: 181, new3, Khoo: 735.8, current_best: 745.09 best obj: 821.94(5) mean: 1126.24, max: 1365.84
Date: 08-08 at 21:07:48, iter: 183, new3, Khoo: 735.8, current_best: 745.09 best obj: 817.82(5) mean: 1586.42, max: 2703.17
Date: 08-08 at 21:09:37, iter: 184, new3, Khoo: 735.8, current_best: 745.09 best obj: 817.82(5) mean: 1161.53, max: 2710.04
Date: 08-08 at 21:10:58, iter: 185, new3, Khoo: 735.8, current_best: 745.09 best obj: 817.82(5) mean: 1112.36, max: 2403.39
Date: 08-08 at 21:12:45, iter: 187, new3, Khoo: 735.8, current_best: 745.09 best obj: 817.82(5) mean: 1043.78, max: 1265.55
Date: 08-08 at 21:14:27, iter: 188, new3, Khoo: 735.8, current_best: 745.09 best obj: 817.82(5) mean: 974.06, max: 1270.85
Date: 08-08 at 21:15:35, iter: 189, new3, Khoo: 735.8, current_best: 745.09 best obj: 801.83(6) mean: 887.79, max: 1260.86
Date: 08-08 at 21:16:59, iter: 190, new3, Khoo: 735.8, current_best: 745.09 best obj: 798.56(6) mean: 927.58, max: 1183.01
Date: 08-08 at 21:18:17, iter: 193, new3, Khoo: 735.8, current_best: 745.09 best obj: 860.21(7) mean: 1081.61, max: 1397.45
Date: 08-08 at 21:19:43, iter: 194, new3, Khoo: 735.8, current_best: 745.09 best obj: 816.63(6) mean: 1021.39, max: 1418.07
Date: 08-08 at 21:21:03, iter: 195, new3, Khoo: 735.8, current_best: 745.09 best obj: 815.97(6) mean: 1001.18, max: 1237.20
Date: 08-08 at 21:22:27, iter: 196, new3, Khoo: 735.8, current_best: 745.09 best obj: 815.97(6) mean: 889.76, max: 1121.24
Date: 08-08 at 21:23:35, iter: 198, new3, Khoo: 735.8, current_best: 745.09 best obj: 815.97(6) mean: 1009.54, max: 1277.22
Date: 08-08 at 21:25:17, iter: 199, new3, Khoo: 735.8, current_best: 745.09 best obj: 815.97(6) mean: 937.65, max: 1161.10
Date: 08-08 at 21:26:49, iter: 200, new3, Khoo: 735.8, current_best: 745.09 best obj: 815.97(6) mean: 952.64, max: 1182.40
Date: 08-08 at 21:27:53, iter: 201, new3, Khoo: 735.8, current_best: 745.09 best obj: 810.65(6) mean: 883.08, max: 1065.92
Date: 08-08 at 21:29:28, iter: 203, new3, Khoo: 735.8, current_best: 745.09 best obj: 810.65(6) mean: 1010.75, max: 1347.66
Date: 08-08 at 21:30:52, iter: 205, new3, Khoo: 735.8, current_best: 745.09 best obj: 800.63(9) mean: 884.73, max: 1233.70
Date: 08-08 at 21:32:28, iter: 206, new3, Khoo: 735.8, current_best: 745.09 best obj: 890.91(7) mean: 1203.77, max: 1485.39
Date: 08-08 at 21:34:27, iter: 207, new3, Khoo: 735.8, current_best: 745.09 best obj: 852.37(7) mean: 1134.81, max: 1494.31
Date: 08-08 at 21:35:52, iter: 209, new3, Khoo: 735.8, current_best: 745.09 best obj: 838.09(7) mean: 1177.96, max: 1539.17
Date: 08-08 at 21:37:18, iter: 210, new3, Khoo: 735.8, current_best: 745.09 best obj: 814.61(7) mean: 1050.67, max: 1376.10
