Date: 08-01 at 21:41:11, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 1021.78(6), mean: 2705.16, max: 3693.85
Date: 08-01 at 21:42:05, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 945.87(6), mean: 1620.58, max: 3010.28
Date: 08-01 at 21:43:14, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 937.56(6), mean: 1370.68, max: 2610.26
Date: 08-01 at 21:44:05, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 925.63(5), mean: 1175.16, max: 2175.19
Date: 08-01 at 21:44:56, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 920.01(5), mean: 1215.26, max: 1920.58
Date: 08-01 at 21:45:39, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 899.51(6), mean: 932.94, max: 968.81
Date: 08-01 at 21:46:25, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 868.66(6), mean: 986.62, max: 1037.15
Date: 08-01 at 21:47:24, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 866.58(6), mean: 992.37, max: 1078.43
Date: 08-01 at 21:48:08, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 864.57(6), mean: 906.69, max: 1060.17
Date: 08-01 at 21:48:43, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.59(5), mean: 922.06, max: 979.46
Date: 08-01 at 21:49:41, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.59(5), mean: 903.79, max: 996.49
Date: 08-01 at 21:50:30, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.59(5), mean: 878.61, max: 939.76
Date: 08-01 at 21:51:22, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 879.07, max: 972.11
Date: 08-01 at 21:52:05, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 899.85, max: 1010.48
Date: 08-01 at 21:52:49, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 860.32, max: 879.43
Date: 08-01 at 21:53:21, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 861.85, max: 922.14
Date: 08-01 at 21:54:09, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 865.35, max: 944.44
Date: 08-01 at 21:54:57, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 857.99, max: 864.03
Date: 08-01 at 21:55:50, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 858.48, max: 870.14
Date: 08-01 at 21:56:44, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 857.79, max: 861.38
Date: 08-01 at 21:57:37, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 857.54, max: 857.54
Date: 08-01 at 21:58:18, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 857.54, max: 857.54
Date: 08-01 at 21:59:12, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 3126.36, max: 3733.29
Date: 08-01 at 22:00:11, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 2491.18, max: 3318.00
Date: 08-01 at 22:01:09, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 1045.27, max: 1131.19
Date: 08-01 at 22:02:05, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 1073.59, max: 1160.92
Date: 08-01 at 22:03:11, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 973.63, max: 1072.86
Date: 08-01 at 22:03:52, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 1098.26, max: 1208.73
Date: 08-01 at 22:04:58, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 969.38, max: 1057.23
Date: 08-01 at 22:05:48, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 991.27, max: 1049.75
Date: 08-01 at 22:06:45, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 935.16, max: 1066.98
Date: 08-01 at 22:07:45, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 3016.93, max: 3782.44
Date: 08-01 at 22:08:28, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 1826.84, max: 2701.57
Date: 08-01 at 22:09:18, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 1227.03, max: 1995.15
Date: 08-01 at 22:10:11, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 940.80, max: 1031.93
Date: 08-01 at 22:11:02, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 986.70, max: 1080.84
Date: 08-01 at 22:12:00, #particle: 15, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 1019.44, max: 1098.43
Date: 08-01 at 22:12:40, #particle: 15, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 889.89, max: 987.75
Date: 08-01 at 22:13:26, #particle: 15, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 886.30, max: 946.04
Date: 08-01 at 22:14:15, #particle: 15, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.54(5), mean: 926.34, max: 1006.17
Date: 08-01 at 22:15:17, #particle: 15, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.35(5), mean: 2988.00, max: 3726.21
Date: 08-01 at 22:16:10, #particle: 15, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.35(5), mean: 2207.12, max: 3082.80
Date: 08-01 at 22:16:55, #particle: 15, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.35(5), mean: 1159.86, max: 1866.36
Date: 08-01 at 22:17:47, #particle: 15, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.35(5), mean: 1070.89, max: 1444.02
Date: 08-01 at 22:18:43, #particle: 15, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.35(5), mean: 933.26, max: 1013.37
Date: 08-01 at 22:19:21, #particle: 15, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.35(5), mean: 994.25, max: 1115.47
Date: 08-01 at 22:20:01, #particle: 15, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 857.35(5), mean: 905.93, max: 971.75
Date: 08-01 at 22:20:57, #particle: 15, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 867.65, max: 900.60
Date: 08-01 at 22:21:31, #particle: 15, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 875.76, max: 911.28
Date: 08-01 at 22:22:08, #particle: 15, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 869.39, max: 900.52
Date: 08-01 at 22:22:55, #particle: 15, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 872.60, max: 912.05
Date: 08-01 at 22:23:52, #particle: 15, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 897.90, max: 937.39
Date: 08-01 at 22:24:29, #particle: 15, iter: 56, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 882.64, max: 934.74
Date: 08-01 at 22:25:30, #particle: 15, iter: 57, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 871.16, max: 883.23
Date: 08-01 at 22:26:09, #particle: 15, iter: 58, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 881.50, max: 921.94
Date: 08-01 at 22:26:50, #particle: 15, iter: 59, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 892.66, max: 969.41
Date: 08-01 at 22:27:39, #particle: 15, iter: 60, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 898.56, max: 952.65
Date: 08-01 at 22:28:17, #particle: 15, iter: 62, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 3181.44, max: 3802.42
Date: 08-01 at 22:29:30, #particle: 15, iter: 63, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 3085.27, max: 3634.81
Date: 08-01 at 22:30:24, #particle: 15, iter: 64, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1876.72, max: 2897.99
Date: 08-01 at 22:31:05, #particle: 15, iter: 65, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1088.73, max: 1765.50
Date: 08-01 at 22:32:09, #particle: 15, iter: 66, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1008.58, max: 1146.80
Date: 08-01 at 22:33:04, #particle: 15, iter: 67, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 932.54, max: 1057.76
Date: 08-01 at 22:33:49, #particle: 15, iter: 68, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 917.17, max: 1064.00
Date: 08-01 at 22:34:25, #particle: 15, iter: 69, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 904.39, max: 1031.68
Date: 08-01 at 22:35:18, #particle: 15, iter: 70, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 903.53, max: 1062.01
Date: 08-01 at 22:36:16, #particle: 15, iter: 72, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 3034.04, max: 3693.67
Date: 08-01 at 22:37:13, #particle: 15, iter: 73, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 2384.98, max: 3260.39
Date: 08-01 at 22:38:10, #particle: 15, iter: 74, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1786.34, max: 2599.85
Date: 08-01 at 22:39:08, #particle: 15, iter: 75, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1023.17, max: 1094.23
Date: 08-01 at 22:39:58, #particle: 15, iter: 76, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1066.30, max: 1165.10
Date: 08-01 at 22:40:58, #particle: 15, iter: 77, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1053.53, max: 1194.27
Date: 08-01 at 22:41:48, #particle: 15, iter: 78, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 978.88, max: 1066.03
Date: 08-01 at 22:42:49, #particle: 15, iter: 79, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 977.22, max: 1069.40
Date: 08-01 at 22:43:55, #particle: 15, iter: 80, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1007.04, max: 1091.85
Date: 08-01 at 22:44:49, #particle: 15, iter: 82, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 3154.48, max: 3770.24
Date: 08-01 at 22:45:30, #particle: 15, iter: 83, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1856.14, max: 2884.88
Date: 08-01 at 22:46:36, #particle: 15, iter: 84, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1711.30, max: 2751.47
Date: 08-01 at 22:47:38, #particle: 15, iter: 85, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 856.26(5), mean: 1093.57, max: 1850.32
