Date: 07-04 at 08:53:35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1732.59(7) mean: 4116.17, max: 5089.01
Date: 07-04 at 08:54:53, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1565.46(6) mean: 3555.12, max: 4752.04
Date: 07-04 at 08:56:09, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1552.77(6) mean: 1758.24, max: 1928.57
Date: 07-04 at 08:57:11, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1550.30(6) mean: 1813.07, max: 2111.92
Date: 07-04 at 08:58:08, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1541.45(6) mean: 1883.04, max: 2232.32
Date: 07-04 at 08:59:10, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1541.45(6) mean: 1735.02, max: 1989.04
Date: 07-04 at 09:00:19, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1541.45(6) mean: 1640.11, max: 1726.48
Date: 07-04 at 09:01:26, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1541.45(6) mean: 1608.97, max: 1682.07
Date: 07-04 at 09:02:24, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1541.45(6) mean: 1688.50, max: 1796.37
Date: 07-04 at 09:03:25, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1541.45(6) mean: 1866.07, max: 2083.33
Date: 07-04 at 09:04:21, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1541.45(6) mean: 1777.68, max: 2096.29
Date: 07-04 at 09:05:16, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1541.45(6) mean: 1599.46, max: 1706.84
Date: 07-04 at 09:06:19, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1525.81(8) mean: 1589.38, max: 1747.36
Date: 07-04 at 09:07:27, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1500.42(8) mean: 1615.58, max: 1769.46
