Date: 07-04 at 13:59:01, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1847.23(7) mean: 3590.47, max: 4768.64
Date: 07-04 at 14:00:19, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1717.32(7) mean: 3301.54, max: 4370.45
Date: 07-04 at 14:01:37, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1620.62(7) mean: 3352.54, max: 4392.65
Date: 07-04 at 14:02:31, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1608.21(7) mean: 2953.40, max: 3895.52
Date: 07-04 at 14:03:34, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1608.21(7) mean: 2486.68, max: 3356.68
Date: 07-04 at 14:04:38, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1608.21(7) mean: 1748.71, max: 1905.90
Date: 07-04 at 14:05:56, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1608.21(7) mean: 1742.59, max: 1873.97
Date: 07-04 at 14:07:20, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1598.99(11) mean: 1742.69, max: 1908.56
Date: 07-04 at 14:08:38, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1566.32(11) mean: 1800.04, max: 1960.70
Date: 07-04 at 14:09:57, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1533.49(10) mean: 1787.85, max: 2028.97
Date: 07-04 at 14:11:13, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1530.25(10) mean: 1801.75, max: 2076.89
Date: 07-04 at 14:12:27, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1512.54(9) mean: 1643.47, max: 1858.60
Date: 07-04 at 14:13:49, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1479.51(9) mean: 1640.93, max: 1818.15
Date: 07-04 at 14:15:06, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1689.82, max: 1857.91
Date: 07-04 at 14:16:23, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1658.62, max: 1821.65
Date: 07-04 at 14:17:21, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1633.11, max: 1797.02
Date: 07-04 at 14:18:44, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1576.72, max: 1776.41
Date: 07-04 at 14:19:57, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1523.51, max: 1665.40
Date: 07-04 at 14:21:23, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1654.87, max: 1840.43
Date: 07-04 at 14:22:43, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1512.64, max: 1572.23
Date: 07-04 at 14:23:55, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1562.98, max: 1641.54
Date: 07-04 at 14:25:06, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1550.91, max: 1635.35
Date: 07-04 at 14:26:23, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1765.63, max: 2201.20
Date: 07-04 at 14:27:32, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1661.71, max: 2208.50
Date: 07-04 at 14:28:40, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1474.85(9) mean: 1600.93, max: 2144.31
Date: 07-04 at 14:29:35, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1470.70(9) mean: 1523.66, max: 1738.54
Date: 07-04 at 14:30:33, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1469.83(10) mean: 1487.08, max: 1530.30
Date: 07-04 at 14:31:49, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1497.20, max: 1560.10
Date: 07-04 at 14:33:01, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1495.03, max: 1572.66
Date: 07-04 at 14:34:15, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1483.51, max: 1514.13
Date: 07-04 at 14:35:12, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1481.45, max: 1509.47
Date: 07-04 at 14:36:29, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1480.88, max: 1502.78
Date: 07-04 at 14:37:41, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1689.95, max: 1883.39
Date: 07-04 at 14:39:00, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1519.97, max: 1694.95
Date: 07-04 at 14:39:55, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1503.24, max: 1612.46
Date: 07-04 at 14:41:01, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1498.31, max: 1565.80
Date: 07-04 at 14:42:11, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1757.97, max: 2087.93
Date: 07-04 at 14:43:29, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1628.98, max: 2043.64
Date: 07-04 at 14:44:40, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1572.39, max: 2015.29
Date: 07-04 at 14:45:45, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1548.15, max: 1754.61
Date: 07-04 at 14:46:40, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1738.20, max: 2130.05
Date: 07-04 at 14:47:55, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1464.61(10) mean: 1588.31, max: 1982.26
Date: 07-04 at 14:48:50, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1516.08, max: 1616.79
Date: 07-04 at 14:49:45, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1498.05, max: 1611.14
Date: 07-04 at 14:50:59, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1508.80, max: 1618.77
Date: 07-04 at 14:52:20, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1493.69, max: 1554.33
Date: 07-04 at 14:53:31, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1534.81, max: 1600.47
Date: 07-04 at 14:54:53, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1701.42, max: 2092.39
Date: 07-04 at 14:56:00, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1599.95, max: 2045.89
Date: 07-04 at 14:57:06, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1518.05, max: 1604.03
Date: 07-04 at 14:58:14, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1459.46(8) mean: 1552.42, max: 1673.63
Date: 07-04 at 14:59:10, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1455.23(9) mean: 1765.80, max: 2141.08
Date: 07-04 at 15:00:22, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1450.79(9) mean: 1583.42, max: 2062.41
Date: 07-04 at 15:01:33, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1512.32, max: 1687.41
Date: 07-04 at 15:02:50, iter: 62, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1558.40, max: 1723.68
Date: 07-04 at 15:04:05, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1522.83, max: 1705.68
Date: 07-04 at 15:05:20, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1491.68, max: 1621.03
Date: 07-04 at 15:06:40, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1510.91, max: 1660.73
Date: 07-04 at 15:08:07, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1735.34, max: 2131.00
Date: 07-04 at 15:09:00, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1598.31, max: 1900.74
Date: 07-04 at 15:09:55, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1516.37, max: 1724.92
Date: 07-04 at 15:11:16, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1522.93, max: 1625.10
Date: 07-04 at 15:12:30, iter: 72, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1724.57, max: 2024.30
Date: 07-04 at 15:13:39, iter: 73, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1443.81(9) mean: 1653.62, max: 2021.54
Date: 07-04 at 15:14:47, iter: 74, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1435.97(8) mean: 1544.03, max: 1755.58
Date: 07-04 at 15:16:03, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1433.65(8) mean: 1499.88, max: 1683.89
Date: 07-04 at 15:17:04, iter: 76, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1433.65(8) mean: 1574.66, max: 1760.04
Date: 07-04 at 15:18:14, iter: 77, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1433.65(8) mean: 1468.22, max: 1519.73
Date: 07-04 at 15:19:11, iter: 78, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1433.65(8) mean: 1479.26, max: 1543.87
Date: 07-04 at 15:20:20, iter: 79, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1433.65(8) mean: 1484.18, max: 1539.88
Date: 07-04 at 15:21:42, iter: 81, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.96(10) mean: 1697.94, max: 2142.16
Date: 07-04 at 15:22:46, iter: 82, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.96(10) mean: 1595.15, max: 2111.42
Date: 07-04 at 15:24:02, iter: 83, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.96(10) mean: 1545.17, max: 2013.17
Date: 07-04 at 15:25:17, iter: 84, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.74(9) mean: 1468.73, max: 1604.37
Date: 07-04 at 15:26:12, iter: 85, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.74(9) mean: 1483.31, max: 1628.44
Date: 07-04 at 15:27:41, iter: 86, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.74(9) mean: 1466.79, max: 1557.08
Date: 07-04 at 15:28:56, iter: 87, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.74(9) mean: 1450.22, max: 1514.70
Date: 07-04 at 15:30:02, iter: 88, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.74(9) mean: 1452.52, max: 1516.34
Date: 07-04 at 15:31:18, iter: 90, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1430.74(9) mean: 1712.90, max: 2153.12
Date: 07-04 at 15:32:27, iter: 91, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1416.65(8) mean: 1682.04, max: 2236.94
Date: 07-04 at 15:33:37, iter: 92, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1416.65(8) mean: 1582.02, max: 2094.33
Date: 07-04 at 15:34:55, iter: 93, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1411.43(8) mean: 1443.04, max: 1544.86
Date: 07-04 at 15:36:11, iter: 94, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1404.28(8) mean: 1439.18, max: 1537.71
Date: 07-04 at 15:37:25, iter: 95, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1404.28(8) mean: 1430.30, max: 1537.71
Date: 07-04 at 15:38:31, iter: 96, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1404.28(8) mean: 1428.48, max: 1537.71
Date: 07-04 at 15:39:26, iter: 97, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1404.28(8) mean: 1433.19, max: 1480.21
Date: 07-04 at 15:40:32, iter: 98, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1395.72(8) mean: 1417.65, max: 1466.24
Date: 07-04 at 15:41:51, iter: 99, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1395.72(8) mean: 1408.46, max: 1418.17
Date: 07-04 at 15:43:03, iter: 100, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1395.72(8) mean: 1406.87, max: 1439.00
Date: 07-04 at 15:44:14, iter: 101, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1395.72(8) mean: 1405.52, max: 1418.84
Date: 07-04 at 15:45:19, iter: 102, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1395.72(8) mean: 1405.21, max: 1411.03
Date: 07-04 at 15:46:36, iter: 104, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1395.72(8) mean: 1640.20, max: 2124.68
