Date: 07-03 at 22:42:16, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1846.14(7) mean: 3576.18, max: 4443.12
Date: 07-03 at 22:43:21, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1601.42(7) mean: 2806.81, max: 3807.61
Date: 07-03 at 22:44:32, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1556.59(10) mean: 1670.85, max: 1846.43
Date: 07-03 at 22:45:38, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1546.85(10) mean: 1767.05, max: 1980.68
Date: 07-03 at 22:46:50, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1540.94(10) mean: 1629.45, max: 1773.44
Date: 07-03 at 22:48:00, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1490.29(10) mean: 1698.06, max: 1846.26
Date: 07-03 at 22:49:10, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1481.62(10) mean: 1730.27, max: 1905.18
Date: 07-03 at 22:50:06, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1473.02(10) mean: 1793.90, max: 1989.16
Date: 07-03 at 22:51:14, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1471.34(10) mean: 1737.30, max: 1981.95
Date: 07-03 at 22:52:22, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1471.34(10) mean: 1550.78, max: 1617.48
Date: 07-03 at 22:53:36, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1471.34(10) mean: 1577.95, max: 1640.78
Date: 07-03 at 22:54:38, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1471.34(10) mean: 1595.27, max: 1664.69
Date: 07-03 at 22:55:50, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1455.99(11) mean: 1543.55, max: 1614.50
Date: 07-03 at 22:56:58, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1425.61(10) mean: 1604.24, max: 1722.95
Date: 07-03 at 22:58:07, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1425.23(10) mean: 1607.05, max: 1738.18
Date: 07-03 at 22:59:25, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1425.23(10) mean: 1613.69, max: 1763.61
Date: 07-03 at 23:00:36, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1425.23(10) mean: 1497.90, max: 1577.35
Date: 07-03 at 23:01:47, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1425.23(10) mean: 1474.83, max: 1573.86
Date: 07-03 at 23:03:02, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1425.23(10) mean: 1492.29, max: 1593.46
Date: 07-03 at 23:04:18, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1425.23(10) mean: 1628.30, max: 1987.59
Date: 07-03 at 23:05:40, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1417.08(10) mean: 1520.11, max: 1740.98
Date: 07-03 at 23:06:49, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1417.08(10) mean: 1470.06, max: 1601.49
Date: 07-03 at 23:08:10, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1416.77(10) mean: 1467.27, max: 1594.15
