Date: 11-17 at 13:22:23, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1539.58(16), mean: 2716.05, max: 3076.02
Date: 11-17 at 13:23:32, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1427.16(15), mean: 2743.55, max: 3115.13
Date: 11-17 at 13:24:41, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1393.76(15), mean: 2625.38, max: 3005.93
Date: 11-17 at 13:25:53, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1393.65(14), mean: 2550.31, max: 3013.20
Date: 11-17 at 13:27:06, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1393.65(14), mean: 1574.30, max: 1711.53
Date: 11-17 at 13:28:12, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1393.65(14), mean: 1595.00, max: 1723.74
Date: 11-17 at 13:29:20, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1393.65(14), mean: 1627.22, max: 1785.59
Date: 11-17 at 13:30:28, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1393.65(14), mean: 1702.84, max: 1875.91
Date: 11-17 at 13:31:40, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1370.72(14), mean: 1580.17, max: 1912.58
Date: 11-17 at 13:32:49, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1335.36(14), mean: 1578.68, max: 1912.59
Date: 11-17 at 13:33:57, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1334.61(14), mean: 1591.22, max: 1932.89
Date: 11-17 at 13:35:06, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1334.60(13), mean: 1531.54, max: 1931.22
Date: 11-17 at 13:36:12, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1334.60(13), mean: 1425.88, max: 1563.97
Date: 11-17 at 13:37:20, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1334.60(13), mean: 1461.08, max: 1626.10
Date: 11-17 at 13:38:28, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1334.60(13), mean: 1408.73, max: 1546.80
Date: 11-17 at 13:39:33, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1334.60(13), mean: 1467.79, max: 1629.07
Date: 11-17 at 13:40:39, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1334.60(13), mean: 1425.83, max: 1520.65
Date: 11-17 at 13:41:44, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1334.60(13), mean: 1427.18, max: 1564.47
Date: 11-17 at 13:42:50, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1426.40, max: 1572.07
Date: 11-17 at 13:43:57, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1407.95, max: 1596.85
Date: 11-17 at 13:45:03, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1438.93, max: 1527.18
Date: 11-17 at 13:46:08, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1381.41, max: 1493.16
Date: 11-17 at 13:47:15, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1384.20, max: 1442.13
Date: 11-17 at 13:48:19, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1386.36, max: 1461.36
Date: 11-17 at 13:49:23, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1419.35, max: 1541.42
Date: 11-17 at 13:50:29, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1374.41, max: 1422.29
Date: 11-17 at 13:51:37, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1384.33, max: 1466.25
Date: 11-17 at 13:52:42, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1390.59, max: 1452.21
Date: 11-17 at 13:53:52, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1212.83, best obj: 1326.94(13), mean: 1369.53, max: 1401.42
