Date: 11-30 at 01:26:13, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 1052.93(4), mean: 2892.55, max: 3791.83
Date: 11-30 at 01:26:54, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 1011.35(4), mean: 2041.51, max: 2859.43
Date: 11-30 at 01:27:37, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 982.88(6), mean: 1499.12, max: 2145.21
Date: 11-30 at 01:28:20, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 901.33(6), mean: 1339.72, max: 1896.88
Date: 11-30 at 01:29:01, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 900.36(6), mean: 1249.20, max: 1804.95
Date: 11-30 at 01:29:41, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 1202.27, max: 1593.90
Date: 11-30 at 01:30:29, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 983.16, max: 1037.67
Date: 11-30 at 01:31:08, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 995.30, max: 1088.36
Date: 11-30 at 01:31:51, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 989.61, max: 1095.55
Date: 11-30 at 01:32:36, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 1025.50, max: 1156.97
Date: 11-30 at 01:33:19, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 2291.97, max: 3179.71
Date: 11-30 at 01:34:03, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 1365.72, max: 3057.25
Date: 11-30 at 01:34:42, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 1342.13, max: 2803.02
Date: 11-30 at 01:35:22, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 1069.05, max: 1203.94
Date: 11-30 at 01:36:03, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 2123.56, max: 2622.65
Date: 11-30 at 01:36:46, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 753.15, best obj: 899.58(6), mean: 1462.37, max: 2441.50
