Date: 07-03 at 18:56:52, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1955.45(19) mean: 2742.48, max: 3215.94
Date: 07-03 at 18:58:37, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1839.51(18) mean: 2640.74, max: 3254.57
Date: 07-03 at 19:00:18, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1810.53(18) mean: 2371.04, max: 3213.89
Date: 07-03 at 19:01:54, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1808.97(18) mean: 2433.49, max: 3278.63
Date: 07-03 at 19:03:47, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1789.00(18) mean: 1943.87, max: 2061.38
Date: 07-03 at 19:05:24, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1756.55(18) mean: 1938.62, max: 2113.29
Date: 07-03 at 19:07:04, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1980.39, max: 2163.66
Date: 07-03 at 19:08:42, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1991.26, max: 2212.83
Date: 07-03 at 19:10:24, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1906.31, max: 2209.82
Date: 07-03 at 19:11:59, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1973.76, max: 2273.89
Date: 07-03 at 19:13:42, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1895.28, max: 2166.08
Date: 07-03 at 19:15:17, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 2011.25, max: 2311.89
Date: 07-03 at 19:16:51, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 2018.72, max: 2305.31
Date: 07-03 at 19:18:28, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1958.66, max: 2303.60
Date: 07-03 at 19:20:13, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1859.58, max: 1998.65
Date: 07-03 at 19:21:48, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1952.30, max: 2183.05
Date: 07-03 at 19:23:30, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.94(18) mean: 1888.38, max: 2114.35
Date: 07-03 at 19:25:11, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1728.12(19) mean: 1829.93, max: 2015.75
Date: 07-03 at 19:26:43, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1724.97(18) mean: 1858.23, max: 1962.07
Date: 07-03 at 19:28:21, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1724.97(18) mean: 1877.87, max: 2030.47
Date: 07-03 at 19:30:05, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1724.97(18) mean: 1818.48, max: 1926.30
Date: 07-03 at 19:31:41, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1720.36(17) mean: 1810.10, max: 1923.50
Date: 07-03 at 19:33:27, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1719.20(17) mean: 1792.15, max: 1891.24
Date: 07-03 at 19:35:03, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1719.20(17) mean: 1810.70, max: 1970.93
Date: 07-03 at 19:36:42, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1719.20(17) mean: 1792.14, max: 1932.57
Date: 07-03 at 19:38:14, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1719.20(17) mean: 1825.47, max: 1954.21
Date: 07-03 at 19:39:49, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1719.20(17) mean: 1810.56, max: 1947.59
Date: 07-03 at 19:41:31, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1718.33(18) mean: 1837.17, max: 2102.57
Date: 07-03 at 19:43:10, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1718.33(18) mean: 1877.82, max: 2124.64
Date: 07-03 at 19:44:43, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1718.33(18) mean: 1833.60, max: 2137.64
Date: 07-03 at 19:46:24, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1718.33(18) mean: 1779.69, max: 1908.51
Date: 07-03 at 19:48:14, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1718.33(18) mean: 1809.35, max: 1906.19
Date: 07-03 at 19:49:44, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1718.33(18) mean: 1832.58, max: 1962.95
Date: 07-03 at 19:51:19, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1718.33(18) mean: 1814.39, max: 1938.40
Date: 07-03 at 19:53:02, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1783.74, max: 1952.49
Date: 07-03 at 19:54:31, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1780.65, max: 1952.49
Date: 07-03 at 19:56:10, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1771.80, max: 1878.53
Date: 07-03 at 19:57:42, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1804.23, max: 1937.54
Date: 07-03 at 19:59:22, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1764.35, max: 1907.18
Date: 07-03 at 20:01:05, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1778.01, max: 1886.81
Date: 07-03 at 20:02:41, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1759.40, max: 1900.08
Date: 07-03 at 20:04:26, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1756.16, max: 1892.14
Date: 07-03 at 20:05:51, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1822.77, max: 1991.20
Date: 07-03 at 20:07:21, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1904.37, max: 2101.81
Date: 07-03 at 20:08:59, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1831.49, max: 2101.15
Date: 07-03 at 20:10:31, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1811.63, max: 2140.29
Date: 07-03 at 20:12:02, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1715.01(18) mean: 1814.13, max: 2221.27
Date: 07-03 at 20:13:50, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1714.33(17) mean: 1793.04, max: 2016.98
Date: 07-03 at 20:15:20, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1711.35(17) mean: 1763.54, max: 1847.50
Date: 07-03 at 20:16:51, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1710.36(17) mean: 1802.52, max: 1920.83
Date: 07-03 at 20:18:28, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1710.36(17) mean: 1838.01, max: 1990.99
Date: 07-03 at 20:20:00, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1710.36(17) mean: 1783.28, max: 2023.54
Date: 07-03 at 20:21:39, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1710.36(17) mean: 1759.07, max: 1866.22
Date: 07-03 at 20:23:18, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1710.36(17) mean: 1742.16, max: 1824.36
Date: 07-03 at 20:24:56, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1710.36(17) mean: 1767.97, max: 1865.26
Date: 07-03 at 20:26:27, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1710.36(17) mean: 1784.09, max: 1935.42
Date: 07-03 at 20:28:10, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1706.15(17) mean: 1744.38, max: 1797.45
Date: 07-03 at 20:29:38, iter: 66, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1706.15(17) mean: 1803.92, max: 1877.89
Date: 07-03 at 20:31:16, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1706.15(17) mean: 1775.53, max: 1909.68
Date: 07-03 at 20:32:55, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1706.15(17) mean: 1764.63, max: 1909.19
Date: 07-03 at 20:34:28, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1706.15(17) mean: 1754.39, max: 1838.27
