Date: 07-03 at 00:00:23, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1944.04(19) mean: 2871.19, max: 3204.40
Date: 07-03 at 00:02:03, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1885.25(19) mean: 2924.22, max: 3243.36
Date: 07-03 at 00:03:38, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1880.66(19) mean: 2927.77, max: 3238.71
Date: 07-03 at 00:05:20, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1857.73(20) mean: 2783.81, max: 3213.11
Date: 07-03 at 00:07:05, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1814.65(18) mean: 2569.94, max: 3271.78
Date: 07-03 at 00:08:43, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 2584.65, max: 3298.25
Date: 07-03 at 00:10:40, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 1938.34, max: 2082.94
Date: 07-03 at 00:12:15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 1988.80, max: 2165.81
Date: 07-03 at 00:13:50, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 2029.56, max: 2231.86
Date: 07-03 at 00:15:28, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 1975.00, max: 2168.36
Date: 07-03 at 00:17:13, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 1998.43, max: 2218.65
Date: 07-03 at 00:18:50, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 2033.01, max: 2261.66
Date: 07-03 at 00:20:26, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 2077.50, max: 2280.07
Date: 07-03 at 00:22:06, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.48(18) mean: 2156.06, max: 2334.86
Date: 07-03 at 00:23:43, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1782.44(20) mean: 2127.64, max: 2390.79
Date: 07-03 at 00:25:24, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1779.07(20) mean: 2128.52, max: 2407.16
Date: 07-03 at 00:27:01, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 2179.15, max: 2465.09
Date: 07-03 at 00:28:57, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1891.22, max: 1998.66
Date: 07-03 at 00:30:34, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1917.74, max: 2056.61
Date: 07-03 at 00:32:04, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1943.56, max: 2101.80
Date: 07-03 at 00:33:42, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1929.66, max: 2099.00
Date: 07-03 at 00:35:21, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 2012.34, max: 2199.85
Date: 07-03 at 00:37:07, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1891.98, max: 2207.23
Date: 07-03 at 00:38:40, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1760.63(18) mean: 1906.72, max: 2236.38
Date: 07-03 at 00:40:16, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1752.21(18) mean: 1938.63, max: 2317.47
