Date: 07-03 at 23:25:53, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1928.77(20) mean: 2797.95, max: 3232.67
Date: 07-03 at 23:27:36, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1804.21(17) mean: 2816.84, max: 3242.07
Date: 07-03 at 23:29:19, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1803.74(17) mean: 2407.82, max: 3192.64
Date: 07-03 at 23:30:57, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1803.74(17) mean: 2279.30, max: 3234.88
Date: 07-03 at 23:32:49, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1803.74(17) mean: 1943.45, max: 2129.90
Date: 07-03 at 23:34:32, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1803.74(19) mean: 1926.32, max: 2145.01
Date: 07-03 at 23:36:12, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 1975.92, max: 2211.81
Date: 07-03 at 23:37:49, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 2063.02, max: 2259.15
Date: 07-03 at 23:39:28, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 2092.73, max: 2309.99
Date: 07-03 at 23:41:05, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 2168.30, max: 2355.63
Date: 07-03 at 23:42:48, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 2174.06, max: 2363.71
Date: 07-03 at 23:44:27, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 2108.95, max: 2455.93
Date: 07-03 at 23:46:03, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 2121.92, max: 2476.53
Date: 07-03 at 23:47:51, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 1902.50, max: 2072.63
Date: 07-03 at 23:49:30, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 1934.90, max: 2134.51
Date: 07-03 at 23:51:24, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.62(17) mean: 1905.80, max: 2044.34
Date: 07-03 at 23:53:04, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1798.16(18) mean: 1891.37, max: 2074.47
Date: 07-03 at 23:54:47, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1931.26, max: 2136.99
Date: 07-03 at 23:56:26, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1958.99, max: 2175.27
Date: 07-03 at 23:58:14, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1873.34, max: 2154.40
Date: 07-03 at 23:59:53, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1904.14, max: 2166.79
Date: 07-04 at 00:01:35, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1852.77, max: 2075.08
Date: 07-04 at 00:03:14, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1928.82, max: 2109.89
Date: 07-04 at 00:04:42, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1967.41, max: 2163.26
Date: 07-04 at 00:06:23, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1880.85, max: 2007.26
Date: 07-04 at 00:08:05, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1795.98(18) mean: 1855.78, max: 1951.44
Date: 07-04 at 00:09:53, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1789.21(18) mean: 1885.55, max: 2045.22
Date: 07-04 at 00:11:31, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1787.03(18) mean: 1915.29, max: 2145.49
Date: 07-04 at 00:13:04, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1787.03(18) mean: 1887.97, max: 2174.09
Date: 07-04 at 00:14:45, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1771.79(18) mean: 1869.24, max: 2222.01
Date: 07-04 at 00:16:13, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1771.79(18) mean: 1899.95, max: 2252.67
Date: 07-04 at 00:17:51, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1760.27(18) mean: 1799.83, max: 1860.59
Date: 07-04 at 00:19:31, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1826.03, max: 1926.96
Date: 07-04 at 00:21:09, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1804.84, max: 1865.17
Date: 07-04 at 00:22:37, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1832.01, max: 1885.45
Date: 07-04 at 00:24:25, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1807.63, max: 1869.26
Date: 07-04 at 00:25:54, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1866.66, max: 1940.81
Date: 07-04 at 00:27:39, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1891.04, max: 2002.53
Date: 07-04 at 00:29:18, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1886.81, max: 1993.42
Date: 07-04 at 00:30:56, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1805.69, max: 1850.86
Date: 07-04 at 00:32:30, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1825.85, max: 1907.48
Date: 07-04 at 00:34:09, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1867.16, max: 2097.21
Date: 07-04 at 00:35:45, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1814.37, max: 2158.73
Date: 07-04 at 00:37:26, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1788.43, max: 1847.79
Date: 07-04 at 00:39:03, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1815.26, max: 1902.49
Date: 07-04 at 00:40:40, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1858.31, max: 1984.27
Date: 07-04 at 00:42:14, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1856.20, max: 2036.50
Date: 07-04 at 00:43:49, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1758.53(18) mean: 1847.09, max: 2063.42
Date: 07-04 at 00:45:25, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1747.28(18) mean: 1809.72, max: 2108.73
Date: 07-04 at 00:47:07, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1746.67(18) mean: 1809.14, max: 2141.94
Date: 07-04 at 00:48:54, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1746.22(18) mean: 1776.16, max: 1818.96
Date: 07-04 at 00:50:24, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1746.22(18) mean: 1809.71, max: 1898.85
Date: 07-04 at 00:51:56, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1746.22(18) mean: 1834.03, max: 1954.41
Date: 07-04 at 00:53:46, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1744.88(18) mean: 1793.91, max: 1994.36
Date: 07-04 at 00:55:24, iter: 62, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1744.88(18) mean: 1776.96, max: 1824.84
Date: 07-04 at 00:57:03, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1744.88(18) mean: 1775.77, max: 1823.20
Date: 07-04 at 00:58:40, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1744.88(18) mean: 1775.67, max: 1822.73
Date: 07-04 at 01:00:24, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1744.88(18) mean: 1775.55, max: 1820.94
Date: 07-04 at 01:01:54, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1744.88(18) mean: 1875.75, max: 2065.28
Date: 07-04 at 01:03:31, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1744.88(18) mean: 1809.20, max: 1960.63
