Date: 07-03 at 07:41:45, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1935.87(19) mean: 2870.65, max: 3204.40
Date: 07-03 at 07:43:18, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1893.52(19) mean: 2785.32, max: 3211.16
Date: 07-03 at 07:45:03, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1833.49(19) mean: 2570.04, max: 3168.56
Date: 07-03 at 07:46:47, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1801.23(19) mean: 2589.41, max: 3210.36
Date: 07-03 at 07:48:24, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1801.23(19) mean: 2528.44, max: 3197.89
Date: 07-03 at 07:50:05, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1801.23(19) mean: 2374.57, max: 3139.68
Date: 07-03 at 07:51:48, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1801.23(19) mean: 2401.68, max: 3192.10
Date: 07-03 at 07:53:42, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1801.23(19) mean: 1942.62, max: 2090.90
Date: 07-03 at 07:55:21, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1801.23(19) mean: 2041.51, max: 2306.37
Date: 07-03 at 07:57:08, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1776.24(19) mean: 1897.96, max: 2162.69
Date: 07-03 at 07:58:44, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1773.64(18) mean: 1925.60, max: 2180.77
Date: 07-03 at 08:00:29, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1773.64(18) mean: 1916.07, max: 2058.38
