Date: 07-06 at 15:13:59, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1461.62(16) mean: 2406.08, max: 2923.00
Date: 07-06 at 15:15:46, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1368.22(15) mean: 1878.64, max: 2903.87
Date: 07-06 at 15:17:18, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1348.75(15) mean: 1901.17, max: 2927.35
Date: 07-06 at 15:18:48, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1312.85(15) mean: 1756.31, max: 2773.11
Date: 07-06 at 15:20:21, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1312.85(15) mean: 1611.01, max: 2431.86
Date: 07-06 at 15:21:55, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.76(16) mean: 1401.02, max: 1502.37
Date: 07-06 at 15:23:22, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1278.20(15) mean: 1398.01, max: 1527.73
Date: 07-06 at 15:24:56, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1367.13, max: 1467.62
Date: 07-06 at 15:26:43, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1340.37, max: 1389.84
Date: 07-06 at 15:28:21, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1359.52, max: 1434.67
Date: 07-06 at 15:29:53, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1365.65, max: 1476.57
Date: 07-06 at 15:31:43, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1341.87, max: 1416.28
Date: 07-06 at 15:33:07, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1405.87, max: 1484.22
Date: 07-06 at 15:34:36, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1427.34, max: 1513.47
Date: 07-06 at 15:36:19, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1370.88, max: 1498.23
Date: 07-06 at 15:37:54, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1381.56, max: 1525.75
Date: 07-06 at 15:39:28, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1340.05, max: 1400.31
Date: 07-06 at 15:41:11, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1331.09, max: 1380.93
Date: 07-06 at 15:42:41, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1334.06, max: 1389.59
Date: 07-06 at 15:44:03, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1340.41, max: 1408.92
Date: 07-06 at 15:45:36, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1323.59, max: 1360.99
Date: 07-06 at 15:47:02, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1336.45, max: 1394.50
Date: 07-06 at 15:48:29, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1368.67, max: 1465.91
Date: 07-06 at 15:50:07, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1349.61, max: 1436.85
Date: 07-06 at 15:51:42, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1329.94, max: 1373.63
Date: 07-06 at 15:53:30, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1325.66, max: 1354.69
Date: 07-06 at 15:54:57, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1333.59, max: 1377.35
Date: 07-06 at 15:56:30, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1323.27, max: 1346.69
Date: 07-06 at 15:58:06, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1318.34, max: 1344.49
Date: 07-06 at 15:59:39, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1343.13, max: 1389.63
Date: 07-06 at 16:01:25, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1343.06, max: 1430.70
Date: 07-06 at 16:03:04, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1342.68, max: 1426.54
Date: 07-06 at 16:04:42, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1335.19, max: 1444.55
Date: 07-06 at 16:06:06, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1340.37, max: 1481.06
Date: 07-06 at 16:07:39, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1347.79, max: 1507.50
Date: 07-06 at 16:09:30, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1321.03, max: 1392.79
Date: 07-06 at 16:11:00, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1307.95, max: 1346.32
Date: 07-06 at 16:12:35, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1306.07, max: 1344.17
Date: 07-06 at 16:14:05, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1313.68, max: 1372.21
Date: 07-06 at 16:15:36, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1313.89, max: 1417.65
Date: 07-06 at 16:17:08, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1271.44(15) mean: 1308.00, max: 1425.78
Date: 07-06 at 16:18:38, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1261.66(15) mean: 1290.67, max: 1354.99
