Date: 07-06 at 19:24:45, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1495.16(17) mean: 2448.24, max: 2837.56
Date: 07-06 at 19:26:20, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1437.10(17) mean: 2298.92, max: 2798.92
Date: 07-06 at 19:27:51, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1399.20(17) mean: 2180.69, max: 2747.98
Date: 07-06 at 19:29:30, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1352.19(16) mean: 1992.42, max: 2755.38
Date: 07-06 at 19:31:06, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1328.69(16) mean: 1749.66, max: 2743.03
Date: 07-06 at 19:32:46, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.96(15) mean: 1425.39, max: 1544.35
Date: 07-06 at 19:34:19, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.96(15) mean: 1418.52, max: 1533.78
Date: 07-06 at 19:35:52, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.96(15) mean: 1447.01, max: 1567.61
Date: 07-06 at 19:37:21, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.96(15) mean: 1482.57, max: 1623.29
Date: 07-06 at 19:38:55, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.96(15) mean: 1426.99, max: 1529.77
Date: 07-06 at 19:40:37, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.96(15) mean: 1377.86, max: 1535.64
Date: 07-06 at 19:42:13, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1307.96(15) mean: 1354.45, max: 1423.30
Date: 07-06 at 19:43:53, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1304.67(16) mean: 1356.44, max: 1480.38
Date: 07-06 at 19:45:28, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1285.45(16) mean: 1391.05, max: 1523.61
Date: 07-06 at 19:46:56, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.78(16) mean: 1323.82, max: 1383.52
Date: 07-06 at 19:48:30, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.78(16) mean: 1347.58, max: 1413.64
Date: 07-06 at 19:49:55, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.78(16) mean: 1323.80, max: 1371.31
Date: 07-06 at 19:51:27, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.78(16) mean: 1314.98, max: 1359.22
Date: 07-06 at 19:53:00, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.78(16) mean: 1325.46, max: 1391.66
Date: 07-06 at 19:54:28, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.68(16) mean: 1323.38, max: 1391.71
Date: 07-06 at 19:56:10, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.67(16) mean: 1310.20, max: 1376.92
Date: 07-06 at 19:57:30, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.67(16) mean: 1358.84, max: 1444.48
Date: 07-06 at 19:59:15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.67(16) mean: 1322.72, max: 1416.30
Date: 07-06 at 20:00:44, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.67(16) mean: 1324.77, max: 1451.41
Date: 07-06 at 20:02:22, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.67(16) mean: 1302.55, max: 1352.05
Date: 07-06 at 20:03:53, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.67(16) mean: 1314.32, max: 1401.39
Date: 07-06 at 20:05:16, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1270.67(16) mean: 1369.36, max: 1470.63
Date: 07-06 at 20:06:56, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1269.27(16) mean: 1309.53, max: 1446.36
Date: 07-06 at 20:08:33, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1269.27(16) mean: 1326.64, max: 1484.14
Date: 07-06 at 20:10:20, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1269.27(16) mean: 1277.11, max: 1324.68
Date: 07-06 at 20:12:16, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1274.06, max: 1306.10
Date: 07-06 at 20:13:49, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1297.97, max: 1339.15
Date: 07-06 at 20:15:23, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1274.51, max: 1295.62
Date: 07-06 at 20:17:06, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1271.70, max: 1295.62
Date: 07-06 at 20:18:38, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1274.03, max: 1309.56
Date: 07-06 at 20:20:02, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1328.31, max: 1367.72
Date: 07-06 at 20:21:39, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1264.63, max: 1288.53
Date: 07-06 at 20:23:20, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1272.53, max: 1291.87
Date: 07-06 at 20:25:05, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1264.57, max: 1288.53
Date: 07-06 at 20:26:52, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1264.48, max: 1288.53
Date: 07-06 at 20:28:28, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1264.48, max: 1288.53
Date: 07-06 at 20:30:11, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1264.48, max: 1288.53
Date: 07-06 at 20:31:48, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1264.48, max: 1288.53
Date: 07-06 at 20:33:33, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1264.48, max: 1288.53
Date: 07-06 at 20:34:58, iter: 45, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1265.28, max: 1304.35
Date: 07-06 at 20:36:30, iter: 46, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.80, max: 1267.12
Date: 07-06 at 20:38:09, iter: 47, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.77, max: 1266.64
Date: 07-06 at 20:39:47, iter: 48, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.74, max: 1266.21
Date: 07-06 at 20:41:30, iter: 49, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.74, max: 1266.21
Date: 07-06 at 20:43:10, iter: 50, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.74, max: 1266.21
Date: 07-06 at 20:44:56, iter: 51, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.74, max: 1266.21
Date: 07-06 at 20:46:26, iter: 52, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.74, max: 1266.21
Date: 07-06 at 20:48:19, iter: 53, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.74, max: 1266.21
Date: 07-06 at 20:49:48, iter: 54, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.74, max: 1266.21
Date: 07-06 at 20:51:22, iter: 55, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.74, max: 1266.21
Date: 07-06 at 20:52:51, iter: 56, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1265.30, max: 1304.54
Date: 07-06 at 20:54:24, iter: 57, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1263.86, max: 1282.95
Date: 07-06 at 20:55:51, iter: 58, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1263.45, max: 1276.88
Date: 07-06 at 20:57:31, iter: 59, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 20:59:06, iter: 60, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 21:00:34, iter: 61, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 21:02:15, iter: 62, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 21:03:59, iter: 63, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 21:05:45, iter: 64, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 21:07:17, iter: 65, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 21:08:48, iter: 66, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 21:10:21, iter: 67, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
Date: 07-06 at 21:12:02, iter: 68, fix: false, local: true, cut car: false, new generate: false, Khoo: 1213.62 best obj: 1262.49(16) mean: 1262.49, max: 1262.49
