Date: 07-14 at 09:50:54, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1772.75(18) mean: 2642.92, max: 3026.42
Date: 07-14 at 09:51:48, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1734.86(18) mean: 2670.80, max: 3032.37
Date: 07-14 at 09:52:37, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1729.74(18) mean: 2640.06, max: 3087.66
Date: 07-14 at 09:53:27, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1729.74(18) mean: 2638.50, max: 3082.26
Date: 07-14 at 09:54:21, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1729.74(18) mean: 2654.04, max: 3026.81
Date: 07-14 at 09:55:18, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1729.74(18) mean: 2354.65, max: 3025.20
Date: 07-14 at 09:56:08, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1729.74(18) mean: 2244.83, max: 3024.39
Date: 07-14 at 09:57:02, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1729.74(18) mean: 2125.75, max: 2884.91
Date: 07-14 at 09:57:58, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1729.74(18) mean: 1934.88, max: 2205.13
Date: 07-14 at 09:58:48, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1682.27(18) mean: 1881.86, max: 2114.72
Date: 07-14 at 09:59:38, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1641.43(18) mean: 1956.44, max: 2187.46
Date: 07-14 at 10:00:33, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1631.55(17) mean: 1971.73, max: 2198.21
Date: 07-14 at 10:01:24, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1631.55(17) mean: 1934.79, max: 2267.76
Date: 07-14 at 10:02:14, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1631.55(17) mean: 1983.04, max: 2305.60
Date: 07-14 at 10:03:11, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1631.55(17) mean: 1874.11, max: 2214.00
Date: 07-14 at 10:04:04, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1631.55(17) mean: 1738.76, max: 1877.48
Date: 07-14 at 10:04:57, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1631.55(17) mean: 1851.07, max: 2015.27
Date: 07-14 at 10:05:48, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23 best obj: 1631.55(17) mean: 1839.17, max: 2089.09
