Date: 12-15 at 14:18:46, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1852.27(17), mean: 2983.78, max: 3601.78
Date: 12-15 at 14:19:47, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1780.38(17), mean: 2928.80, max: 3499.09
Date: 12-15 at 14:20:51, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1778.21(17), mean: 2764.45, max: 3517.71
Date: 12-15 at 14:21:57, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1777.90(17), mean: 2600.48, max: 3470.30
Date: 12-15 at 14:23:04, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1777.90(17), mean: 2557.13, max: 3492.87
Date: 12-15 at 14:24:09, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1777.90(17), mean: 2313.95, max: 3324.48
Date: 12-15 at 14:25:24, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1703.65(18), mean: 1831.54, max: 1940.54
Date: 12-15 at 14:26:26, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1682.00(17), mean: 1841.70, max: 1984.33
Date: 12-15 at 14:27:28, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1656.20(17), mean: 1862.15, max: 1990.55
Date: 12-15 at 14:28:32, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1637.75(17), mean: 1907.54, max: 2046.22
Date: 12-15 at 14:29:37, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1637.75(17), mean: 1834.47, max: 2016.80
Date: 12-15 at 14:30:43, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1637.75(17), mean: 1804.57, max: 2080.68
Date: 12-15 at 14:31:49, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1637.75(17), mean: 1808.07, max: 1982.69
Date: 12-15 at 14:32:49, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1637.75(17), mean: 1817.20, max: 2021.92
Date: 12-15 at 14:33:53, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1637.75(17), mean: 1914.12, max: 2127.65
Date: 12-15 at 14:35:00, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1637.75(17), mean: 1898.05, max: 2145.19
Date: 12-15 at 14:36:06, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1637.75(17), mean: 1787.40, max: 2175.84
Date: 12-15 at 14:37:14, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1636.28(17), mean: 1771.88, max: 2079.12
Date: 12-15 at 14:38:11, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1632.80(17), mean: 1798.23, max: 2147.99
Date: 12-15 at 14:39:22, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1620.67(15), mean: 1690.29, max: 1763.44
Date: 12-15 at 14:40:31, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1607.02(15), mean: 1690.62, max: 1797.40
Date: 12-15 at 14:41:32, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1606.28(15), mean: 1702.81, max: 1854.28
Date: 12-15 at 14:42:31, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1604.06(15), mean: 1754.45, max: 1935.34
Date: 12-15 at 14:43:41, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1604.06(15), mean: 1677.01, max: 1748.52
Date: 12-15 at 14:44:41, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1604.06(15), mean: 1726.97, max: 1824.03
Date: 12-15 at 14:45:49, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1604.06(15), mean: 1677.22, max: 1817.04
Date: 12-15 at 14:46:54, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1604.06(15), mean: 1647.72, max: 1722.45
Date: 12-15 at 14:48:02, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1604.06(15), mean: 1715.16, max: 2005.69
Date: 12-15 at 14:49:10, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1604.06(15), mean: 1652.84, max: 1806.84
Date: 12-15 at 14:50:12, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1598.39(15), mean: 1625.64, max: 1674.62
Date: 12-15 at 14:51:11, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1598.39(15), mean: 1741.66, max: 1779.09
Date: 12-15 at 14:52:18, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1598.39(15), mean: 1669.70, max: 1738.41
Date: 12-15 at 14:53:16, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1598.39(15), mean: 1734.21, max: 1799.77
Date: 12-15 at 14:54:24, #particle: 15, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1598.39(15), mean: 1681.30, max: 1822.06
Date: 12-15 at 14:55:24, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1598.39(15), mean: 1737.34, max: 1955.71
Date: 12-15 at 14:56:31, #particle: 15, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1561.45(15), mean: 1645.29, max: 1816.23
Date: 12-15 at 14:57:37, #particle: 15, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1558.00(15), mean: 1617.91, max: 1652.78
Date: 12-15 at 14:58:38, #particle: 15, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1558.00(15), mean: 1626.92, max: 1712.89
Date: 12-15 at 14:59:38, #particle: 15, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1555.25(15), mean: 1645.11, max: 1728.69
Date: 12-15 at 15:00:42, #particle: 15, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1554.56(15), mean: 1635.13, max: 1786.33
Date: 12-15 at 15:01:44, #particle: 15, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1554.56(15), mean: 1591.70, max: 1656.44
Date: 12-15 at 15:02:50, #particle: 15, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1461.23, best obj: 1554.56(15), mean: 1587.73, max: 1651.27
