Date: 12-28 at 02:25:10, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 1325.95(5), mean: 3278.58, max: 3673.69
Date: 12-28 at 02:26:06, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 1008.06(5), mean: 2624.19, max: 3157.90
Date: 12-28 at 02:27:02, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 854.09(4), mean: 2483.66, max: 2958.20
Date: 12-28 at 02:28:00, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 848.61(4), mean: 1616.48, max: 2031.98
Date: 12-28 at 02:28:54, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 834.77(4), mean: 999.84, max: 1128.65
Date: 12-28 at 02:29:53, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 800.90(6), mean: 896.19, max: 1058.35
Date: 12-28 at 02:30:49, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 767.40(6), mean: 902.06, max: 1068.28
Date: 12-28 at 02:31:47, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 738.00(5), mean: 909.00, max: 1102.51
Date: 12-28 at 02:32:42, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 738.00(5), mean: 891.34, max: 1043.82
Date: 12-28 at 02:33:35, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 731.43(6), mean: 820.51, max: 887.08
Date: 12-28 at 02:34:30, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 709.89(6), mean: 807.65, max: 909.51
Date: 12-28 at 02:35:24, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 676.48(5), mean: 736.15, max: 841.25
Date: 12-28 at 02:36:17, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 647.54(5), mean: 697.28, max: 805.96
Date: 12-28 at 02:37:13, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 645.30(5), mean: 652.79, max: 692.05
Date: 12-28 at 02:38:06, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 630.90(4), mean: 649.47, max: 683.18
Date: 12-28 at 02:38:58, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 618.58(4), mean: 619.13, max: 623.72
Date: 12-28 at 02:39:49, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 618.58(4), mean: 623.30, max: 654.22
Date: 12-28 at 02:40:41, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 618.58(4), mean: 620.81, max: 652.00
Date: 12-28 at 02:41:40, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 618.58(4), mean: 618.58, max: 618.58
Date: 12-28 at 02:42:32, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 618.58(4), mean: 618.58, max: 618.58
Date: 12-28 at 02:43:35, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 608.60, max: 623.39
Date: 12-28 at 02:44:28, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 605.97, max: 618.58
Date: 12-28 at 02:45:22, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 605.97, max: 618.58
Date: 12-28 at 02:46:17, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 605.97, max: 618.58
Date: 12-28 at 02:47:41, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 665.78, max: 1050.68
Date: 12-28 at 02:48:34, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 591.56, best obj: 591.56(3), mean: 638.65, max: 986.96
