Date: 07-04 at 08:42:46, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1711.15(12) mean: 3476.35, max: 4768.64
Date: 07-04 at 08:44:10, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1582.87(12) mean: 3373.66, max: 4503.36
Date: 07-04 at 08:45:40, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1581.97(11) mean: 2557.52, max: 3895.16
Date: 07-04 at 08:47:08, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1577.59(11) mean: 2423.90, max: 3600.53
Date: 07-04 at 08:48:33, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1555.50(11) mean: 2420.53, max: 3567.95
Date: 07-04 at 08:49:56, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1555.50(11) mean: 1915.99, max: 3199.36
Date: 07-04 at 08:51:18, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1555.50(11) mean: 1873.39, max: 3139.94
Date: 07-04 at 08:52:49, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1555.50(11) mean: 1773.45, max: 2479.77
Date: 07-04 at 08:54:12, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1555.50(11) mean: 1783.61, max: 2183.98
Date: 07-04 at 08:55:41, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1520.34(11) mean: 1844.96, max: 2077.39
Date: 07-04 at 08:57:12, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1489.88(11) mean: 1639.68, max: 1890.42
Date: 07-04 at 08:58:33, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1447.55(11) mean: 1606.51, max: 1823.24
Date: 07-04 at 08:59:52, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1134.91 best obj: 1441.06(11) mean: 1653.33, max: 1847.00
