Date: 01-18 at 10:47:10, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1246.09(13), mean: 1992.07, max: 2418.82
Date: 01-18 at 10:48:12, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1104.02(12), mean: 1994.19, max: 2448.78
Date: 01-18 at 10:49:15, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1093.57(12), mean: 1964.05, max: 2501.65
Date: 01-18 at 10:50:19, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1093.57(12), mean: 1981.67, max: 2458.33
Date: 01-18 at 10:51:25, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1091.09(12), mean: 1917.83, max: 2433.09
Date: 01-18 at 10:52:32, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1091.09(12), mean: 1237.10, max: 1322.32
Date: 01-18 at 10:53:34, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1091.09(12), mean: 1269.94, max: 1378.85
Date: 01-18 at 10:54:38, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1091.09(12), mean: 1263.27, max: 1419.15
Date: 01-18 at 10:55:41, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1091.09(12), mean: 1162.14, max: 1235.67
Date: 01-18 at 10:56:47, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1091.09(12), mean: 1320.80, max: 1516.57
Date: 01-18 at 10:57:55, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1089.33(12), mean: 1171.38, max: 1500.23
Date: 01-18 at 10:58:58, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1067.65(12), mean: 1216.54, max: 1553.23
Date: 01-18 at 11:00:00, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1234.58, max: 1570.07
Date: 01-18 at 11:01:03, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1226.86, max: 1595.37
Date: 01-18 at 11:02:08, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1136.51, max: 1209.90
Date: 01-18 at 11:03:07, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1186.05, max: 1252.38
Date: 01-18 at 11:04:08, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1242.44, max: 1311.60
Date: 01-18 at 11:05:09, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1332.72, max: 1581.25
Date: 01-18 at 11:06:12, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1316.34, max: 1458.21
Date: 01-18 at 11:07:13, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1272.55, max: 1449.10
Date: 01-18 at 11:08:15, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1284.82, max: 1498.89
Date: 01-18 at 11:09:19, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1275.98, max: 1481.07
Date: 01-18 at 11:10:24, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 953.63, best obj: 1064.11(12), mean: 1301.29, max: 1510.36
