Date: 07-05 at 15:56:12, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1499.29(5) mean: 2847.19, max: 3360.74
Date: 07-05 at 15:57:10, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1326.07(5) mean: 2276.84, max: 2860.16
Date: 07-05 at 15:58:05, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1317.53(5) mean: 2282.90, max: 2821.16
Date: 07-05 at 15:58:58, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1315.54(5) mean: 1714.89, max: 2441.71
Date: 07-05 at 16:00:07, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1254.24(9) mean: 1393.72, max: 2082.40
Date: 07-05 at 16:00:59, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1176.42(8) mean: 1514.59, max: 2124.63
Date: 07-05 at 16:01:54, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1148.06(8) mean: 1411.91, max: 1625.28
Date: 07-05 at 16:02:59, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.29(8) mean: 1349.50, max: 1541.26
Date: 07-05 at 16:04:14, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1133.97(8) mean: 1256.50, max: 1413.75
Date: 07-05 at 16:05:09, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1133.97(8) mean: 1341.23, max: 1483.02
Date: 07-05 at 16:06:11, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1133.97(8) mean: 1227.99, max: 1291.98
Date: 07-05 at 16:07:20, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1133.97(8) mean: 1223.10, max: 1293.54
Date: 07-05 at 16:08:31, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1133.97(8) mean: 1175.67, max: 1226.70
Date: 07-05 at 16:09:52, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1133.97(8) mean: 1173.02, max: 1223.91
Date: 07-05 at 16:11:03, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1133.61(8) mean: 1168.72, max: 1233.30
Date: 07-05 at 16:12:18, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1132.07(8) mean: 1161.80, max: 1208.56
Date: 07-05 at 16:13:25, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1132.07(8) mean: 1204.60, max: 1279.65
