Date: 07-05 at 18:20:13, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1461.53(13) mean: 2876.84, max: 3546.47
Date: 07-05 at 18:21:09, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1211.30(12) mean: 2443.34, max: 3109.63
Date: 07-05 at 18:22:23, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1174.59(11) mean: 2074.90, max: 2889.42
Date: 07-05 at 18:23:28, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.77(11) mean: 1758.46, max: 2478.32
Date: 07-05 at 18:24:36, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.11(11) mean: 1644.48, max: 2433.99
Date: 07-05 at 18:25:46, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1156.53(11) mean: 1313.20, max: 2405.28
Date: 07-05 at 18:26:55, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1156.32(11) mean: 1229.11, max: 1348.68
Date: 07-05 at 18:28:02, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1156.32(11) mean: 1270.40, max: 1398.09
Date: 07-05 at 18:29:18, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1156.32(11) mean: 1244.95, max: 1373.23
Date: 07-05 at 18:30:38, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.64(11) mean: 1179.16, max: 1208.73
Date: 07-05 at 18:31:53, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1141.17(10) mean: 1186.75, max: 1229.82
Date: 07-05 at 18:32:57, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1141.16(10) mean: 1224.79, max: 1294.97
Date: 07-05 at 18:34:10, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1141.16(10) mean: 1206.26, max: 1289.96
Date: 07-05 at 18:35:33, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1141.16(10) mean: 1164.35, max: 1186.54
Date: 07-05 at 18:36:43, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1141.16(10) mean: 1180.33, max: 1217.67
