Date: 12-01 at 05:54:25, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1387.04(5), mean: 2991.41, max: 3394.25
Date: 12-01 at 05:54:57, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1328.73(5), mean: 2608.80, max: 2944.32
Date: 12-01 at 05:55:33, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1320.04(10), mean: 1819.98, max: 2420.74
Date: 12-01 at 05:56:17, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1244.32(10), mean: 1693.16, max: 2314.73
Date: 12-01 at 05:57:08, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1225.90(10), mean: 1644.44, max: 2125.89
Date: 12-01 at 05:58:00, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1217.49(10), mean: 1656.80, max: 2093.85
Date: 12-01 at 05:58:51, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1217.49(10), mean: 1411.75, max: 2006.99
Date: 12-01 at 05:59:46, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1195.72(11), mean: 1254.92, max: 1343.49
Date: 12-01 at 06:00:38, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1171.24(10), mean: 1280.98, max: 1371.90
Date: 12-01 at 06:01:31, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1170.47(10), mean: 1335.16, max: 1443.88
Date: 12-01 at 06:02:24, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1163.62(10), mean: 1324.32, max: 1450.75
Date: 12-01 at 06:03:11, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1162.98(10), mean: 1327.56, max: 1492.51
Date: 12-01 at 06:04:07, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1162.98(10), mean: 1220.58, max: 1276.34
Date: 12-01 at 06:04:42, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1162.98(10), mean: 1252.21, max: 1341.48
Date: 12-01 at 06:05:38, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1161.33(10), mean: 1239.77, max: 1375.02
Date: 12-01 at 06:06:31, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1161.33(10), mean: 1258.97, max: 1374.92
Date: 12-01 at 06:07:11, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1159.00(10), mean: 1205.36, max: 1302.29
Date: 12-01 at 06:07:52, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1155.63(10), mean: 1187.19, max: 1242.07
Date: 12-01 at 06:08:43, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1155.12(10), mean: 1216.89, max: 1302.51
Date: 12-01 at 06:09:37, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1155.12(10), mean: 1244.71, max: 1358.07
Date: 12-01 at 06:10:31, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1155.12(10), mean: 1201.89, max: 1297.18
Date: 12-01 at 06:11:29, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1155.12(10), mean: 1207.71, max: 1324.93
Date: 12-01 at 06:12:19, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1205.24, max: 1331.12
Date: 12-01 at 06:13:17, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1192.98, max: 1369.76
Date: 12-01 at 06:14:17, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1179.51, max: 1268.77
Date: 12-01 at 06:15:14, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1169.07, max: 1259.51
Date: 12-01 at 06:16:20, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1157.44, max: 1196.86
Date: 12-01 at 06:17:15, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1166.30, max: 1235.48
Date: 12-01 at 06:18:16, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1159.12, max: 1201.49
Date: 12-01 at 06:18:55, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1164.69, max: 1209.08
Date: 12-01 at 06:19:47, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1122.93(10), mean: 1142.84, max: 1197.25
Date: 12-01 at 06:20:48, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1135.42, max: 1161.77
Date: 12-01 at 06:21:30, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1137.67, max: 1166.48
Date: 12-01 at 06:22:19, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1132.92, max: 1165.84
Date: 12-01 at 06:23:07, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1132.76, max: 1165.37
Date: 12-01 at 06:24:04, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1136.71, max: 1184.28
Date: 12-01 at 06:25:02, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1134.40, max: 1189.58
Date: 12-01 at 06:25:56, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1129.58, max: 1161.77
Date: 12-01 at 06:26:49, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1128.26, max: 1161.77
Date: 12-01 at 06:27:43, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1128.26, max: 1161.77
Date: 12-01 at 06:28:34, #particle: 15, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1128.26, max: 1161.77
Date: 12-01 at 06:29:38, #particle: 15, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 1034.35, best obj: 1117.86(9), mean: 1128.26, max: 1161.77
