Date: 11-16 at 12:58:15, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1114.28(5), mean: 3033.83, max: 4238.86
Date: 11-16 at 12:59:15, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1000.95(5), mean: 3019.82, max: 4158.38
Date: 11-16 at 13:00:15, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 976.33(5), mean: 2079.62, max: 3565.10
Date: 11-16 at 13:01:18, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 976.33(5), mean: 1160.51, max: 1278.62
Date: 11-16 at 13:02:14, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 976.33(5), mean: 1245.89, max: 1361.33
Date: 11-16 at 13:03:10, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 976.33(5), mean: 1275.00, max: 1383.31
Date: 11-16 at 13:04:08, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 974.81(6), mean: 1057.25, max: 1316.19
Date: 11-16 at 13:05:04, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 937.17(6), mean: 1114.47, max: 1399.44
Date: 11-16 at 13:05:57, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 924.48(6), mean: 1120.71, max: 1324.88
Date: 11-16 at 13:06:50, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 923.79(6), mean: 1162.35, max: 1367.87
Date: 11-16 at 13:07:48, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 923.79(6), mean: 1127.06, max: 1399.95
Date: 11-16 at 13:08:46, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 923.79(6), mean: 1035.15, max: 1258.91
Date: 11-16 at 13:09:41, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 923.48(6), mean: 978.07, max: 1114.93
Date: 11-16 at 13:10:41, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 923.48(6), mean: 945.74, max: 1024.12
Date: 11-16 at 13:11:32, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 923.48(6), mean: 993.65, max: 1125.59
Date: 11-16 at 13:12:28, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 917.66(6), mean: 930.98, max: 1041.26
Date: 11-16 at 13:13:21, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 917.66(6), mean: 953.07, max: 1064.26
Date: 11-16 at 13:14:19, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 917.66(6), mean: 922.11, max: 925.86
Date: 11-16 at 13:15:14, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 898.41(5), mean: 920.38, max: 925.34
Date: 11-16 at 13:16:10, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 893.58(5), mean: 922.61, max: 963.69
Date: 11-16 at 13:17:05, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 893.49(5), mean: 1014.50, max: 1061.29
Date: 11-16 at 13:18:00, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 893.49(5), mean: 909.80, max: 923.02
Date: 11-16 at 13:18:55, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 890.46(5), mean: 895.73, max: 898.85
Date: 11-16 at 13:19:49, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.64(5), mean: 968.43, max: 976.00
Date: 11-16 at 13:20:45, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.64(5), mean: 915.69, max: 958.26
Date: 11-16 at 13:21:40, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.64(5), mean: 928.37, max: 991.38
Date: 11-16 at 13:22:36, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.64(5), mean: 948.71, max: 1025.79
Date: 11-16 at 13:23:29, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.64(5), mean: 906.50, max: 1029.67
Date: 11-16 at 13:24:24, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 892.87, max: 908.83
Date: 11-16 at 13:25:19, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 904.34, max: 943.24
Date: 11-16 at 13:26:12, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 890.34, max: 903.29
Date: 11-16 at 13:27:04, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 890.89, max: 923.65
Date: 11-16 at 13:27:59, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 888.34, max: 893.88
Date: 11-16 at 13:28:56, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 890.51, max: 928.29
Date: 11-16 at 13:29:46, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 891.13, max: 937.71
Date: 11-16 at 13:30:39, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 888.04, max: 891.36
Date: 11-16 at 13:31:33, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 887.80, max: 890.33
Date: 11-16 at 13:32:29, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 887.25, max: 887.25
Date: 11-16 at 13:33:23, #particle: 15, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 887.25(5), mean: 887.25, max: 887.25
