Date: 11-16 at 06:32:38, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1174.22(10), mean: 3284.94, max: 4351.59
Date: 11-16 at 06:33:37, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1099.28(9), mean: 2992.36, max: 4165.83
Date: 11-16 at 06:34:40, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1088.72(9), mean: 2551.56, max: 3855.08
Date: 11-16 at 06:35:43, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1081.40(9), mean: 2591.84, max: 3892.35
Date: 11-16 at 06:36:47, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1081.40(9), mean: 2638.91, max: 3923.81
Date: 11-16 at 06:37:57, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1081.40(9), mean: 1237.91, max: 1331.21
Date: 11-16 at 06:38:55, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1081.40(9), mean: 1393.92, max: 1510.42
Date: 11-16 at 06:39:59, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1038.28(7), mean: 1289.91, max: 1466.89
Date: 11-16 at 06:40:56, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1021.10(7), mean: 1320.93, max: 1542.03
Date: 11-16 at 06:42:00, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1016.12(7), mean: 1153.84, max: 1482.76
Date: 11-16 at 06:43:01, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1010.23(7), mean: 1242.36, max: 1526.08
Date: 11-16 at 06:44:06, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1010.23(7), mean: 1119.80, max: 1272.30
Date: 11-16 at 06:45:05, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1010.23(7), mean: 1160.66, max: 1316.39
Date: 11-16 at 06:46:10, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 786.38, best obj: 1005.47(8), mean: 1099.98, max: 1207.86
