Date: 08-06 at 11:50:00, iter: 1, new3, Khoo: 1371.69, current_best: 1715.79 best obj: 1715.79(17) mean: 2704.90, max: 3243.04
Date: 08-06 at 12:12:23, iter: 19, new3, Khoo: 1371.69, current_best: 1508.03 best obj: 1508.03(15) mean: 1758.29, max: 2060.92
Date: 08-06 at 12:13:54, iter: 21, new3, Khoo: 1371.69, current_best: 1508.03 best obj: 1508.03(16) mean: 1682.43, max: 1895.52
Date: 08-06 at 12:15:16, iter: 22, new3, Khoo: 1371.69, current_best: 1508.03 best obj: 1509.64(16) mean: 1714.34, max: 2215.91
Date: 08-06 at 12:16:34, iter: 23, new3, Khoo: 1371.69, current_best: 1508.03 best obj: 1508.68(16) mean: 1764.10, max: 2281.65
Date: 08-06 at 12:18:00, iter: 25, new3, Khoo: 1371.69, current_best: 1508.03 best obj: 1508.68(16) mean: 1841.18, max: 2406.93
Date: 08-06 at 12:19:23, iter: 26, new3, Khoo: 1371.69, current_best: 1508.03 best obj: 1508.68(16) mean: 1681.54, max: 2154.16
Date: 08-06 at 12:20:46, iter: 27, new3, Khoo: 1371.69, current_best: 1508.03 best obj: 1508.68(16) mean: 1684.64, max: 2214.56
Date: 08-06 at 12:22:06, iter: 28, new3, Khoo: 1371.69, current_best: 1505.87 best obj: 1505.87(16) mean: 1679.76, max: 2257.28
Date: 08-06 at 12:23:32, iter: 29, new3, Khoo: 1371.69, current_best: 1492.78 best obj: 1492.78(16) mean: 1632.91, max: 2155.41
Date: 08-06 at 12:24:56, iter: 30, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1632.82, max: 2141.21
Date: 08-06 at 12:26:16, iter: 31, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1692.11, max: 2198.66
Date: 08-06 at 12:27:42, iter: 32, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1666.41, max: 2216.21
Date: 08-06 at 12:29:08, iter: 33, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1651.92, max: 2104.80
Date: 08-06 at 12:30:40, iter: 35, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1721.06, max: 2136.93
Date: 08-06 at 12:31:58, iter: 36, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1738.98, max: 2182.47
Date: 08-06 at 12:33:24, iter: 37, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1684.62, max: 2031.79
Date: 08-06 at 12:34:40, iter: 38, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1695.22, max: 2078.75
Date: 08-06 at 12:36:06, iter: 40, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(16) mean: 1691.98, max: 2018.90
Date: 08-06 at 12:37:37, iter: 42, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1491.41(17) mean: 1741.27, max: 2062.82
Date: 08-06 at 12:38:59, iter: 43, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1492.34(15) mean: 1749.99, max: 2128.53
Date: 08-06 at 12:40:23, iter: 44, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1492.24(15) mean: 1739.52, max: 2055.08
Date: 08-06 at 12:41:53, iter: 46, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1492.24(15) mean: 1789.48, max: 2079.67
Date: 08-06 at 12:43:12, iter: 47, new3, Khoo: 1371.69, current_best: 1491.41 best obj: 1492.24(15) mean: 1675.86, max: 1955.52
Date: 08-06 at 12:44:35, iter: 48, new3, Khoo: 1371.69, current_best: 1491.14 best obj: 1491.14(15) mean: 1645.02, max: 1977.74
Date: 08-06 at 12:45:53, iter: 49, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1629.84, max: 1993.61
Date: 08-06 at 12:47:15, iter: 50, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1576.25, max: 1719.62
Date: 08-06 at 12:48:36, iter: 51, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1584.57, max: 1738.55
Date: 08-06 at 12:50:01, iter: 52, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1567.50, max: 1779.94
Date: 08-06 at 12:51:11, iter: 54, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1736.33, max: 1946.08
Date: 08-06 at 12:52:34, iter: 55, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1613.74, max: 1915.96
Date: 08-06 at 12:53:59, iter: 56, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1608.24, max: 1922.86
Date: 08-06 at 12:55:18, iter: 57, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1613.09, max: 1932.97
Date: 08-06 at 12:56:38, iter: 59, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(15) mean: 1704.64, max: 1887.07
Date: 08-06 at 12:58:22, iter: 61, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1467.85(16) mean: 1662.13, max: 1892.15
Date: 08-06 at 12:59:46, iter: 62, new3, Khoo: 1371.69, current_best: 1467.85 best obj: 1469.23(15) mean: 1605.98, max: 1916.68
Date: 08-06 at 13:01:08, iter: 63, new3, Khoo: 1371.69, current_best: 1467.65 best obj: 1467.65(15) mean: 1579.52, max: 1740.71
Date: 08-06 at 13:02:20, iter: 64, new3, Khoo: 1371.69, current_best: 1467.65 best obj: 1467.65(15) mean: 1637.02, max: 1833.91
Date: 08-06 at 13:03:38, iter: 65, new3, Khoo: 1371.69, current_best: 1467.65 best obj: 1467.65(15) mean: 1641.43, max: 1878.91
Date: 08-06 at 13:05:02, iter: 66, new3, Khoo: 1371.69, current_best: 1467.65 best obj: 1467.65(15) mean: 1555.15, max: 1754.11
Date: 08-06 at 13:06:23, iter: 68, new3, Khoo: 1371.69, current_best: 1467.65 best obj: 1467.65(15) mean: 1660.74, max: 1906.83
Date: 08-06 at 13:07:42, iter: 69, new3, Khoo: 1371.69, current_best: 1462.76 best obj: 1462.76(15) mean: 1645.26, max: 1997.17
Date: 08-06 at 13:09:05, iter: 70, new3, Khoo: 1371.69, current_best: 1458.38 best obj: 1458.38(15) mean: 1543.38, max: 1621.73
Date: 08-06 at 13:10:24, iter: 71, new3, Khoo: 1371.69, current_best: 1458.38 best obj: 1458.38(15) mean: 1520.26, max: 1605.55
Date: 08-06 at 13:11:42, iter: 72, new3, Khoo: 1371.69, current_best: 1457.35 best obj: 1457.35(15) mean: 1539.44, max: 1676.01
Date: 08-06 at 13:13:00, iter: 73, new3, Khoo: 1371.69, current_best: 1447.35 best obj: 1447.35(15) mean: 1533.17, max: 1757.35
Date: 08-06 at 13:14:18, iter: 74, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1498.68, max: 1599.91
Date: 08-06 at 13:15:40, iter: 75, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1489.03, max: 1547.77
Date: 08-06 at 13:16:55, iter: 76, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1492.66, max: 1618.54
Date: 08-06 at 13:18:13, iter: 77, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1477.14, max: 1518.59
Date: 08-06 at 13:19:43, iter: 79, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1530.77, max: 1718.31
Date: 08-06 at 13:20:59, iter: 80, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1523.78, max: 1777.14
Date: 08-06 at 13:22:15, iter: 81, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1529.75, max: 1813.06
Date: 08-06 at 13:23:38, iter: 82, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1532.31, max: 1823.43
Date: 08-06 at 13:25:01, iter: 84, new3, Khoo: 1371.69, current_best: 1446.29 best obj: 1446.29(15) mean: 1569.52, max: 2057.03
Date: 08-06 at 13:26:25, iter: 85, new3, Khoo: 1371.69, current_best: 1445.92 best obj: 1445.92(15) mean: 1532.46, max: 1829.14
Date: 08-06 at 13:27:42, iter: 86, new3, Khoo: 1371.69, current_best: 1445.92 best obj: 1445.92(15) mean: 1524.94, max: 1880.40
Date: 08-06 at 13:28:58, iter: 87, new3, Khoo: 1371.69, current_best: 1445.92 best obj: 1445.92(15) mean: 1517.26, max: 1829.31
Date: 08-06 at 13:30:21, iter: 88, new3, Khoo: 1371.69, current_best: 1445.92 best obj: 1445.92(15) mean: 1488.84, max: 1711.56
Date: 08-06 at 13:31:47, iter: 90, new3, Khoo: 1371.69, current_best: 1445.92 best obj: 1445.92(15) mean: 1529.53, max: 1886.61
Date: 08-06 at 13:33:10, iter: 91, new3, Khoo: 1371.69, current_best: 1445.92 best obj: 1445.92(15) mean: 1500.71, max: 1919.68
Date: 08-06 at 13:34:32, iter: 92, new3, Khoo: 1371.69, current_best: 1427.83 best obj: 1427.83(14) mean: 1479.18, max: 1590.10
Date: 08-06 at 13:35:46, iter: 93, new3, Khoo: 1371.69, current_best: 1422.53 best obj: 1422.53(14) mean: 1537.72, max: 1601.25
Date: 08-06 at 13:37:11, iter: 94, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1503.91, max: 1571.98
Date: 08-06 at 13:38:34, iter: 95, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1501.50, max: 1571.98
Date: 08-06 at 13:39:55, iter: 96, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1496.42, max: 1571.98
Date: 08-06 at 13:41:21, iter: 97, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1496.42, max: 1571.98
Date: 08-06 at 13:42:45, iter: 99, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1566.68, max: 1713.94
Date: 08-06 at 13:44:02, iter: 100, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1515.73, max: 1725.23
Date: 08-06 at 13:45:25, iter: 101, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1476.38, max: 1540.14
Date: 08-06 at 13:46:40, iter: 102, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1536.36, max: 1601.27
Date: 08-06 at 13:48:11, iter: 104, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(14) mean: 1503.23, max: 1660.77
Date: 08-06 at 13:49:41, iter: 106, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1421.53(16) mean: 1468.76, max: 1639.66
Date: 08-06 at 13:50:59, iter: 107, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1504.48(14) mean: 1611.99, max: 1790.71
Date: 08-06 at 13:52:12, iter: 108, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.80(14) mean: 1662.20, max: 1842.41
Date: 08-06 at 13:53:30, iter: 110, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.80(14) mean: 1768.04, max: 2029.85
Date: 08-06 at 13:54:56, iter: 111, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.80(14) mean: 1756.92, max: 2035.18
Date: 08-06 at 13:56:22, iter: 112, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.80(14) mean: 1643.27, max: 1887.29
Date: 08-06 at 13:57:46, iter: 113, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.80(14) mean: 1628.31, max: 1884.94
Date: 08-06 at 13:59:03, iter: 115, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.80(14) mean: 1723.09, max: 1994.24
Date: 08-06 at 14:00:28, iter: 116, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.80(14) mean: 1685.26, max: 1958.28
Date: 08-06 at 14:02:08, iter: 118, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.80(15) mean: 1653.40, max: 1954.96
Date: 08-06 at 14:03:31, iter: 119, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1536.61(15) mean: 1763.49, max: 2058.56
Date: 08-06 at 14:04:55, iter: 121, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1536.61(15) mean: 1829.45, max: 2207.43
Date: 08-06 at 14:06:18, iter: 122, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1536.61(15) mean: 1809.66, max: 2225.09
Date: 08-06 at 14:07:43, iter: 123, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1536.61(15) mean: 1811.89, max: 2204.10
Date: 08-06 at 14:09:05, iter: 124, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1440.26(14) mean: 1579.30, max: 1755.17
Date: 08-06 at 14:10:29, iter: 126, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1440.26(14) mean: 1652.13, max: 1942.12
Date: 08-06 at 14:11:50, iter: 127, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1440.26(14) mean: 1481.43, max: 1574.89
Date: 08-06 at 14:13:06, iter: 128, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1440.26(14) mean: 1476.65, max: 1554.61
Date: 08-06 at 14:14:41, iter: 130, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1440.26(15) mean: 1468.12, max: 1554.23
Date: 08-06 at 14:16:04, iter: 132, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1443.01(14) mean: 1619.96, max: 1898.31
Date: 08-06 at 14:17:26, iter: 134, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1440.51(14) mean: 2000.86, max: 2780.29
Date: 08-06 at 14:18:54, iter: 135, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1579.22, max: 1786.39
Date: 08-06 at 14:20:11, iter: 136, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1594.45, max: 1848.11
Date: 08-06 at 14:21:35, iter: 138, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1670.87, max: 2147.75
Date: 08-06 at 14:22:51, iter: 139, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1665.03, max: 2107.30
Date: 08-06 at 14:24:11, iter: 140, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1559.77, max: 1923.20
Date: 08-06 at 14:25:24, iter: 141, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1587.55, max: 1984.53
Date: 08-06 at 14:26:57, iter: 144, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1525.30(16) mean: 1757.80, max: 2058.08
Date: 08-06 at 14:28:21, iter: 145, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1448.70(15) mean: 1744.29, max: 2100.32
Date: 08-06 at 14:29:47, iter: 146, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1658.06, max: 1929.83
Date: 08-06 at 14:31:07, iter: 147, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1608.58, max: 1855.59
Date: 08-06 at 14:32:42, iter: 149, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1675.68, max: 1932.15
Date: 08-06 at 14:34:04, iter: 150, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1657.21, max: 1958.80
Date: 08-06 at 14:35:26, iter: 151, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1611.76, max: 1921.28
Date: 08-06 at 14:36:44, iter: 152, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1601.62, max: 1944.94
Date: 08-06 at 14:38:11, iter: 154, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(14) mean: 1656.63, max: 2118.66
Date: 08-06 at 14:39:52, iter: 156, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1438.29(15) mean: 1586.97, max: 1875.45
Date: 08-06 at 14:41:10, iter: 157, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1515.35(15) mean: 1713.46, max: 2031.11
Date: 08-06 at 14:42:30, iter: 158, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1442.34(14) mean: 1543.26, max: 1852.53
Date: 08-06 at 14:43:49, iter: 160, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1442.34(14) mean: 1609.43, max: 1886.34
Date: 08-06 at 14:45:13, iter: 161, new3, Khoo: 1371.69, current_best: 1421.53 best obj: 1442.34(14) mean: 1610.39, max: 1967.15
