Date: 08-09 at 22:48:14, iter: 1, new3, Khoo: 1461.23, current_best: 1738.08 best obj: 1738.08(16) mean: 2518.89, max: 3415.86
Date: 08-10 at 00:03:18, iter: 30, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1502.76(15) mean: 1672.16, max: 2115.76
Date: 08-10 at 00:05:52, iter: 31, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1502.76(15) mean: 1655.56, max: 2122.38
Date: 08-10 at 00:08:43, iter: 33, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1502.76(15) mean: 1646.31, max: 2161.01
Date: 08-10 at 00:11:40, iter: 35, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1502.76(16) mean: 1659.52, max: 1927.98
Date: 08-10 at 00:14:21, iter: 36, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1529.39(16) mean: 1676.08, max: 2282.91
Date: 08-10 at 00:16:45, iter: 37, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1507.34(15) mean: 1722.39, max: 2371.39
Date: 08-10 at 00:19:41, iter: 39, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1507.34(15) mean: 1744.22, max: 2740.55
Date: 08-10 at 00:22:33, iter: 40, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1507.34(15) mean: 1737.67, max: 2745.22
Date: 08-10 at 00:25:23, iter: 41, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1507.34(15) mean: 1701.70, max: 2280.94
Date: 08-10 at 00:28:04, iter: 42, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1507.34(15) mean: 1681.49, max: 2176.71
Date: 08-10 at 00:30:51, iter: 44, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1507.34(15) mean: 1637.87, max: 1965.62
Date: 08-10 at 00:33:28, iter: 45, new3, Khoo: 1461.23, current_best: 1502.76 best obj: 1507.34(15) mean: 1602.34, max: 1966.32
Date: 08-10 at 00:36:14, iter: 46, new3, Khoo: 1461.23, current_best: 1500.50 best obj: 1500.50(15) mean: 1590.33, max: 1918.27
Date: 08-10 at 00:38:49, iter: 47, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1551.96, max: 1626.22
Date: 08-10 at 00:41:40, iter: 48, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1546.04, max: 1620.49
Date: 08-10 at 00:44:14, iter: 49, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1603.76, max: 1680.07
Date: 08-10 at 00:46:54, iter: 50, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1558.05, max: 1660.28
Date: 08-10 at 00:49:38, iter: 52, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1625.04, max: 1883.55
Date: 08-10 at 00:52:29, iter: 53, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1618.11, max: 1891.48
Date: 08-10 at 00:55:08, iter: 54, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1614.89, max: 1896.81
Date: 08-10 at 00:57:56, iter: 55, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1572.25, max: 1902.67
Date: 08-10 at 01:00:34, iter: 57, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1622.84, max: 2048.54
Date: 08-10 at 01:04:05, iter: 59, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(16) mean: 1614.99, max: 2054.92
Date: 08-10 at 01:07:12, iter: 60, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1537.72, max: 1635.39
Date: 08-10 at 01:09:45, iter: 61, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1535.51, max: 1669.77
Date: 08-10 at 01:12:46, iter: 63, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1555.39, max: 1723.36
Date: 08-10 at 01:15:23, iter: 64, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1524.96, max: 1652.36
Date: 08-10 at 01:18:00, iter: 65, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1531.16, max: 1651.24
Date: 08-10 at 01:20:44, iter: 66, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1518.78, max: 1635.60
Date: 08-10 at 01:23:21, iter: 68, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1551.55, max: 1800.16
Date: 08-10 at 01:26:05, iter: 69, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1542.40, max: 1816.48
Date: 08-10 at 01:29:05, iter: 71, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(16) mean: 1564.23, max: 1781.33
Date: 08-10 at 01:31:42, iter: 72, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1591.24, max: 1812.73
Date: 08-10 at 01:34:43, iter: 74, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1585.54, max: 1804.50
Date: 08-10 at 01:37:19, iter: 75, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1580.49, max: 1821.81
Date: 08-10 at 01:40:07, iter: 76, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1583.11, max: 1818.61
Date: 08-10 at 01:42:43, iter: 77, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1560.09, max: 1811.38
Date: 08-10 at 01:45:38, iter: 79, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1564.10, max: 1743.70
Date: 08-10 at 01:48:17, iter: 80, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1566.00, max: 1767.61
Date: 08-10 at 01:51:07, iter: 81, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1563.12, max: 1747.51
Date: 08-10 at 01:54:21, iter: 83, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(16) mean: 1557.06, max: 1787.94
Date: 08-10 at 01:57:13, iter: 85, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1498.98(15) mean: 1654.40, max: 1919.44
Date: 08-10 at 02:00:00, iter: 87, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 2125.14, max: 3092.07
Date: 08-10 at 02:02:56, iter: 88, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 1680.17, max: 1949.04
Date: 08-10 at 02:05:30, iter: 89, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 1706.37, max: 2014.67
Date: 08-10 at 02:08:10, iter: 91, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 1793.82, max: 2056.69
Date: 08-10 at 02:10:48, iter: 92, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 1780.79, max: 2107.26
Date: 08-10 at 02:13:34, iter: 93, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 1766.28, max: 2141.37
Date: 08-10 at 02:16:17, iter: 94, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1645.11, max: 2148.71
Date: 08-10 at 02:19:35, iter: 97, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1557.91(16) mean: 1782.68, max: 2402.61
Date: 08-10 at 02:22:13, iter: 98, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1504.83(15) mean: 1769.34, max: 2453.07
Date: 08-10 at 02:24:58, iter: 99, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 1673.75, max: 2271.73
Date: 08-10 at 02:28:00, iter: 100, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 1664.56, max: 2280.21
Date: 08-10 at 02:30:58, iter: 102, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1495.46(15) mean: 1733.54, max: 2375.59
Date: 08-10 at 02:33:48, iter: 103, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1676.34, max: 2382.32
Date: 08-10 at 02:36:30, iter: 104, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1664.36, max: 2277.09
Date: 08-10 at 02:39:08, iter: 105, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1690.80, max: 2283.78
Date: 08-10 at 02:42:03, iter: 107, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(15) mean: 1662.53, max: 2148.90
Date: 08-10 at 02:45:17, iter: 109, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1494.60(16) mean: 1611.35, max: 2011.78
Date: 08-10 at 02:48:04, iter: 110, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1570.14(16) mean: 1759.49, max: 2141.45
Date: 08-10 at 02:50:42, iter: 111, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1569.28(16) mean: 1790.96, max: 2192.38
Date: 08-10 at 02:53:55, iter: 113, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1569.28(16) mean: 1819.91, max: 2216.67
Date: 08-10 at 02:56:51, iter: 114, new3, Khoo: 1461.23, current_best: 1494.60 best obj: 1569.28(16) mean: 1774.97, max: 2275.98
