Date: 07-22 at 14:13:29, #particle: 30, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1596.33(7), mean: 2705.13, max: 3603.49
Date: 07-22 at 14:14:43, #particle: 30, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1482.81(10), mean: 2349.55, max: 3299.48
Date: 07-22 at 14:16:24, #particle: 30, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1400.65(10), mean: 2119.44, max: 3103.49
Date: 07-22 at 14:17:58, #particle: 30, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1359.96(9), mean: 1942.88, max: 2981.43
Date: 07-22 at 14:19:32, #particle: 30, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1333.36(9), mean: 1954.62, max: 2938.14
Date: 07-22 at 14:20:59, #particle: 30, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1326.73(9), mean: 2007.18, max: 2993.22
Date: 07-22 at 14:22:32, #particle: 30, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1326.73(9), mean: 1985.64, max: 2951.31
Date: 07-22 at 14:24:15, #particle: 30, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1326.73(9), mean: 1410.45, max: 1495.28
Date: 07-22 at 14:25:40, #particle: 30, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1326.73(9), mean: 1457.71, max: 1556.76
Date: 07-22 at 14:27:19, #particle: 30, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1326.73(9), mean: 1491.73, max: 1619.59
Date: 07-22 at 14:28:58, #particle: 30, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1326.73(9), mean: 1402.90, max: 1615.82
Date: 07-22 at 14:30:19, #particle: 30, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1326.73(9), mean: 1472.63, max: 1640.81
Date: 07-22 at 14:31:49, #particle: 30, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1316.11(12), mean: 1502.19, max: 1693.70
Date: 07-22 at 14:33:25, #particle: 30, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1295.00(13), mean: 1473.84, max: 1702.06
Date: 07-22 at 14:35:11, #particle: 30, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1289.33(13), mean: 1466.85, max: 1686.32
Date: 07-22 at 14:36:49, #particle: 30, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1289.33(13), mean: 1397.12, max: 1584.94
Date: 07-22 at 14:38:34, #particle: 30, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1289.33(13), mean: 1429.76, max: 1634.20
Date: 07-22 at 14:40:28, #particle: 30, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1288.61(13), mean: 1326.34, max: 1378.87
Date: 07-22 at 14:42:09, #particle: 30, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1284.69(13), mean: 1330.66, max: 1409.37
Date: 07-22 at 14:44:00, #particle: 30, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1265.37(12), mean: 1312.36, max: 1394.05
Date: 07-22 at 14:45:48, #particle: 30, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1265.37(12), mean: 1318.81, max: 1424.77
Date: 07-22 at 14:47:24, #particle: 30, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1265.37(12), mean: 1332.67, max: 1468.44
Date: 07-22 at 14:49:19, #particle: 30, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1265.37(12), mean: 1311.65, max: 1389.85
Date: 07-22 at 14:50:55, #particle: 30, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1265.37(12), mean: 1332.01, max: 1488.54
Date: 07-22 at 14:52:42, #particle: 30, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1265.37(12), mean: 1341.40, max: 1432.77
Date: 07-22 at 14:54:23, #particle: 30, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1265.37(12), mean: 1325.20, max: 1429.55
Date: 07-22 at 14:56:08, #particle: 30, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1265.37(12), mean: 1359.24, max: 1477.76
Date: 07-22 at 14:57:58, #particle: 30, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.10(12), mean: 1325.63, max: 1391.49
Date: 07-22 at 14:59:34, #particle: 30, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.10(12), mean: 1334.61, max: 1439.16
Date: 07-22 at 15:01:26, #particle: 30, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.10(12), mean: 1309.78, max: 1353.74
Date: 07-22 at 15:03:12, #particle: 30, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.10(12), mean: 1309.73, max: 1353.98
Date: 07-22 at 15:04:56, #particle: 30, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1257.10(12), mean: 1304.11, max: 1341.76
