Date: 11-04 at 23:20:56, #particle: 5, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1304.95(11), mean: 2598.93, max: 3660.71
Date: 11-04 at 23:21:19, #particle: 5, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1216.53(11), mean: 2497.65, max: 3447.57
Date: 11-04 at 23:21:43, #particle: 5, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1181.24(11), mean: 2365.20, max: 3218.76
Date: 11-04 at 23:22:07, #particle: 5, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1179.60(11), mean: 2315.72, max: 3113.90
Date: 11-04 at 23:22:31, #particle: 5, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1179.60(11), mean: 2267.60, max: 3053.42
Date: 11-04 at 23:22:57, #particle: 5, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1179.60(11), mean: 1754.84, max: 2552.71
Date: 11-04 at 23:23:23, #particle: 5, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1168.96(12), mean: 1423.86, max: 2250.78
Date: 11-04 at 23:23:48, #particle: 5, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1103.04(12), mean: 1419.71, max: 2199.19
Date: 11-04 at 23:24:15, #particle: 5, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1098.84(12), mean: 1198.58, max: 1268.60
Date: 11-04 at 23:24:39, #particle: 5, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1098.84(12), mean: 1194.69, max: 1289.67
Date: 11-04 at 23:25:02, #particle: 5, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1098.84(12), mean: 1223.17, max: 1327.80
Date: 11-04 at 23:25:27, #particle: 5, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1098.84(12), mean: 1183.70, max: 1310.32
Date: 11-04 at 23:25:54, #particle: 5, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1061.46(12), mean: 1120.73, max: 1201.34
Date: 11-04 at 23:26:17, #particle: 5, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1047.46(12), mean: 1101.20, max: 1183.01
Date: 11-04 at 23:26:42, #particle: 5, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1035.93(12), mean: 1108.65, max: 1220.03
Date: 11-04 at 23:27:06, #particle: 5, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1008.54(12), mean: 1131.96, max: 1256.03
Date: 11-04 at 23:27:31, #particle: 5, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1008.54(12), mean: 1179.29, max: 1311.23
Date: 11-04 at 23:27:57, #particle: 5, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1008.54(12), mean: 1190.84, max: 1330.87
Date: 11-04 at 23:28:24, #particle: 5, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 1008.54(12), mean: 1053.91, max: 1086.26
Date: 11-04 at 23:28:50, #particle: 5, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 996.77(11), mean: 1017.91, max: 1048.86
Date: 11-04 at 23:29:12, #particle: 5, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 992.74(11), mean: 1063.83, max: 1114.67
Date: 11-04 at 23:29:34, #particle: 5, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 992.74(11), mean: 1112.61, max: 1164.30
Date: 11-04 at 23:30:00, #particle: 5, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 986.56(11), mean: 1053.60, max: 1162.03
Date: 11-04 at 23:30:23, #particle: 5, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1102.42, max: 1235.40
Date: 11-04 at 23:30:50, #particle: 5, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1007.57, max: 1041.51
Date: 11-04 at 23:31:16, #particle: 5, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1000.36, max: 1027.09
Date: 11-04 at 23:31:41, #particle: 5, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1028.32, max: 1098.81
Date: 11-04 at 23:32:05, #particle: 5, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1012.26, max: 1052.89
Date: 11-04 at 23:32:30, #particle: 5, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1011.60, max: 1049.56
Date: 11-04 at 23:32:55, #particle: 5, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1013.07, max: 1056.92
Date: 11-04 at 23:33:20, #particle: 5, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1030.41, max: 1113.94
Date: 11-04 at 23:33:45, #particle: 5, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1006.82, max: 1041.45
Date: 11-04 at 23:34:10, #particle: 5, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1002.18, max: 1016.99
Date: 11-04 at 23:34:35, #particle: 5, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.77(11), mean: 1001.34, max: 1016.99
Date: 11-04 at 23:35:00, #particle: 5, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.71(11), mean: 998.92, max: 1059.04
Date: 11-04 at 23:35:27, #particle: 5, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.71(11), mean: 996.22, max: 1050.57
Date: 11-04 at 23:35:52, #particle: 5, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 824.78, best obj: 981.71(11), mean: 1027.70, max: 1055.52
