Date: 01-05 at 01:31:13, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1430.66(15), mean: 3276.02, max: 3824.33
Date: 01-05 at 01:32:14, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1263.55(14), mean: 3039.57, max: 3727.99
Date: 01-05 at 01:33:15, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1207.34(13), mean: 2802.65, max: 3402.85
Date: 01-05 at 01:34:16, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1204.95(13), mean: 2716.14, max: 3235.89
Date: 01-05 at 01:35:19, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1204.95(13), mean: 2429.68, max: 3151.35
Date: 01-05 at 01:36:23, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1204.95(13), mean: 2470.72, max: 3186.95
Date: 01-05 at 01:37:29, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1199.07(15), mean: 1359.49, max: 1524.34
Date: 01-05 at 01:38:31, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1081.25(13), mean: 1387.16, max: 1589.52
Date: 01-05 at 01:39:30, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1077.96(13), mean: 1326.99, max: 1553.01
Date: 01-05 at 01:40:30, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1054.03(14), mean: 1215.21, max: 1590.53
Date: 01-05 at 01:41:30, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 975.66(12), mean: 1122.13, max: 1269.18
Date: 01-05 at 01:42:26, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 929.66(11), mean: 1094.17, max: 1299.10
Date: 01-05 at 01:43:26, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 929.66(11), mean: 1066.28, max: 1237.79
Date: 01-05 at 01:44:26, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 927.13(12), mean: 1005.94, max: 1094.25
Date: 01-05 at 01:45:23, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 927.13(12), mean: 983.83, max: 1046.69
Date: 01-05 at 01:46:20, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 974.44, max: 1046.69
Date: 01-05 at 01:47:15, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 974.31, max: 1046.69
Date: 01-05 at 01:48:17, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 974.31, max: 1046.69
Date: 01-05 at 01:49:12, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 974.31, max: 1046.69
Date: 01-05 at 01:50:08, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 994.49, max: 1085.12
Date: 01-05 at 01:51:06, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 1066.02, max: 1230.15
Date: 01-05 at 01:52:03, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 1023.65, max: 1125.84
Date: 01-05 at 01:52:57, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 1014.82, max: 1147.47
Date: 01-05 at 01:53:53, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 1007.27, max: 1140.59
Date: 01-05 at 01:54:50, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 1061.62, max: 1392.75
Date: 01-05 at 01:55:49, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 895.99(11), mean: 983.85, max: 1113.21
