Date: 09-10 at 21:59:55, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 4539.61(25), mean: 11253.16, max: 12715.35
Date: 09-10 at 22:07:06, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 4094.45(24), mean: 11144.45, max: 12679.71
Date: 09-10 at 22:14:30, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3926.68(24), mean: 11129.46, max: 12638.00
Date: 09-10 at 22:21:54, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3809.25(23), mean: 10981.96, max: 12466.09
Date: 09-10 at 22:29:19, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3806.57(23), mean: 10878.52, max: 12292.26
Date: 09-10 at 22:36:37, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3806.57(23), mean: 10604.13, max: 11876.93
Date: 09-10 at 22:43:53, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3806.57(23), mean: 10202.08, max: 11442.49
Date: 09-10 at 22:51:32, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3806.57(23), mean: 9539.23, max: 11013.32
Date: 09-10 at 22:59:22, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3806.57(23), mean: 9366.26, max: 10747.99
Date: 09-10 at 23:07:08, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3806.57(23), mean: 8102.46, max: 10488.70
Date: 09-10 at 23:15:09, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3806.57(23), mean: 6054.60, max: 10219.39
Date: 09-10 at 23:23:06, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3806.57(23), mean: 5714.44, max: 10113.09
Date: 09-10 at 23:32:03, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3743.64(27), mean: 3999.56, max: 4409.48
Date: 09-10 at 23:38:55, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3605.45(25), mean: 4098.48, max: 4550.80
Date: 09-10 at 23:46:12, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3594.83(25), mean: 4074.28, max: 4533.58
Date: 09-10 at 23:53:42, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3524.62(24), mean: 3996.52, max: 4465.81
Date: 09-11 at 00:01:01, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3520.29(24), mean: 3965.92, max: 4395.66
Date: 09-11 at 00:08:47, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3472.20(24), mean: 3833.04, max: 4258.28
Date: 09-11 at 00:16:09, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3433.12(23), mean: 3862.56, max: 4342.56
Date: 09-11 at 00:23:06, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.96(23), mean: 3913.86, max: 4474.94
Date: 09-11 at 00:30:38, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.36(23), mean: 3763.20, max: 4013.11
Date: 09-11 at 00:37:36, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 3868.65, max: 4127.84
Date: 09-11 at 00:44:49, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 3970.22, max: 4320.47
Date: 09-11 at 00:52:06, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4007.38, max: 4478.59
Date: 09-11 at 00:59:31, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 3968.59, max: 4388.65
Date: 09-11 at 01:07:48, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 3763.24, max: 4096.33
Date: 09-11 at 01:15:34, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4287.50, max: 4983.55
Date: 09-11 at 01:22:36, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4356.11, max: 5154.84
Date: 09-11 at 01:30:00, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4211.92, max: 5165.41
Date: 09-11 at 01:37:09, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4203.60, max: 5073.10
Date: 09-11 at 01:45:02, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4466.01, max: 5499.09
Date: 09-11 at 01:52:38, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 11081.35, max: 13415.28
Date: 09-11 at 02:00:48, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4289.53, max: 4777.48
Date: 09-11 at 02:07:58, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4418.93, max: 4928.05
Date: 09-11 at 02:16:32, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4377.17, max: 5149.56
Date: 09-11 at 02:24:10, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 2687.83, best obj: 3426.26(23), mean: 4020.78, max: 5124.37
