Date: 12-19 at 16:40:10, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 2022.60(20), mean: 2849.51, max: 3255.62
Date: 12-19 at 16:41:11, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1856.33(19), mean: 2652.61, max: 3248.48
Date: 12-19 at 16:42:09, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1832.13(18), mean: 2499.29, max: 3176.88
Date: 12-19 at 16:43:10, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1765.98(19), mean: 2483.93, max: 3089.91
Date: 12-19 at 16:44:14, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1745.15(19), mean: 2180.92, max: 2985.60
Date: 12-19 at 16:45:24, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1745.15(19), mean: 2066.39, max: 2977.67
Date: 12-19 at 16:46:24, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1745.15(19), mean: 2054.55, max: 3053.37
Date: 12-19 at 16:47:30, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1745.15(19), mean: 1940.12, max: 3036.34
Date: 12-19 at 16:48:44, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1745.15(19), mean: 1842.46, max: 1963.81
Date: 12-19 at 16:49:43, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1745.15(19), mean: 1909.40, max: 2045.10
Date: 12-19 at 16:50:48, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1745.15(19), mean: 1889.53, max: 2019.26
Date: 12-19 at 16:51:58, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1745.15(19), mean: 1855.15, max: 1947.79
Date: 12-19 at 16:53:09, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1743.98(18), mean: 1819.83, max: 1947.79
Date: 12-19 at 16:54:16, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1743.98(18), mean: 1841.47, max: 1985.27
Date: 12-19 at 16:55:29, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1743.98(18), mean: 1825.37, max: 1916.68
Date: 12-19 at 16:56:33, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1743.98(18), mean: 1842.18, max: 1961.91
Date: 12-19 at 16:57:36, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1743.98(18), mean: 1816.86, max: 1950.23
Date: 12-19 at 16:58:40, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1732.47(19), mean: 1774.02, max: 1837.22
Date: 12-19 at 16:59:49, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1732.46(18), mean: 1783.68, max: 1888.90
Date: 12-19 at 17:00:53, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1732.46(18), mean: 1790.90, max: 1837.22
Date: 12-19 at 17:01:58, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1732.46(18), mean: 1817.67, max: 1891.16
Date: 12-19 at 17:03:05, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1732.46(18), mean: 1776.31, max: 1857.57
Date: 12-19 at 17:04:05, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1732.46(18), mean: 1778.62, max: 1913.48
Date: 12-19 at 17:05:04, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1732.46(18), mean: 1832.71, max: 1993.88
Date: 12-19 at 17:06:11, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1729.53(19), mean: 1770.53, max: 1891.42
Date: 12-19 at 17:07:17, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1717.66(18), mean: 1761.05, max: 1836.35
Date: 12-19 at 17:08:27, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1717.66(18), mean: 1758.64, max: 1836.29
Date: 12-19 at 17:09:22, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1800.16, max: 1874.60
Date: 12-19 at 17:10:27, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1743.20, max: 1806.10
Date: 12-19 at 17:11:31, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1741.63, max: 1806.10
Date: 12-19 at 17:12:35, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1787.47, max: 1877.85
Date: 12-19 at 17:13:39, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1780.65, max: 1860.27
Date: 12-19 at 17:14:46, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1747.57, max: 1804.24
Date: 12-19 at 17:15:52, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1740.84, max: 1799.96
Date: 12-19 at 17:16:58, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1744.29, max: 1867.56
Date: 12-19 at 17:18:06, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1743.68, max: 1858.47
Date: 12-19 at 17:19:13, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1743.53, max: 1856.27
Date: 12-19 at 17:20:23, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 1623.58, best obj: 1714.28(18), mean: 1743.53, max: 1856.27
