Date: 11-18 at 09:00:07, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1392.91(14), mean: 2486.72, max: 2752.77
Date: 11-18 at 09:01:28, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1288.08(14), mean: 2313.09, max: 2696.76
Date: 11-18 at 09:02:54, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.45(13), mean: 2136.70, max: 2664.69
Date: 11-18 at 09:04:18, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 2190.60, max: 2703.96
Date: 11-18 at 09:05:44, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 1980.79, max: 2604.82
Date: 11-18 at 09:07:11, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 1784.26, max: 2575.21
Date: 11-18 at 09:08:35, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 1417.32, max: 1583.10
Date: 11-18 at 09:09:56, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 1365.86, max: 1490.21
Date: 11-18 at 09:11:16, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 1410.10, max: 1529.36
Date: 11-18 at 09:12:39, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 1452.83, max: 1583.05
Date: 11-18 at 09:14:02, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 1365.24, max: 1556.08
Date: 11-18 at 09:15:25, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1274.60(13), mean: 1406.39, max: 1602.31
Date: 11-18 at 09:16:46, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1266.51(13), mean: 1352.23, max: 1525.06
Date: 11-18 at 09:18:06, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1343.58, max: 1459.83
Date: 11-18 at 09:19:25, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1330.33, max: 1418.64
Date: 11-18 at 09:20:52, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1322.68, max: 1418.64
Date: 11-18 at 09:22:13, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1341.42, max: 1439.90
Date: 11-18 at 09:23:33, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1367.31, max: 1508.46
Date: 11-18 at 09:24:56, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1428.04, max: 1606.91
Date: 11-18 at 09:26:15, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1354.09, max: 1587.86
Date: 11-18 at 09:27:43, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1348.89, max: 1441.16
Date: 11-18 at 09:29:03, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1359.64, max: 1462.42
Date: 11-18 at 09:30:24, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1314.32, max: 1359.77
Date: 11-18 at 09:31:47, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1260.21(13), mean: 1336.21, max: 1434.99
