Date: 11-22 at 22:41:09, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 1037.67(7), mean: 2981.53, max: 3722.01
Date: 11-22 at 22:42:59, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 962.88(6), mean: 2073.76, max: 2740.89
Date: 11-22 at 22:44:49, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 882.99(5), mean: 1740.07, max: 2412.87
Date: 11-22 at 22:46:44, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 803.94(5), mean: 1692.75, max: 2326.16
Date: 11-22 at 22:48:21, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 783.50(5), mean: 1236.10, max: 1706.40
Date: 11-22 at 22:49:59, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 783.50(5), mean: 1115.96, max: 1589.77
Date: 11-22 at 22:51:29, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 783.50(5), mean: 917.98, max: 1075.84
Date: 11-22 at 22:53:02, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 783.50(5), mean: 938.10, max: 1048.69
Date: 11-22 at 22:54:32, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 783.50(5), mean: 883.64, max: 1005.22
Date: 11-22 at 22:56:02, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 752.69(6), mean: 820.83, max: 934.02
Date: 11-22 at 22:57:33, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 746.33(6), mean: 836.35, max: 894.74
Date: 11-22 at 22:59:10, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 746.33(6), mean: 871.05, max: 942.14
Date: 11-22 at 23:00:49, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 746.33(6), mean: 902.18, max: 984.34
Date: 11-22 at 23:02:21, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 746.33(6), mean: 852.90, max: 906.53
Date: 11-22 at 23:03:59, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 746.33(6), mean: 814.37, max: 867.81
Date: 11-22 at 23:05:36, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 724.38(6), mean: 802.74, max: 884.24
Date: 11-22 at 23:07:10, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 708.27(5), mean: 765.72, max: 815.68
Date: 11-22 at 23:08:50, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 708.27(5), mean: 764.13, max: 830.58
Date: 11-22 at 23:10:30, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 708.27(5), mean: 749.38, max: 794.58
Date: 11-22 at 23:12:07, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 664.25(5), mean: 729.36, max: 816.88
Date: 11-22 at 23:13:47, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 664.25(5), mean: 727.38, max: 792.03
Date: 11-22 at 23:15:24, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 664.25(5), mean: 687.91, max: 708.27
Date: 11-22 at 23:17:12, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 703.18, max: 738.35
Date: 11-22 at 23:18:53, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 691.03, max: 730.04
Date: 11-22 at 23:20:38, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 659.00, max: 677.57
Date: 11-22 at 23:22:31, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 655.44, max: 655.44
Date: 11-22 at 23:24:27, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 655.44, max: 655.44
Date: 11-22 at 23:26:11, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 655.44, max: 655.44
Date: 11-22 at 23:28:13, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 655.44, max: 655.44
Date: 11-22 at 23:30:02, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 655.44, max: 655.44
Date: 11-22 at 23:32:05, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 655.44, max: 655.44
Date: 11-22 at 23:33:52, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 655.44, max: 655.44
Date: 11-22 at 23:35:58, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49, best obj: 655.44(4), mean: 655.44, max: 655.44
