Date: 07-15 at 07:36:14, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 982.83(4) mean: 3201.87, max: 4089.37
Date: 07-15 at 07:37:18, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 881.91(4) mean: 2302.89, max: 3131.44
Date: 07-15 at 07:38:27, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 863.23(4) mean: 2272.93, max: 3032.98
Date: 07-15 at 07:39:29, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 863.23(4) mean: 1534.86, max: 2145.09
Date: 07-15 at 07:40:32, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 863.23(4) mean: 995.09, max: 1087.88
Date: 07-15 at 07:41:34, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 863.23(4) mean: 1061.61, max: 1171.11
Date: 07-15 at 07:42:32, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 793.46(6) mean: 882.00, max: 1012.25
Date: 07-15 at 07:43:34, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 769.84(5) mean: 882.65, max: 996.22
Date: 07-15 at 07:44:36, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 760.65(5) mean: 796.44, max: 831.71
Date: 07-15 at 07:45:33, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 732.65(4) mean: 771.38, max: 910.27
Date: 07-15 at 07:46:38, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 732.65(4) mean: 774.21, max: 826.84
Date: 07-15 at 07:47:33, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 725.80(4) mean: 734.50, max: 756.93
Date: 07-15 at 07:48:31, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 714.24(5) mean: 732.35, max: 751.67
Date: 07-15 at 07:49:32, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 711.17(5) mean: 733.72, max: 755.54
Date: 07-15 at 07:50:35, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 711.17(5) mean: 716.91, max: 752.05
Date: 07-15 at 07:51:38, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 627.26(4) mean: 706.07, max: 712.64
Date: 07-15 at 07:52:37, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 626.24(4) mean: 706.00, max: 712.64
Date: 07-15 at 07:53:37, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 626.24(4) mean: 669.22, max: 693.76
Date: 07-15 at 07:54:43, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 623.87, max: 628.14
Date: 07-15 at 07:55:45, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 07:56:49, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 07:57:51, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 07:58:53, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 07:59:58, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:00:59, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:02:04, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:03:06, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:04:10, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:05:12, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:06:16, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:07:19, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:08:22, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:09:26, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:10:28, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:11:32, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:12:33, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:13:37, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:14:38, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:15:41, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:16:43, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:17:47, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:18:50, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
